% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.23189,0,0,0.18913,0,0,-0.069566,0.73109,28003
-0.2996,0,0,0.16882,0,0,-0.08988,0.65257,36181
-0.3298,0,0,0.15976,0,0,-0.09894,0.61755,39828
-0.2133,-3.1412e-14,0,0.19471,0,0,-0.063989,0.75265,25758
-0.3056,-3.1412e-14,0,0.16702,0,0,-0.091681,0.64561,36906
-0.2711,-1.5706e-14,0,0.17737,0,0,-0.08133,0.68562,32739
-0.29845,0,0,0.16916,0,0,-0.089536,0.6539,36042
-0.2485,0,0,0.18415,0,0,-0.074551,0.71182,30010
-0.43113,-3.1412e-14,0,0.12936,0,0,-0.12934,0.50004,52064
-0.26259,0,0,0.17992,0,0,-0.078778,0.69548,31712
-0.2911,-3.1412e-14,0,0.17137,0,0,-0.087329,0.66243,35154
-0.20625,0,0,0.19682,0,0,-0.061875,0.76082,24907
-0.25822,0,0,0.18123,0,0,-0.077465,0.70056,31183
-0.47237,-1.5706e-14,0,0.11699,0,0,-0.14171,0.45222,57045
-0.20867,-1.5706e-14,0,0.1961,0,0,-0.0626,0.75802,25199
-0.24453,-1.5706e-14,0,0.18534,0,0,-0.073359,0.71643,29530
-0.42051,0,0,0.13255,0,0,-0.12615,0.51236,50782
-0.30111,-4.7118e-14,0,0.16837,0,0,-0.090332,0.65082,36363
-0.27652,0,0,0.17574,0,0,-0.082955,0.67934,33393
-0.3043,0,0,0.16741,0,0,-0.091289,0.64712,36748
-0.28094,0,0,0.17442,0,0,-0.084283,0.67421,33928
-0.35721,-3.1412e-14,0,0.15154,0,0,-0.10716,0.58577,43138
-0.20671,-1.5706e-14,0,0.19669,0,0,-0.062013,0.76029,24963
-0.23641,-1.5706e-14,0,0.18778,0,0,-0.070922,0.72585,28549
-0.26217,0,0,0.18005,0,0,-0.078651,0.69597,31661
-0.36438,0,0,0.14939,0,0,-0.10931,0.57745,44004
-0.27438,0,0,0.17638,0,0,-0.082315,0.68181,33136
-0.24699,1.5706e-14,0,0.1846,1.1869e-14,0,-0.074096,0.71358,29827
-0.29774,-1.5706e-14,0,0.16938,0,0,-0.089323,0.65472,35957
-0.39984,-3.1412e-14,0,0.13875,0,0,-0.11995,0.53632,48287
-0.32425,-1.5706e-14,0,0.16142,0,0,-0.097275,0.62398,39158
-0.25501,0,0,0.1822,0,0,-0.076502,0.70428,30795
-0.39273,-1.5706e-14,0,0.14088,0,0,-0.11782,0.54457,47427
-0.31883,0,0,0.16305,0,0,-0.095649,0.63027,38503
-0.28784,-1.5706e-14,0,0.17235,0,0,-0.086351,0.66621,34760
-0.27817,-1.5706e-14,0,0.17525,0,0,-0.083452,0.67742,33593
-0.23858,0,0,0.18713,0,0,-0.071573,0.72334,28811
-0.23469,-3.1412e-14,0,0.18829,0,0,-0.070407,0.72784,28342
-0.24533,0,0,0.1851,0,0,-0.073598,0.71551,29627
-0.35678,-1.5706e-14,0,0.15167,0,0,-0.10703,0.58626,43086
-0.31281,-1.5706e-14,0,0.16486,0,0,-0.093843,0.63725,37776
-0.39707,-3.1412e-14,0,0.13958,0,0,-0.11912,0.53954,47951
-0.33968,0,0,0.1568,0,0,-0.1019,0.6061,41020
-0.22998,-3.1412e-14,0,0.18971,0,0,-0.068993,0.73331,27773
-0.32842,0,0,0.16017,0,0,-0.098526,0.61915,39661
-0.31817,-1.5706e-14,0,0.16325,0,0,-0.09545,0.63104,38423
-0.37127,-1.5706e-14,0,0.14732,0,0,-0.11138,0.56946,44836
-0.33399,-1.5706e-14,0,0.1585,0,0,-0.1002,0.61269,40334
-0.2261,0,0,0.19087,0,0,-0.06783,0.7378,27305
-0.30871,-1.5706e-14,0,0.16609,0,0,-0.092612,0.64201,37281
-0.24405,-1.5706e-14,0,0.18548,0,0,-0.073216,0.71699,29473
-0.2413,-3.1412e-14,0,0.18631,0,0,-0.072389,0.72018,29140
-0.37232,-1.5706e-14,0,0.147,0,0,-0.1117,0.56823,44963
-0.36735,-3.1412e-14,0,0.1485,0,0,-0.1102,0.57401,44362
-0.35805,0,0,0.15128,0,0,-0.10741,0.58479,43239
-0.33213,0,0,0.15906,0,0,-0.099638,0.61485,40109
-0.24802,-1.5706e-14,0,0.18429,0,0,-0.074407,0.71238,29952
-0.22805,0,0,0.19029,0,0,-0.068414,0.73555,27540
-0.20528,-1.5706e-14,0,0.19712,0,0,-0.061584,0.76195,24790
-0.30089,0,0,0.16843,0,0,-0.090266,0.65108,36336
-0.37167,-3.1412e-14,0,0.1472,0,0,-0.1115,0.569,44884
-0.2705,0,0,0.17755,0,0,-0.08115,0.68631,32667
-0.34079,-1.5706e-14,0,0.15646,0,0,-0.10224,0.60481,41155
-0.28284,-1.5706e-14,0,0.17385,0,0,-0.084852,0.67201,34157
-0.44409,0,0,0.12547,0,0,-0.13323,0.48501,53630
-0.26845,-1.5706e-14,0,0.17816,0,0,-0.080536,0.68869,32419
-0.20724,-3.1412e-14,0,0.19653,0,0,-0.062172,0.75967,25027
-0.26124,-1.5706e-14,0,0.18033,0,0,-0.078373,0.69705,31549
-0.33178,1.5706e-14,0,0.15916,1.1869e-14,0,-0.099535,0.61525,40067
-0.26211,0,0,0.18007,0,0,-0.078633,0.69604,31653
-0.30909,-1.5706e-14,0,0.16597,0,0,-0.092727,0.64157,37327
-0.42041,0,0,0.13258,0,0,-0.12612,0.51247,50770
-0.21405,0,0,0.19448,0,0,-0.064216,0.75177,25850
-0.21553,-3.1412e-14,0,0.19404,0,0,-0.06466,0.75006,26029
-0.2712,-3.1412e-14,0,0.17734,0,0,-0.081359,0.68551,32751
-0.46201,0,0,0.1201,0,0,-0.1386,0.46424,55794
-0.33337,0,0,0.15869,0,0,-0.10001,0.61341,40259
-0.22385,0,0,0.19155,0,0,-0.067154,0.74042,27032
-0.25714,-1.5706e-14,0,0.18156,0,0,-0.077142,0.70181,31053
-0.31884,-3.1412e-14,0,0.16305,0,0,-0.095653,0.63026,38505
-0.24147,0,0,0.18626,0,0,-0.07244,0.71999,29160
-0.25274,-3.1412e-14,0,0.18288,0,0,-0.075822,0.70691,30522
-0.278,-1.5706e-14,0,0.1753,0,0,-0.083399,0.67762,33572
-0.30825,-4.7118e-14,0,0.16623,0,0,-0.092474,0.64254,37225
-0.25089,-1.5706e-14,0,0.18343,0,0,-0.075267,0.70905,30299
-0.30629,-3.1412e-14,0,0.16681,0,0,-0.091887,0.64481,36989
-0.22218,-1.5706e-14,0,0.19205,0,0,-0.066653,0.74235,26831
-0.28795,-3.1412e-14,0,0.17232,0,0,-0.086384,0.66608,34773
-0.24334,-3.1412e-14,0,0.1857,0,0,-0.073003,0.71781,29387
-0.42548,0,0,0.13105,0,0,-0.12764,0.50659,51383
-0.22615,-1.5706e-14,0,0.19086,0,0,-0.067844,0.73775,27310
-0.25086,-3.1412e-14,0,0.18344,0,0,-0.075258,0.70909,30295
-0.29993,0,0,0.16872,0,0,-0.089979,0.65219,36220
-0.33597,0,0,0.15791,0,0,-0.10079,0.61039,40573
-0.27046,-3.1412e-14,0,0.17756,0,0,-0.081138,0.68636,32662
-0.34977,0,0,0.15377,0,0,-0.10493,0.59439,42239
-0.32604,-1.5706e-14,0,0.16089,0,0,-0.097812,0.62191,39374
-0.38112,-3.1412e-14,0,0.14436,0,0,-0.11434,0.55804,46025
-0.2082,-1.5706e-14,0,0.19624,0,0,-0.062459,0.75857,25143
-0.25415,0,0,0.18246,0,0,-0.076244,0.70528,30692
-0.23368,0,0,0.1886,0,0,-0.070103,0.72902,28220
-0.37676,-1.5706e-14,0,0.14567,0,0,-0.11303,0.56309,45499
-0.29363,-1.5706e-14,0,0.17061,0,0,-0.088089,0.65949,35460
-0.22925,1.5706e-14,0,0.18993,1.1869e-14,0,-0.068774,0.73415,27685
-0.33552,-3.1412e-14,0,0.15804,0,0,-0.10066,0.61091,40519
-0.23139,-1.5706e-14,0,0.18928,0,0,-0.069418,0.73166,27944
-0.28146,-3.1412e-14,0,0.17426,0,0,-0.084438,0.6736,33990
-0.25311,0,0,0.18277,0,0,-0.075934,0.70648,30567
-0.30473,-1.5706e-14,0,0.16728,0,0,-0.091418,0.64663,36800
-0.24941,-1.5706e-14,0,0.18388,0,0,-0.074822,0.71078,30119
-0.33966,-1.5706e-14,0,0.1568,0,0,-0.1019,0.60612,41018
-0.28862,-1.5706e-14,0,0.17211,0,0,-0.086586,0.6653,34855
-0.34408,-1.5706e-14,0,0.15548,0,0,-0.10322,0.60099,41552
-0.25994,-4.7118e-14,0,0.18072,0,0,-0.077983,0.69856,31392
-0.28726,0,0,0.17252,0,0,-0.086179,0.66688,34691
-0.27283,-3.1412e-14,0,0.17685,0,0,-0.081848,0.68362,32948
-0.23515,-3.1412e-14,0,0.18815,0,0,-0.070546,0.72731,28398
-0.22119,-1.5706e-14,0,0.19234,0,0,-0.066356,0.7435,26711
-0.31691,-1.5706e-14,0,0.16363,0,0,-0.095073,0.6325,38271
-0.48677,-1.5706e-14,0,0.11267,0,0,-0.14603,0.43552,58784
-0.28786,1.5706e-14,0,0.17234,1.1869e-14,0,-0.086359,0.66618,34764
-0.27369,0,0,0.17659,0,0,-0.082106,0.68262,33051
-0.2934,0,0,0.17068,0,0,-0.08802,0.65976,35432
-0.30645,-3.1412e-14,0,0.16677,0,0,-0.091934,0.64463,37008
-0.25435,-1.5706e-14,0,0.18239,0,0,-0.076306,0.70504,30716
-0.23669,-1.5706e-14,0,0.18769,0,0,-0.071008,0.72552,28584
-0.2944,0,0,0.17038,0,0,-0.088321,0.65859,35553
-0.21819,-3.1412e-14,0,0.19324,0,0,-0.065457,0.74698,26349
-0.26503,-3.1412e-14,0,0.17919,0,0,-0.07951,0.69266,32006
-0.40931,-1.5706e-14,0,0.13591,0,0,-0.12279,0.52534,49430
-0.21195,-1.5706e-14,0,0.19511,0,0,-0.063585,0.75421,25596
-0.23532,-1.5706e-14,0,0.1881,0,0,-0.070596,0.72711,28418
-0.46485,0,0,0.11924,0,0,-0.13946,0.46094,56137
-0.34689,0,0,0.15463,0,0,-0.10407,0.59773,41892
-0.43671,0,0,0.12769,0,0,-0.13101,0.49357,52739
-0.30023,-1.5706e-14,0,0.16863,0,0,-0.090069,0.65184,36257
-0.25327,-3.1412e-14,0,0.18272,0,0,-0.075982,0.70629,30586
-0.38265,0,0,0.14391,0,0,-0.11479,0.55627,46210
-0.2583,0,0,0.18121,0,0,-0.07749,0.70046,31193
-0.38462,-4.7118e-14,0,0.14331,0,0,-0.11539,0.55397,46449
-0.26513,-1.5706e-14,0,0.17916,0,0,-0.07954,0.69254,32018
-0.29107,-3.1412e-14,0,0.17138,0,0,-0.087322,0.66246,35151
-0.25354,0,0,0.18264,0,0,-0.076063,0.70598,30619
-0.24204,-1.5706e-14,0,0.18609,0,0,-0.072613,0.71932,29230
-0.36435,0,0,0.14939,0,0,-0.10931,0.57748,44001
-0.23979,-3.1412e-14,0,0.18676,0,0,-0.071938,0.72192,28958
-0.26048,-3.1412e-14,0,0.18056,0,0,-0.078144,0.69794,31456
-0.3178,-1.5706e-14,0,0.16336,0,0,-0.095339,0.63147,38378
-0.29456,-1.5706e-14,0,0.17033,0,0,-0.088367,0.65842,35572
-0.21226,0,0,0.19502,0,0,-0.063679,0.75385,25634
-0.50745,-1.5706e-14,0,0.10646,0,0,-0.15224,0.41153,61282
-0.30173,-1.5706e-14,0,0.16818,0,0,-0.090518,0.6501,36438
-0.27231,-1.5706e-14,0,0.17701,0,0,-0.081693,0.68422,32885
-0.38529,0,0,0.14311,0,0,-0.11559,0.5532,46529
-0.27599,-1.5706e-14,0,0.1759,0,0,-0.082796,0.67995,33329
-0.19855,-1.5706e-14,0,0.19913,0,0,-0.059566,0.76975,23978
-0.32296,-1.5706e-14,0,0.16181,0,0,-0.096887,0.62549,39001
-0.27549,1.5706e-14,0,0.17605,1.1869e-14,0,-0.082648,0.68052,33270
-0.33422,-1.5706e-14,0,0.15843,0,0,-0.10026,0.61243,40361
-0.3111,-3.1412e-14,0,0.16537,0,0,-0.09333,0.63923,37570
-0.42067,0,0,0.1325,0,0,-0.1262,0.51217,50802
-0.37611,0,0,0.14587,0,0,-0.11283,0.56384,45421
-0.46399,0,0,0.1195,0,0,-0.1392,0.46194,56033
-0.36406,-3.1412e-14,0,0.14948,0,0,-0.10922,0.57782,43965
-0.2873,-3.1412e-14,0,0.17251,0,0,-0.08619,0.66683,34696
-0.26417,0,0,0.17945,0,0,-0.079252,0.69365,31903
-0.22032,0,0,0.1926,0,0,-0.066097,0.7445,26607
-0.23695,-1.5706e-14,0,0.18761,0,0,-0.071086,0.72522,28615
-0.41895,-3.1412e-14,0,0.13302,0,0,-0.12568,0.51417,50593
-0.35685,-3.1412e-14,0,0.15164,0,0,-0.10706,0.58617,43095
-0.25534,-1.5706e-14,0,0.1821,0,0,-0.076603,0.70389,30836
-0.23533,0,0,0.1881,0,0,-0.070598,0.7271,28419
-0.3473,-3.1412e-14,0,0.15451,0,0,-0.10419,0.59726,41941
-0.31341,-1.5706e-14,0,0.16468,0,0,-0.094023,0.63655,37849
-0.29076,-1.5706e-14,0,0.17147,0,0,-0.087229,0.66282,35114
-0.26954,0,0,0.17784,0,0,-0.080861,0.68743,32550
-0.2304,0,0,0.18958,0,0,-0.069121,0.73281,27824
-0.30973,-3.1412e-14,0,0.16578,0,0,-0.092918,0.64083,37404
-0.29675,-3.1412e-14,0,0.16967,0,0,-0.089026,0.65587,35837
-0.21131,1.5706e-14,0,0.19531,1.1869e-14,0,-0.063392,0.75496,25518
-0.43972,-1.5706e-14,0,0.12678,0,0,-0.13192,0.49008,53103
-0.24928,1.5706e-14,0,0.18391,1.1869e-14,0,-0.074785,0.71092,30104
-0.19785,0,0,0.19935,0,0,-0.059354,0.77057,23893
-0.28133,-1.5706e-14,0,0.1743,0,0,-0.084399,0.67375,33975
-0.25604,-3.1412e-14,0,0.18189,0,0,-0.076812,0.70308,30920
-0.30829,0,0,0.16621,0,0,-0.092487,0.64249,37230
-0.29619,-1.5706e-14,0,0.16984,0,0,-0.088856,0.65653,35769
-0.22231,-1.5706e-14,0,0.19201,0,0,-0.066692,0.7422,26847
-0.22641,0,0,0.19078,0,0,-0.067924,0.73744,27343
-0.34353,-1.5706e-14,0,0.15564,0,0,-0.10306,0.60163,41485
-0.34259,-1.5706e-14,0,0.15592,0,0,-0.10278,0.60271,41373
-0.2379,0,0,0.18733,0,0,-0.071371,0.72411,28730
-0.26815,-3.1412e-14,0,0.17825,0,0,-0.080445,0.68904,32383
-0.37288,-1.5706e-14,0,0.14684,0,0,-0.11186,0.56759,45030
-0.25662,-1.5706e-14,0,0.18171,0,0,-0.076987,0.70241,30991
-0.27363,-1.5706e-14,0,0.17661,0,0,-0.082088,0.68269,33044
-0.37399,0,0,0.1465,0,0,-0.1122,0.5663,45164
-0.4692,-1.5706e-14,0,0.11794,0,0,-0.14076,0.45589,56663
-0.24864,-1.5706e-14,0,0.18411,0,0,-0.074591,0.71167,30026
-0.25109,-1.5706e-14,0,0.18337,0,0,-0.075328,0.70882,30323
-0.25943,-3.1412e-14,0,0.18087,0,0,-0.077829,0.69915,31330
-0.46686,1.5706e-14,0,0.11864,1.1869e-14,0,-0.14006,0.45861,56379
-0.25558,-3.1412e-14,0,0.18203,0,0,-0.076674,0.70362,30865
-0.44132,0,0,0.1263,0,0,-0.1324,0.48822,53295
-0.38509,0,0,0.14317,0,0,-0.11553,0.55343,46505
-0.29298,-3.1412e-14,0,0.17081,0,0,-0.087893,0.66025,35381
-0.29855,-1.5706e-14,0,0.16914,0,0,-0.089564,0.65379,36054
-0.33555,0,0,0.15803,0,0,-0.10066,0.61088,40522
-0.31398,0,0,0.1645,0,0,-0.094195,0.63589,37918
-0.23774,0,0,0.18738,0,0,-0.071322,0.72431,28710
-0.24064,-1.5706e-14,0,0.18651,0,0,-0.072193,0.72094,29061
-0.45127,-3.1412e-14,0,0.12332,0,0,-0.13538,0.47669,54497
-0.30128,-1.5706e-14,0,0.16831,0,0,-0.090385,0.65062,36384
-0.2519,-1.5706e-14,0,0.18313,0,0,-0.075569,0.70789,30420
-0.23499,-1.5706e-14,0,0.1882,0,0,-0.070498,0.72749,28378
-0.31637,-3.1412e-14,0,0.16379,0,0,-0.094912,0.63312,38206
-0.24818,1.5706e-14,0,0.18424,1.1869e-14,0,-0.074455,0.7122,29972
-0.23719,-3.1412e-14,0,0.18754,0,0,-0.071156,0.72495,28644
-0.31092,-1.5706e-14,0,0.16542,0,0,-0.093275,0.63945,37547
-0.35369,0,0,0.15259,0,0,-0.10611,0.58985,42713
-0.38352,-3.1412e-14,0,0.14364,0,0,-0.11506,0.55525,46316
-0.24544,-1.5706e-14,0,0.18507,0,0,-0.073632,0.71538,29640
-0.33111,-3.1412e-14,0,0.15937,0,0,-0.099332,0.61603,39986
-0.27442,-1.5706e-14,0,0.17637,0,0,-0.082326,0.68177,33140
-0.32746,-4.7118e-14,0,0.16046,0,0,-0.098237,0.62027,39545
-0.23599,-1.5706e-14,0,0.1879,0,0,-0.070797,0.72633,28499
-0.36108,-3.1412e-14,0,0.15037,0,0,-0.10833,0.58127,43606
-0.33499,-3.1412e-14,0,0.1582,0,0,-0.1005,0.61153,40455
-0.22455,0,0,0.19134,0,0,-0.067364,0.73961,27117
-0.23752,1.5706e-14,0,0.18744,1.1869e-14,0,-0.071257,0.72456,28684
-0.27149,-1.5706e-14,0,0.17725,0,0,-0.081446,0.68517,32786
-0.28521,-1.5706e-14,0,0.17314,0,0,-0.085564,0.66925,34443
-0.2935,-4.7118e-14,0,0.17065,0,0,-0.08805,0.65964,35444
-0.25901,0,0,0.181,0,0,-0.077703,0.69964,31279
-0.23773,-1.5706e-14,0,0.18738,0,0,-0.07132,0.72432,28709
-0.40128,0,0,0.13832,0,0,-0.12038,0.53466,48460
-0.29922,0,0,0.16893,0,0,-0.089767,0.65301,36135
-0.30896,0,0,0.16601,0,0,-0.092689,0.64171,37312
-0.22553,-3.1412e-14,0,0.19104,0,0,-0.067658,0.73847,27236
-0.39569,-1.5706e-14,0,0.13999,0,0,-0.11871,0.54114,47785
-0.26035,0,0,0.1806,0,0,-0.078104,0.69809,31440
-0.20682,0,0,0.19665,0,0,-0.062046,0.76016,24976
-0.29208,-1.5706e-14,0,0.17107,0,0,-0.087625,0.66129,35273
-0.26049,-1.5706e-14,0,0.18055,0,0,-0.078146,0.69793,31457
-0.28612,-3.1412e-14,0,0.17286,0,0,-0.085835,0.66821,34552
-0.3435,0,0,0.15565,0,0,-0.10305,0.60166,41482
-0.35003,-3.1412e-14,0,0.15369,0,0,-0.10501,0.59409,42271
-0.29604,-1.5706e-14,0,0.16989,0,0,-0.088812,0.6567,35751
-0.2957,-1.5706e-14,0,0.16999,0,0,-0.088711,0.65709,35710
-0.30928,-1.5706e-14,0,0.16591,0,0,-0.092785,0.64134,37350
-0.28893,0,0,0.17202,0,0,-0.08668,0.66494,34893
-0.26291,-3.1412e-14,0,0.17983,0,0,-0.078873,0.69512,31750
-0.30883,0,0,0.16605,0,0,-0.092648,0.64187,37295
-0.3824,0,0,0.14398,0,0,-0.11472,0.55655,46180
-0.28606,0,0,0.17288,0,0,-0.085819,0.66827,34546
-0.28954,-1.5706e-14,0,0.17184,0,0,-0.086863,0.66423,34966
-0.3904,-3.1412e-14,0,0.14158,0,0,-0.11712,0.54727,47146
-0.23556,-1.5706e-14,0,0.18803,0,0,-0.070668,0.72683,28447
-0.39811,-3.1412e-14,0,0.13927,0,0,-0.11943,0.53834,48077
-0.28474,0,0,0.17328,0,0,-0.085422,0.6698,34386
-0.25242,0,0,0.18297,0,0,-0.075727,0.70728,30484
-0.35354,0,0,0.15264,0,0,-0.10606,0.59002,42695
-0.30944,0,0,0.16587,0,0,-0.092833,0.64116,37369
-0.35009,0,0,0.15367,0,0,-0.10503,0.59402,42278
-0.30009,0,0,0.16867,0,0,-0.090026,0.65201,36240
-0.29916,-1.5706e-14,0,0.16895,0,0,-0.089748,0.65308,36128
-0.2419,-3.1412e-14,0,0.18613,0,0,-0.072571,0.71948,29213
-0.40312,-3.1412e-14,0,0.13776,0,0,-0.12094,0.53252,48682
-0.36578,-3.1412e-14,0,0.14897,0,0,-0.10973,0.57582,44173
-0.37422,-1.5706e-14,0,0.14643,0,0,-0.11226,0.56604,45192
-0.33672,0,0,0.15768,0,0,-0.10102,0.60952,40664
-0.26386,0,0,0.17954,0,0,-0.079159,0.69401,31865
-0.26723,0,0,0.17853,0,0,-0.080169,0.69011,32272
-0.2298,0,0,0.18976,0,0,-0.068939,0.73352,27751
-0.21916,-1.5706e-14,0,0.19295,0,0,-0.065748,0.74585,26466
-0.33396,-3.1412e-14,0,0.15851,0,0,-0.10019,0.61272,40330
-0.31847,-3.1412e-14,0,0.16316,0,0,-0.095542,0.63068,38460
-0.27729,0,0,0.17551,0,0,-0.083188,0.67844,33487
-0.32719,-1.5706e-14,0,0.16054,0,0,-0.098156,0.62058,39512
-0.30019,0,0,0.16864,0,0,-0.090057,0.65189,36252
-0.31891,1.5706e-14,0,0.16303,1.1869e-14,0,-0.095673,0.63018,38513
-0.23448,-1.5706e-14,0,0.18836,0,0,-0.070343,0.72809,28316
-0.29331,0,0,0.17071,0,0,-0.087993,0.65986,35421
-0.30204,-3.1412e-14,0,0.16809,0,0,-0.090612,0.64974,36475
-0.26975,-1.5706e-14,0,0.17778,0,0,-0.080924,0.68719,32576
-0.47914,-1.5706e-14,0,0.11496,0,0,-0.14374,0.44437,57862
-0.38378,-3.1412e-14,0,0.14357,0,0,-0.11513,0.55495,46347
-0.20521,-1.5706e-14,0,0.19714,0,0,-0.061562,0.76203,24781
-0.37216,-1.5706e-14,0,0.14705,0,0,-0.11165,0.56842,44944
-0.26551,-3.1412e-14,0,0.17905,0,0,-0.079652,0.69211,32064
-0.29907,-4.7118e-14,0,0.16898,0,0,-0.089721,0.65319,36117
-0.33521,0,0,0.15814,0,0,-0.10056,0.61128,40481
-0.31539,0,0,0.16408,0,0,-0.094618,0.63425,38088
-0.40516,-3.1412e-14,0,0.13715,0,0,-0.12155,0.53016,48929
-0.34066,-1.5706e-14,0,0.1565,0,0,-0.1022,0.60496,41139
-0.24316,-3.1412e-14,0,0.18575,0,0,-0.072949,0.71802,29365
-0.26378,0,0,0.17957,0,0,-0.079134,0.69411,31855
-0.26616,0,0,0.17885,0,0,-0.079847,0.69135,32142
-0.29709,-1.5706e-14,0,0.16957,0,0,-0.089128,0.65548,35878
