% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-0.6993,-8.6113,-3.4107,-0.2028,2.2479,-0.17054,-0.58609,0.7944,37.002
-0.13382,-8.7114,-4.7624,-0.038809,2.2409,-0.23812,-0.59289,0.79201,37.432
-0.44669,-8.7113,-3.1988,-0.12954,2.2409,-0.15994,-0.59289,0.79202,37.431
0.076712,-6.5598,-2.719,0.022246,2.3915,-0.13595,-0.44646,0.84338,28.187
-0.22308,-6.6678,0.13344,-0.064695,2.3839,0.0066722,-0.45381,0.84081,28.651
-0.21588,-7.3018,-0.91069,-0.062607,2.3395,-0.045535,-0.49696,0.82567,31.375
-0.026447,-9.3851,2.6532,-0.0076697,2.1937,0.13266,-0.63875,0.77593,40.327
-0.080011,-7.188,0.88593,-0.023203,2.3475,0.044296,-0.48921,0.82838,30.886
-1.2089,-9.7714,-3.0945,-0.35057,2.1667,-0.15473,-0.66504,0.76671,41.987
-0.33428,-6.6795,0.41901,-0.09694,2.3831,0.02095,-0.45461,0.84052,28.701
1.429,-6.8438,3.0919,0.41442,2.3716,0.1546,-0.46579,0.8366,29.407
-0.20016,-7.1175,-2.2348,-0.058047,2.3524,-0.11174,-0.48442,0.83007,30.583
-1.1908,-14.188,-6.2381,-0.34533,1.8575,-0.3119,-0.96563,0.66126,60.964
0.97224,-11.074,0.14589,0.28195,2.0755,0.0072947,-0.75369,0.73561,47.583
0.0018754,-6.3784,-1.7658,0.00054385,2.4042,-0.088288,-0.43411,0.84771,27.407
0.96365,-8.1482,-0.33366,0.27946,2.2803,-0.016683,-0.55457,0.80546,35.012
0.40857,-8.793,-6.1828,0.11848,2.2351,-0.30914,-0.59845,0.79007,37.782
0.16887,-13.611,-4.5194,0.048972,1.8979,-0.22597,-0.92636,0.67504,58.485
-0.96127,-9.4385,-3.5758,-0.27877,2.19,-0.17879,-0.64238,0.77465,40.556
0.015165,-9.1705,1.8035,0.004398,2.2087,0.090175,-0.62414,0.78105,39.405
-0.7255,-8.0861,-2.2567,-0.2104,2.2846,-0.11284,-0.55034,0.80694,34.745
0.0050833,-7.4757,0.59625,0.0014741,2.3274,0.029813,-0.50879,0.82152,32.122
-0.87044,-6.1701,-2.0047,-0.25243,2.4187,-0.10024,-0.41994,0.85269,26.512
0.1253,-7.6888,-1.5681,0.036338,2.3124,-0.078404,-0.5233,0.81643,33.038
-0.65479,-12.91,-2.2354,-0.18989,1.9469,-0.11177,-0.87867,0.69176,55.474
0.11881,-7.163,-0.38673,0.034456,2.3492,-0.019337,-0.48752,0.82898,30.779
-0.17156,-6.2418,-0.67645,-0.049753,2.4137,-0.033823,-0.42482,0.85098,26.82
1.4179,-10.046,0.11058,0.41119,2.1474,0.0055288,-0.68375,0.76014,43.168
-0.7428,-7.7484,-6.2722,-0.21541,2.3083,-0.31361,-0.52735,0.81501,33.294
-0.34401,-7.7556,-0.95128,-0.099763,2.3078,-0.047564,-0.52784,0.81483,33.325
0.21726,-6.7633,-1.5107,0.063005,2.3772,-0.075534,-0.46031,0.83852,29.061
-0.0057544,-6.3412,-0.041137,-0.0016688,2.4068,-0.0020568,-0.43158,0.8486,27.247
-0.36917,-11.658,-5.5142,-0.10706,2.0346,-0.27571,-0.79342,0.72167,50.092
0.71288,-6.009,1.0644,0.20674,2.43,0.053219,-0.40897,0.85653,25.82
1.8878,-10.393,-2.5569,0.54745,2.1232,-0.12784,-0.70732,0.75187,44.656
0.57958,-12.79,-3.0615,0.16808,1.9553,-0.15308,-0.87049,0.69464,54.957
-0.65908,-6.5414,-1.3975,-0.19113,2.3928,-0.069875,-0.4452,0.84382,28.108
-0.2567,-9.1529,2.5223,-0.074444,2.2099,0.12612,-0.62294,0.78147,39.329
-0.13983,-6.6565,-1.0471,-0.040552,2.3847,-0.052354,-0.45304,0.84108,28.602
-0.30986,-9.4576,-1.2472,-0.089861,2.1886,-0.06236,-0.64368,0.7742,40.638
-1.8761,-9.3733,-5.9028,-0.54406,2.1945,-0.29514,-0.63794,0.77621,40.276
0.65051,-7.649,-1.0056,0.18865,2.3152,-0.050281,-0.52059,0.81738,32.867
-0.37039,-7.73,-3.9902,-0.10741,2.3095,-0.19951,-0.5261,0.81544,33.215
0.80409,-7.6164,-1.9754,0.23319,2.3175,-0.098768,-0.51837,0.81816,32.727
-0.18869,-8.5253,-0.97029,-0.054719,2.2539,-0.048514,-0.58023,0.79646,36.632
0.51894,-11.324,-2.1301,0.15049,2.058,-0.10651,-0.77072,0.72963,48.659
-0.23581,-10.936,-0.8037,-0.068384,2.0851,-0.040185,-0.74429,0.7389,46.99
-0.85951,-5.6584,-2.1685,-0.24926,2.4546,-0.10842,-0.38511,0.8649,24.314
0.16406,-7.6835,-0.31274,0.047576,2.3128,-0.015637,-0.52294,0.81656,33.015
-0.043858,-8.9395,-4.7305,-0.012719,2.2249,-0.23653,-0.60842,0.78657,38.412
0.04354,-7.0425,0.72716,0.012627,2.3577,0.036358,-0.47931,0.83186,30.261
-1.5414,-16.588,-12.63,-0.44702,1.6895,-0.63152,-1.129,0.60395,71.278
-0.36828,-6.043,-4.0294,-0.1068,2.4276,-0.20147,-0.41128,0.85572,25.966
0.15863,-5.9776,-2.293,0.046002,2.4322,-0.11465,-0.40684,0.85728,25.685
-0.099069,-8.2074,-1.7836,-0.02873,2.2761,-0.08918,-0.55859,0.80405,35.266
1.2309,-14.626,-1.5963,0.35696,1.8268,-0.079817,-0.99546,0.65079,62.848
0.41101,-8.3227,-1.6991,0.11919,2.2681,-0.084953,-0.56644,0.80129,35.762
-0.3318,-8.8517,-1.6678,-0.096222,2.231,-0.083388,-0.60245,0.78866,38.035
-0.68031,-11.739,-2.0699,-0.19729,2.0289,-0.1035,-0.79894,0.71973,50.441
-0.56224,-15.692,-3.3387,-0.16305,1.7522,-0.16694,-1.068,0.62535,67.427
0.36269,-12.074,-0.69917,0.10518,2.0055,-0.034958,-0.82176,0.71173,51.881
-0.76716,-9.469,-2.9758,-0.22248,2.1878,-0.14879,-0.64446,0.77393,40.687
-0.99894,-7.9641,-3.9408,-0.28969,2.2932,-0.19704,-0.54203,0.80986,34.221
0.21668,-9.9217,-5.3008,0.062838,2.1561,-0.26504,-0.67527,0.76312,42.633
-0.57605,-8.3365,1.5971,-0.16705,2.2671,0.079853,-0.56738,0.80097,35.821
0.2303,-8.7896,-2.2815,0.066786,2.2354,-0.11408,-0.59822,0.79015,37.768
-0.0776,-5.6319,-1.989,-0.022504,2.4564,-0.099452,-0.38331,0.86554,24.2
-0.55895,-6.2319,-3.0409,-0.1621,2.4144,-0.15204,-0.42415,0.85121,26.778
0.068265,-9.5676,-6.4307,0.019797,2.1809,-0.32153,-0.65117,0.77157,41.111
0.15207,-7.7794,-1.2638,0.044101,2.3061,-0.063192,-0.52946,0.81427,33.427
-0.46858,-10.011,-2.4086,-0.13589,2.1499,-0.12043,-0.68134,0.76099,43.016
1.2509,-8.4172,0.20212,0.36276,2.2614,0.010106,-0.57287,0.79904,36.168
0.21853,-12.896,-2.7444,0.063374,1.9479,-0.13722,-0.87772,0.6921,55.414
0.029461,-9.8811,-3.2065,0.0085436,2.159,-0.16032,-0.67251,0.76409,42.458
-0.21688,-7.5403,-2.6419,-0.062896,2.3228,-0.13209,-0.51319,0.81997,32.4
0.15853,-6.9873,-0.68469,0.045975,2.3615,-0.034234,-0.47556,0.83318,30.024
-0.204,-8.6444,-1.1556,-0.059159,2.2455,-0.057779,-0.58834,0.79361,37.144
-0.55603,-13.014,-7.5234,-0.16125,1.9397,-0.37617,-0.88571,0.68929,55.919
-0.70969,-6.5056,-2.3992,-0.20581,2.3953,-0.11996,-0.44277,0.84468,27.954
-0.092609,-7.6814,0.32169,-0.026856,2.313,0.016085,-0.52279,0.81661,33.006
0.00062609,-7.4536,-3.3007,0.00018157,2.3289,-0.16503,-0.50729,0.82204,32.027
-0.18897,-8.5591,-3.4492,-0.054801,2.2515,-0.17246,-0.58253,0.79565,36.777
-0.54364,-11.591,-4.0334,-0.15766,2.0393,-0.20167,-0.78886,0.72327,49.804
-0.2399,-6.9242,-0.71726,-0.069571,2.366,-0.035863,-0.47126,0.83468,29.753
-0.019191,-7.7291,3.0046,-0.0055654,2.3096,0.15023,-0.52604,0.81547,33.211
-0.17811,-7.9114,-1.6809,-0.051651,2.2969,-0.084044,-0.53845,0.81111,33.994
0.91528,-8.5352,-0.92515,0.26543,2.2532,-0.046258,-0.58091,0.79622,36.675
-0.81161,-8.9275,-4.3509,-0.23537,2.2257,-0.21755,-0.6076,0.78685,38.36
0.50527,-8.6198,-0.023986,0.14653,2.2473,-0.0011993,-0.58666,0.7942,37.038
0.11614,-10.288,-1.3373,0.033681,2.1305,-0.066867,-0.70019,0.75438,44.206
0.54715,-9.1393,-2.797,0.15867,2.2109,-0.13985,-0.62202,0.7818,39.271
0.85516,-7.1603,0.5277,0.248,2.3494,0.026385,-0.48733,0.82905,30.767
0.18478,-6.3012,0.32089,0.053587,2.4096,0.016044,-0.42886,0.84956,27.075
-0.18759,-9.3228,-6.2754,-0.0544,2.1981,-0.31377,-0.63451,0.77742,40.059
-0.083773,-6.9209,-2.2616,-0.024294,2.3662,-0.11308,-0.47103,0.83476,29.738
-2.1202,-8.4105,-5.7569,-0.61485,2.2619,-0.28785,-0.57242,0.7992,36.139
0.77287,-8.7592,-2.8251,0.22413,2.2375,-0.14126,-0.59615,0.79087,37.637
0.17771,-9.2555,-1.0441,0.051535,2.2028,-0.052203,-0.62993,0.77902,39.77
-0.0221,-6.2852,-0.89635,-0.0064089,2.4107,-0.044818,-0.42777,0.84994,27.007
-0.084116,-8.8583,-3.3612,-0.024394,2.2306,-0.16806,-0.60289,0.78851,38.063
-0.26971,-9.1007,0.52227,-0.078217,2.2136,0.026113,-0.61939,0.78272,39.105
0.06971,-7.1743,0.48887,0.020216,2.3484,0.024443,-0.48828,0.82871,30.827
-1.1007,-8.051,-2.4187,-0.31919,2.2871,-0.12094,-0.54795,0.80778,34.594
-0.022942,-7.3153,2.0815,-0.0066533,2.3386,0.10407,-0.49787,0.82535,31.433
0.32372,-14.254,-4.3773,0.093879,1.8528,-0.21886,-0.97015,0.65967,61.25
-0.020743,-8.0723,-2.6539,-0.0060155,2.2856,-0.13269,-0.5494,0.80727,34.686
0.31227,-10.964,-0.47645,0.090559,2.0832,-0.023823,-0.74619,0.73824,47.11
-0.22607,-11.985,-5.1205,-0.06556,2.0117,-0.25602,-0.81573,0.71384,51.5
-0.7535,-6.5931,-1.9675,-0.21851,2.3891,-0.098375,-0.44872,0.84259,28.33
0.77318,-6.6659,0.16013,0.22422,2.384,0.0080067,-0.45368,0.84085,28.642
0.10764,-8.2519,-1.3831,0.031215,2.273,-0.069157,-0.56162,0.80298,35.458
0.92883,-6.071,1.166,0.26936,2.4257,0.058299,-0.41319,0.85505,26.086
-0.39582,-7.8581,-0.9432,-0.11479,2.3006,-0.04716,-0.53482,0.81239,33.765
-1.1584,-9.2641,-3.8197,-0.33593,2.2022,-0.19099,-0.63051,0.77882,39.807
0.41286,-8.6412,-1.8678,0.11973,2.2458,-0.093388,-0.58812,0.79369,37.13
-0.38475,-7.4225,2.4409,-0.11158,2.3311,0.12204,-0.50518,0.82279,31.894
-0.40199,-15.052,-4.9704,-0.11658,1.797,-0.24852,-1.0244,0.64063,64.678
-0.20261,-7.1213,-2.553,-0.058756,2.3522,-0.12765,-0.48467,0.82998,30.599
0.31808,-7.4746,-2.4017,0.092243,2.3274,-0.12009,-0.50872,0.82154,32.118
-0.00053133,-7.4713,-0.29503,-0.00015408,2.3277,-0.014752,-0.50849,0.82162,32.103
0.82655,-8.2675,-0.057573,0.2397,2.2719,-0.0028786,-0.56269,0.80261,35.525
-0.22085,-8.7988,-3.9916,-0.064047,2.2347,-0.19958,-0.59885,0.78993,37.808
-0.91756,-8.6267,-3.6953,-0.26609,2.2468,-0.18476,-0.58713,0.79404,37.068
-0.45015,-13.192,-4.9551,-0.13054,1.9272,-0.24776,-0.89784,0.68504,56.684
-0.41417,-7.3631,-0.57773,-0.12011,2.3352,-0.028887,-0.50113,0.8242,31.639
-0.46198,-13.614,-7.8488,-0.13397,1.8977,-0.39244,-0.92656,0.67497,58.497
0.019268,-6.8713,-3.2382,0.0055879,2.3697,-0.16191,-0.46766,0.83595,29.525
0.3252,-6.2847,-0.16021,0.094308,2.4107,-0.0080103,-0.42774,0.84995,27.005
0.33159,-6.3718,0.26438,0.09616,2.4046,0.013219,-0.43366,0.84787,27.379
-0.42379,-7.929,0.63166,-0.1229,2.2956,0.031583,-0.53964,0.81069,34.07
0.0082258,-6.6779,-0.52133,0.0023855,2.3832,-0.026067,-0.45449,0.84056,28.694
0.3827,-5.9182,-0.026061,0.11098,2.4364,-0.001303,-0.40279,0.8587,25.43
-0.23261,-7.4313,-3.0861,-0.067458,2.3305,-0.15431,-0.50578,0.82258,31.932
0.015016,-8.2201,-0.30415,0.0043545,2.2752,-0.015208,-0.55946,0.80374,35.321
0.18224,-6.0429,0.28217,0.052848,2.4276,0.014108,-0.41128,0.85572,25.966
-0.93641,-13.813,-3.2224,-0.27156,1.8837,-0.16112,-0.94014,0.6702,59.355
-0.34455,-10.868,-3.0822,-0.099919,2.0899,-0.15411,-0.73967,0.74053,46.698
0.7768,-7.7755,-7.0049,0.22527,2.3064,-0.35024,-0.5292,0.81436,33.411
0.054126,-7.906,-1.435,0.015697,2.2972,-0.071752,-0.53808,0.81124,33.971
-0.35585,-7.2409,-1.5964,-0.1032,2.3438,-0.079818,-0.49281,0.82712,31.113
-0.49143,-8.8516,-4.679,-0.14252,2.231,-0.23395,-0.60244,0.78867,38.035
0.8058,-6.652,-0.08294,0.23368,2.385,-0.004147,-0.45273,0.84118,28.583
0.010453,-10.72,-3.7794,0.0030314,2.1003,-0.18897,-0.72957,0.74407,46.061
0.86262,-6.858,-0.53892,0.25016,2.3706,-0.026946,-0.46675,0.83626,29.468
-0.40112,-5.8057,-1.1084,-0.11633,2.4443,-0.055419,-0.39514,0.86139,24.946
0.41034,-6.8936,-0.70099,0.119,2.3681,-0.035049,-0.46918,0.83541,29.621
0.082463,-11.691,-1.0282,0.023914,2.0323,-0.051408,-0.79571,0.72087,50.236
-0.096019,-11.023,-0.96296,-0.027846,2.079,-0.048148,-0.75023,0.73682,47.365
0.5758,-16.777,-2.7934,0.16698,1.6763,-0.13967,-1.1418,0.59946,72.087
1.66,-8.4275,3.8187,0.4814,2.2607,0.19094,-0.57358,0.79879,36.212
-1.0421,-7.1764,-3.3678,-0.3022,2.3483,-0.16839,-0.48843,0.82866,30.836
-0.090374,-9.4629,-5.697,-0.026209,2.1882,-0.28485,-0.64404,0.77407,40.661
-0.30482,-6.2515,1.9442,-0.088398,2.413,0.097209,-0.42548,0.85074,26.862
0.29039,-9.9024,2.5028,0.084212,2.1575,0.12514,-0.67396,0.76358,42.55
0.2464,-8.8146,-1.8653,0.071455,2.2336,-0.093266,-0.59992,0.78955,37.875
-0.27942,-8.7884,-0.95794,-0.081031,2.2355,-0.047897,-0.59813,0.79018,37.763
1.3833,-21.601,-2.7883,0.40115,1.3386,-0.13941,-1.4701,0.48428,92.815
1.7156,-8.3897,5.1076,0.49753,2.2634,0.25538,-0.571,0.79969,36.05
-0.20023,-9.999,-2.8421,-0.058065,2.1507,-0.14211,-0.68053,0.76127,42.965
-2.2533,-15.015,-8.9177,-0.65346,1.7996,-0.44588,-1.0219,0.64151,64.518
-0.22746,-7.3858,-3.0141,-0.065963,2.3336,-0.15071,-0.50267,0.82366,31.736
0.48969,-9.5655,-4.9347,0.14201,2.1811,-0.24674,-0.65103,0.77162,41.102
-0.24278,-8.7093,-3.0931,-0.070406,2.241,-0.15465,-0.59275,0.79206,37.423
0.44479,-10.262,-4.1864,0.12899,2.1323,-0.20932,-0.6984,0.755,44.093
-0.41565,-6.4032,0.67908,-0.12054,2.4024,0.033954,-0.4358,0.84712,27.514
-0.94192,-6.6654,-2.1294,-0.27316,2.3841,-0.10647,-0.45365,0.84086,28.641
1.572,-8.515,-0.55509,0.45589,2.2546,-0.027755,-0.57953,0.7967,36.588
-0.25124,-12.245,1.4238,-0.07286,1.9935,0.071191,-0.83342,0.70764,52.617
-0.44609,-8.3845,-0.66233,-0.12937,2.2637,-0.033117,-0.57065,0.79982,36.028
-0.12356,-6.2993,-3.2333,-0.035833,2.4097,-0.16166,-0.42873,0.8496,27.068
-0.016896,-9.2254,-3.4333,-0.0048999,2.2049,-0.17166,-0.62788,0.77974,39.641
0.27185,-7.1609,-0.15507,0.078836,2.3494,-0.0077533,-0.48737,0.82903,30.77
-1.5603,-9.6917,-8.5976,-0.4525,2.1722,-0.42988,-0.65961,0.76861,41.644
0.23311,-6.4311,-0.68166,0.067603,2.4005,-0.034083,-0.4377,0.84646,27.634
-0.25308,-7.981,-2.1151,-0.073392,2.292,-0.10575,-0.54319,0.80945,34.294
0.2308,-12.933,-3.2908,0.066931,1.9454,-0.16454,-0.88019,0.69123,55.57
-1.2329,-7.8019,-3.19,-0.35754,2.3045,-0.1595,-0.531,0.81373,33.524
1.0948,-6.868,-1.8271,0.3175,2.3699,-0.091356,-0.46743,0.83603,29.511
-0.47555,-9.6893,-6.7479,-0.13791,2.1724,-0.33739,-0.65945,0.76867,41.634
-0.16141,-8.2113,-2.0684,-0.046809,2.2759,-0.10342,-0.55886,0.80395,35.283
-0.58425,-9.0396,-4.9118,-0.16943,2.2179,-0.24559,-0.61523,0.78418,38.842
-0.20079,-9.5545,-2.207,-0.05823,2.1818,-0.11035,-0.65028,0.77188,41.055
-0.84429,-8.8719,-3.5299,-0.24484,2.2296,-0.17649,-0.60382,0.78818,38.122
0.29486,-8.0375,-3.5014,0.085509,2.288,-0.17507,-0.54703,0.8081,34.536
-0.22589,-7.5792,-2.5461,-0.065509,2.3201,-0.12731,-0.51584,0.81904,32.567
0.41801,-7.7949,0.13319,0.12122,2.305,0.0066596,-0.53052,0.8139,33.494
0.16691,-7.2452,-2.6513,0.048404,2.3435,-0.13256,-0.49311,0.82702,31.132
-0.71288,-13.083,-3.1163,-0.20674,1.9348,-0.15582,-0.89044,0.68764,56.217
0.23912,-7.6546,0.16542,0.069345,2.3148,0.008271,-0.52097,0.81725,32.891
0.043251,-7.1687,-2.1811,0.012543,2.3488,-0.10906,-0.4879,0.82885,30.803
-0.010302,-11.965,-3.0148,-0.0029875,2.0131,-0.15074,-0.81433,0.71433,51.412
-0.42432,-6.0198,-1.0831,-0.12305,2.4293,-0.054156,-0.4097,0.85628,25.866
-0.72088,-11.177,-6.2565,-0.20906,2.0682,-0.31283,-0.76072,0.73314,48.027
-0.49497,-8.2157,-4.7748,-0.14354,2.2756,-0.23874,-0.55916,0.80385,35.302
0.2714,-7.7209,-4.2541,0.078706,2.3102,-0.21271,-0.52548,0.81566,33.176
1.2522,-7.2901,-3.3005,0.36313,2.3403,-0.16502,-0.49616,0.82595,31.325
-0.80564,-9.5453,-2.66,-0.23364,2.1825,-0.133,-0.64965,0.7721,41.015
-0.23446,-7.1567,-0.99725,-0.067994,2.3497,-0.049863,-0.48708,0.82913,30.751
-0.30803,-10.116,-1.0869,-0.089329,2.1425,-0.054345,-0.68851,0.75847,43.468
1.7686,-13.812,-11.563,0.5129,1.8838,-0.57813,-0.94001,0.67025,59.347
-1.0163,-7.0496,-3.4138,-0.29473,2.3572,-0.17069,-0.4798,0.83169,30.292
-1.4275,-13.231,-11.189,-0.41397,1.9245,-0.55946,-0.90047,0.68412,56.851
-0.40019,-8.3554,-3.1445,-0.11606,2.2658,-0.15723,-0.56866,0.80051,35.902
-0.36046,-7.3207,-7.562,-0.10453,2.3382,-0.3781,-0.49824,0.82522,31.456
0.046357,-8.6583,-0.37584,0.013443,2.2446,-0.018792,-0.58928,0.79328,37.204
0.10445,-11.003,-2.7302,0.030292,2.0805,-0.13651,-0.74885,0.73731,47.278
0.18052,-5.9092,-0.76207,0.052352,2.437,-0.038104,-0.40218,0.85892,25.391
-0.19361,-13.128,-2.1858,-0.056148,1.9317,-0.10929,-0.89349,0.68656,56.41
0.28885,-7.4465,0.99831,0.083766,2.3294,0.049916,-0.50681,0.82221,31.997
-0.35662,-6.2359,1.1465,-0.10342,2.4141,0.057327,-0.42442,0.85112,26.795
0.38591,-8.5533,-0.018742,0.11191,2.2519,-0.0009371,-0.58213,0.79579,36.752
-0.42688,-8.1002,0.99589,-0.12379,2.2836,0.049794,-0.5513,0.80661,34.806
-0.25002,-12.785,-3.3596,-0.072507,1.9557,-0.16798,-0.87017,0.69475,54.937
0.050961,-10.083,-2.4677,0.014779,2.1448,-0.12339,-0.68626,0.75926,43.326
0.35277,-8.9008,0.035513,0.1023,2.2276,0.0017757,-0.60579,0.78749,38.246
0.68762,-7.2096,0.52822,0.19941,2.346,0.026411,-0.49068,0.82787,30.979
-2.2942,-8.3653,-9.9841,-0.66532,2.2651,-0.4992,-0.56934,0.80028,35.945
0.03175,-6.5875,-1.4567,0.0092075,2.3895,-0.072836,-0.44834,0.84272,28.306
0.47187,-8.98,-0.3983,0.13684,2.2221,-0.019915,-0.61117,0.7856,38.586
-1.2946,-13.335,-5.7176,-0.37542,1.9172,-0.28588,-0.9076,0.68161,57.301
-0.52637,-8.5654,-1.8043,-0.15265,2.2511,-0.090213,-0.58296,0.7955,36.805
0.78248,-11.847,-0.87735,0.22692,2.0214,-0.043867,-0.80629,0.71716,50.904
0.12432,-8.1735,0.76027,0.036053,2.2785,0.038014,-0.55629,0.80486,35.121
-0.29272,-9.8157,-1.8159,-0.084889,2.1635,-0.090796,-0.66806,0.76565,42.177
0.35736,-8.7796,-2.7051,0.10363,2.2361,-0.13525,-0.59754,0.79039,37.725
-0.28271,-7.3405,-4.1488,-0.081986,2.3368,-0.20744,-0.49959,0.82475,31.541
-1.0166,-9.541,-3.7908,-0.2948,2.1828,-0.18954,-0.64936,0.77221,40.997
-0.32041,-8.6541,-6.8093,-0.092919,2.2449,-0.34046,-0.589,0.79338,37.186
0.23218,-8.1864,-4.1895,0.067332,2.2776,-0.20948,-0.55716,0.80455,35.176
0.13904,-6.5578,2.1141,0.040321,2.3916,0.10571,-0.44632,0.84343,28.178
-0.93658,-9.4853,-0.86953,-0.27161,2.1867,-0.043477,-0.64557,0.77354,40.757
-0.18285,-9.5401,-6.2944,-0.053027,2.1828,-0.31472,-0.6493,0.77223,40.993
-1.1563,-9.1895,-1.514,-0.33533,2.2074,-0.075701,-0.62544,0.7806,39.486
-0.61852,-18.984,-7.7585,-0.17937,1.5218,-0.38793,-1.292,0.54676,81.571
