% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
0.47816,-10.434,-1.9627,0.13867,1.8962,-0.098137,-0.7117,0.72904,44.834
-0.21727,-10.076,-0.74054,-0.06301,1.9213,-0.037027,-0.68729,0.73833,43.297
-0.79196,-5.2137,-1.9981,-0.22967,2.2617,-0.099903,-0.35562,0.86461,22.403
0.15116,-7.0796,-0.28816,0.043837,2.131,-0.014408,-0.48289,0.81615,30.42
-0.040411,-8.2369,-4.3587,-0.011719,2.05,-0.21794,-0.56183,0.7861,35.393
0.040118,-6.489,0.67001,0.011634,2.1724,0.033501,-0.44261,0.83149,27.883
-1.4203,-15.284,-11.638,-0.41189,1.5567,-0.58189,-1.0425,0.60309,65.676
-0.33934,-5.568,-3.7127,-0.098408,2.2369,-0.18564,-0.37979,0.85541,23.925
0.14616,-5.5078,-2.1128,0.042386,2.2411,-0.10564,-0.37568,0.85697,23.667
-0.091283,-7.5623,-1.6434,-0.026472,2.0973,-0.082171,-0.51582,0.80362,32.495
1.1342,-13.477,-1.4709,0.32891,1.6832,-0.073544,-0.91923,0.65003,57.908
0.37871,-7.6686,-1.5655,0.10983,2.0898,-0.078276,-0.52306,0.80086,32.951
-0.30572,-8.156,-1.5367,-0.08866,2.0557,-0.076835,-0.55631,0.7882,35.046
-0.62685,-10.816,-1.9072,-0.18179,1.8695,-0.095362,-0.73776,0.71912,46.476
-0.51805,-14.459,-3.0763,-0.15024,1.6145,-0.15382,-0.98621,0.62453,62.128
0.33418,-11.125,-0.64422,0.096913,1.8479,-0.032211,-0.75883,0.7111,47.803
-0.70687,-8.7248,-2.7419,-0.20499,2.0159,-0.1371,-0.59511,0.77343,37.49
-0.92043,-7.3382,-3.6311,-0.26693,2.1129,-0.18155,-0.50053,0.80944,31.531
0.19965,-9.1419,-4.8842,0.057899,1.9867,-0.24421,-0.62356,0.7626,39.282
-0.53077,-7.6813,1.4715,-0.15392,2.0889,0.073577,-0.52393,0.80053,33.006
0.2122,-8.0988,-2.1022,0.061537,2.0597,-0.10511,-0.55241,0.78969,34.8
-0.071502,-5.1893,-1.8327,-0.020735,2.2634,-0.091636,-0.35396,0.86524,22.298
-0.51503,-5.7422,-2.8019,-0.14936,2.2247,-0.14009,-0.39166,0.85089,24.674
0.0629,-8.8157,-5.9253,0.018241,2.0095,-0.29626,-0.60131,0.77107,37.88
0.14012,-7.168,-1.1645,0.040635,2.1249,-0.058225,-0.48892,0.81386,30.8
-0.43175,-9.2241,-2.2193,-0.12521,1.9809,-0.11096,-0.62916,0.76047,39.635
1.1526,-7.7557,0.18623,0.33425,2.0837,0.0093115,-0.529,0.7986,33.325
0.20136,-11.883,-2.5288,0.058393,1.7948,-0.12644,-0.81051,0.69142,51.059
0.027145,-9.1045,-2.9545,0.0078721,1.9893,-0.14772,-0.62101,0.76357,39.121
-0.19984,-6.9477,-2.4343,-0.057953,2.1403,-0.12171,-0.47389,0.81958,29.854
0.14607,-6.4382,-0.63088,0.042362,2.1759,-0.031544,-0.43914,0.83281,27.664
-0.18796,-7.965,-1.0648,-0.054509,2.0691,-0.053238,-0.54328,0.79316,34.225
-0.51233,-11.991,-6.9321,-0.14858,1.7872,-0.3466,-0.81788,0.68862,51.524
-0.65392,-5.9943,-2.2107,-0.18964,2.207,-0.11053,-0.40887,0.84434,25.757
-0.08533,-7.0777,0.29641,-0.024746,2.1312,0.014821,-0.48276,0.81621,30.412
0.00057689,-6.8678,-3.0413,0.0001673,2.1459,-0.15206,-0.46844,0.82166,29.51
-0.17412,-7.8864,-3.1782,-0.050494,2.0746,-0.15891,-0.53792,0.7952,33.887
-0.50092,-10.68,-3.7164,-0.14527,1.879,-0.18582,-0.72845,0.72267,45.89
-0.22105,-6.38,-0.66089,-0.064103,2.18,-0.033045,-0.43517,0.83432,27.414
-0.017683,-7.1216,2.7685,-0.005128,2.1281,0.13842,-0.48576,0.81506,30.601
-0.16411,-7.2896,-1.5488,-0.047592,2.1163,-0.077438,-0.49721,0.8107,31.323
0.84334,-7.8644,-0.85245,0.24457,2.0761,-0.042622,-0.53642,0.79577,33.793
-0.74782,-8.2259,-4.009,-0.21687,2.0508,-0.20045,-0.56107,0.78639,35.346
0.46556,-7.9423,-0.022101,0.13501,2.0707,-0.0011051,-0.54174,0.79375,34.127
0.10701,-9.4793,-1.2322,0.031034,1.9631,-0.061612,-0.64657,0.75384,40.732
0.50415,-8.4211,-2.5772,0.1462,2.0371,-0.12886,-0.57439,0.78132,36.184
0.78795,-6.5976,0.48623,0.22851,2.1648,0.024311,-0.45001,0.82867,28.349
0.17026,-5.8059,0.29567,0.049375,2.2202,0.014783,-0.39601,0.84923,24.948
-0.17284,-8.5901,-5.7822,-0.050124,2.0253,-0.28911,-0.58592,0.77693,36.911
-0.077189,-6.3769,-2.0839,-0.022385,2.1802,-0.10419,-0.43496,0.8344,27.401
-1.9535,-7.7495,-5.3045,-0.56653,2.0841,-0.26522,-0.52858,0.79876,33.299
0.71212,-8.0708,-2.6031,0.20652,2.0617,-0.13016,-0.5505,0.79042,34.679
0.16374,-8.5281,-0.962,0.047485,2.0296,-0.0481,-0.58169,0.77854,36.644
-0.020363,-5.7912,-0.82591,-0.0059052,2.2212,-0.041295,-0.39501,0.84961,24.884
-0.077505,-8.1621,-3.0971,-0.022476,2.0553,-0.15485,-0.55672,0.78804,35.072
-0.24852,-8.3855,0.48122,-0.07207,2.0396,0.024061,-0.57196,0.78224,36.031
0.064232,-6.6105,0.45045,0.018627,2.1639,0.022522,-0.45089,0.82834,28.405
-1.0142,-7.4182,-2.2286,-0.2941,2.1073,-0.11143,-0.50599,0.80736,31.875
-0.021139,-6.7403,1.9179,-0.0061304,2.1548,0.095893,-0.45975,0.82497,28.963
0.29828,-13.134,-4.0332,0.086501,1.7072,-0.20166,-0.89586,0.65893,56.436
-0.019113,-7.4379,-2.4453,-0.0055428,2.106,-0.12226,-0.50733,0.80685,31.96
0.28773,-10.102,-0.43901,0.083442,1.9195,-0.02195,-0.68904,0.73767,43.407
-0.2083,-11.044,-4.7181,-0.060407,1.8536,-0.2359,-0.75326,0.71322,47.453
-0.69428,-6.0749,-1.8129,-0.20134,2.2014,-0.090643,-0.41436,0.84225,26.103
0.71241,-6.142,0.14755,0.2066,2.1967,0.0073775,-0.41893,0.8405,26.391
0.099177,-7.6034,-1.2744,0.028761,2.0944,-0.063722,-0.51861,0.80255,32.671
0.85583,-5.5938,1.0743,0.24819,2.235,0.053717,-0.38155,0.85474,24.036
-0.36471,-7.2405,-0.86907,-0.10577,2.1198,-0.043454,-0.49387,0.81198,31.112
-1.0673,-8.536,-3.5195,-0.30953,2.0291,-0.17598,-0.58223,0.77834,36.678
0.38041,-7.9621,-1.721,0.11032,2.0693,-0.086048,-0.54308,0.79324,34.212
-0.35451,-6.8392,2.249,-0.10281,2.1479,0.11245,-0.46649,0.8224,29.387
-0.3704,-13.869,-4.5797,-0.10742,1.6558,-0.22899,-0.946,0.63984,59.595
-0.18668,-6.5616,-2.3523,-0.054139,2.1673,-0.11762,-0.44756,0.82961,28.195
0.29308,-6.8872,-2.213,0.084994,2.1445,-0.11065,-0.46976,0.82115,29.593
-0.00048957,-6.8841,-0.27185,-0.00014197,2.1447,-0.013592,-0.46955,0.82123,29.58
0.76159,-7.6178,-0.053048,0.22086,2.0934,-0.0026524,-0.5196,0.80218,32.733
-0.20349,-8.1073,-3.6779,-0.059013,2.0591,-0.18389,-0.55299,0.78947,34.836
-0.84545,-7.9487,-3.4048,-0.24518,2.0702,-0.17024,-0.54217,0.79359,34.155
-0.41478,-12.155,-4.5657,-0.12028,1.7758,-0.22828,-0.82908,0.68435,52.229
-0.38162,-6.7845,-0.53233,-0.11067,2.1517,-0.026616,-0.46276,0.82382,29.152
-0.42567,-12.544,-7.232,-0.12344,1.7485,-0.3616,-0.8556,0.67426,53.9
0.017754,-6.3312,-2.9837,0.0051487,2.1834,-0.14919,-0.43184,0.83559,27.205
0.29964,-5.7908,-0.14762,0.086896,2.2213,-0.0073808,-0.39498,0.84962,24.883
0.30553,-5.871,0.24361,0.088603,2.2156,0.01218,-0.40045,0.84754,25.227
-0.39048,-7.3058,0.58202,-0.11324,2.1152,0.029101,-0.49832,0.81028,31.392
0.0075793,-6.153,-0.48036,0.002198,2.1959,-0.024018,-0.41969,0.84022,26.439
0.35262,-5.4531,-0.024013,0.10226,2.2449,-0.0012006,-0.37195,0.85839,23.431
-0.21433,-6.8473,-2.8436,-0.062157,2.1473,-0.14218,-0.46704,0.82219,29.422
0.013836,-7.5741,-0.28025,0.0040123,2.0964,-0.014012,-0.51662,0.80331,32.545
0.16791,-5.568,0.25999,0.048695,2.2369,0.013,-0.37978,0.85541,23.925
-0.86281,-12.728,-2.9692,-0.25022,1.7357,-0.14846,-0.86814,0.66948,54.69
-0.31747,-10.014,-2.84,-0.092066,1.9256,-0.142,-0.68303,0.73996,43.028
0.71575,-7.1644,-6.4544,0.20757,2.1251,-0.32272,-0.48867,0.81395,30.785
0.049872,-7.2847,-1.3223,0.014463,2.1167,-0.066113,-0.49688,0.81083,31.302
-0.32788,-6.6718,-1.4709,-0.095086,2.1596,-0.073545,-0.45507,0.82674,28.668
-0.45281,-8.156,-4.3113,-0.13132,2.0557,-0.21556,-0.55631,0.7882,35.045
0.74247,-6.1292,-0.076421,0.21532,2.1976,-0.0038211,-0.41806,0.84084,26.336
0.0096317,-9.8771,-3.4823,0.0027932,1.9352,-0.17412,-0.6737,0.74351,42.441
0.79483,-6.319,-0.49656,0.2305,2.1843,-0.024828,-0.43101,0.83591,27.152
-0.3696,-5.3494,-1.0213,-0.10718,2.2522,-0.051064,-0.36488,0.86109,22.986
0.37809,-6.3518,-0.64589,0.10965,2.182,-0.032295,-0.43325,0.83506,27.293
0.075982,-10.772,-0.94736,0.022035,1.8725,-0.047368,-0.73477,0.72026,46.288
-0.088473,-10.157,-0.88728,-0.025657,1.9156,-0.044364,-0.69278,0.73625,43.643
0.53055,-15.458,-2.5738,0.15386,1.5445,-0.12869,-1.0544,0.59858,66.422
1.5295,-7.7652,3.5186,0.44357,2.083,0.17593,-0.52965,0.79835,33.366
-0.96019,-6.6124,-3.1031,-0.27845,2.1637,-0.15516,-0.45102,0.82829,28.413
-0.083272,-8.7192,-5.2493,-0.024149,2.0163,-0.26246,-0.59472,0.77358,37.466
-0.28086,-5.7602,1.7914,-0.081451,2.2234,0.08957,-0.39289,0.85042,24.751
0.26757,-9.1242,2.3061,0.077594,1.9879,0.11531,-0.62234,0.76306,39.206
0.22703,-8.1219,-1.7187,0.065839,2.0581,-0.085936,-0.55398,0.78909,34.899
-0.25746,-8.0977,-0.88265,-0.074663,2.0598,-0.044133,-0.55233,0.78972,34.795
1.2746,-19.903,-2.5691,0.36962,1.2334,-0.12846,-1.3576,0.48316,85.521
1.5808,-7.7303,4.7062,0.45843,2.0855,0.23531,-0.52727,0.79926,33.216
-0.18449,-9.2131,-2.6187,-0.053502,1.9817,-0.13094,-0.62841,0.76075,39.588
-2.0762,-13.835,-8.2168,-0.6021,1.6582,-0.41084,-0.94367,0.64073,59.448
-0.20958,-6.8053,-2.7772,-0.060779,2.1502,-0.13886,-0.46418,0.82328,29.242
0.45121,-8.8138,-4.5469,0.13085,2.0097,-0.22735,-0.60117,0.77112,37.872
-0.2237,-8.0248,-2.85,-0.064873,2.0649,-0.1425,-0.54736,0.79161,34.482
0.40984,-9.4551,-3.8574,0.11885,1.9648,-0.19287,-0.64491,0.75447,40.627
-0.38299,-5.9,0.62571,-0.11107,2.2136,0.031285,-0.40243,0.84679,25.352
-0.86789,-6.1416,-1.9621,-0.25169,2.1967,-0.098103,-0.41891,0.84051,26.39
1.4485,-7.8458,-0.51147,0.42006,2.0774,-0.025573,-0.53515,0.79626,33.713
-0.2315,-11.283,1.3119,-0.067134,1.8368,0.065596,-0.7696,0.707,48.482
-0.41103,-7.7256,-0.61028,-0.1192,2.0858,-0.030514,-0.52695,0.79938,33.196
-0.11385,-5.8042,-2.9792,-0.033017,2.2203,-0.14896,-0.3959,0.84927,24.94
-0.015568,-8.5004,-3.1634,-0.0045148,2.0316,-0.15817,-0.5798,0.77926,36.525
0.25048,-6.5981,-0.14288,0.07264,2.1647,-0.007144,-0.45005,0.82866,28.351
-1.4377,-8.93,-7.9219,-0.41693,2.0015,-0.3961,-0.6091,0.7681,38.371
0.21479,-5.9256,-0.62809,0.06229,2.2118,-0.031404,-0.40418,0.84612,25.462
-0.23319,-7.3538,-1.9489,-0.067624,2.1119,-0.097443,-0.50159,0.80904,31.598
0.21266,-11.916,-3.0322,0.061671,1.7925,-0.15161,-0.81279,0.69056,51.203
-1.136,-7.1887,-2.9393,-0.32944,2.1234,-0.14696,-0.49033,0.81332,30.889
1.0088,-6.3282,-1.6835,0.29255,2.1836,-0.084177,-0.43164,0.83567,27.192
-0.43818,-8.9278,-6.2175,-0.12707,2.0017,-0.31088,-0.60895,0.76816,38.362
-0.14873,-7.5659,-1.9058,-0.04313,2.097,-0.095291,-0.51606,0.80353,32.51
-0.53833,-8.3291,-4.5258,-0.15612,2.0436,-0.22629,-0.56812,0.78371,35.789
-0.18501,-8.8036,-2.0335,-0.053653,2.0104,-0.10168,-0.60048,0.77139,37.828
-0.77793,-8.1747,-3.2525,-0.2256,2.0544,-0.16262,-0.55758,0.78772,35.126
0.27169,-7.4058,-3.2262,0.078789,2.1082,-0.16131,-0.50514,0.80768,31.822
-0.20814,-6.9836,-2.346,-0.060361,2.1378,-0.1173,-0.47634,0.81865,30.008
0.38515,-7.1822,0.12272,0.11169,2.1239,0.0061362,-0.48989,0.81349,30.861
0.15379,-6.6758,-2.4429,0.0446,2.1593,-0.12214,-0.45535,0.82664,28.685
-0.65685,-12.055,-2.8714,-0.19049,1.7828,-0.14357,-0.82225,0.68695,51.799
0.22033,-7.053,0.15242,0.063896,2.1329,0.007621,-0.48107,0.81685,30.306
0.039852,-6.6053,-2.0097,0.011557,2.1642,-0.10049,-0.45053,0.82847,28.382
-0.0094922,-11.025,-2.7779,-0.0027527,1.8549,-0.13889,-0.75197,0.71371,47.372
-0.39097,-5.5467,-0.998,-0.11338,2.2383,-0.0499,-0.37833,0.85596,23.833
-0.66423,-10.299,-5.7648,-0.19263,1.9057,-0.28824,-0.70246,0.73256,44.253
-0.45607,-7.57,-4.3995,-0.13226,2.0967,-0.21998,-0.51634,0.80342,32.527
0.25007,-7.1141,-3.9198,0.072521,2.1286,-0.19599,-0.48524,0.81526,30.568
1.1538,-6.7172,-3.0411,0.33459,2.1564,-0.15205,-0.45817,0.82557,28.863
-0.74233,-8.7951,-2.4509,-0.21528,2.011,-0.12255,-0.5999,0.77161,37.792
-0.21604,-6.5942,-0.91888,-0.06265,2.165,-0.045944,-0.44978,0.82876,28.335
-0.28382,-9.3211,-1.0015,-0.082309,1.9741,-0.050074,-0.63578,0.75795,40.052
1.6296,-12.726,-10.654,0.47259,1.7358,-0.53269,-0.86803,0.66953,54.683
-0.93643,-6.4956,-3.1455,-0.27156,2.1719,-0.15727,-0.44305,0.83132,27.911
-1.3153,-12.191,-10.31,-0.38143,1.7733,-0.51549,-0.83152,0.68343,52.383
-0.36874,-7.6987,-2.8974,-0.10693,2.0877,-0.14487,-0.52512,0.80008,33.081
-0.33213,-6.7453,-6.9677,-0.096317,2.1544,-0.34839,-0.46009,0.82484,28.984
0.042713,-7.9779,-0.3463,0.012387,2.0682,-0.017315,-0.54416,0.79283,34.28
0.096244,-10.138,-2.5156,0.027911,1.9169,-0.12578,-0.6915,0.73673,43.562
0.16634,-5.4448,-0.70218,0.048238,2.2455,-0.035109,-0.37138,0.85861,23.396
-0.1784,-12.096,-2.014,-0.051735,1.7799,-0.1007,-0.82507,0.68588,51.977
0.26615,-6.8613,0.91985,0.077182,2.1463,0.045993,-0.468,0.82183,29.482
-0.32859,-5.7459,1.0564,-0.095292,2.2244,0.052822,-0.39192,0.85079,24.689
0.35558,-7.881,-0.017269,0.10312,2.0749,-0.00086345,-0.53755,0.79534,33.864
-0.39333,-7.4636,0.91762,-0.11406,2.1042,0.045881,-0.50908,0.80618,32.07
-0.23037,-11.781,-3.0956,-0.066809,1.802,-0.15478,-0.80353,0.69408,50.62
0.046956,-9.2907,-2.2738,0.013617,1.9763,-0.11369,-0.6337,0.75874,39.921
0.32504,-8.2013,0.032722,0.094262,2.0525,0.0016361,-0.5594,0.78703,35.24
0.63358,-6.643,0.48671,0.18374,2.1616,0.024335,-0.45311,0.82749,28.544
-2.1139,-7.7079,-9.1994,-0.61304,2.0871,-0.45997,-0.52574,0.79984,33.12
0.029255,-6.0698,-1.3422,0.0084839,2.2017,-0.067112,-0.41401,0.84238,26.081
0.43479,-8.2742,-0.367,0.12609,2.0474,-0.01835,-0.56437,0.78513,35.553
-1.1928,-12.287,-5.2682,-0.34592,1.7665,-0.26341,-0.8381,0.68092,52.797
-0.485,-7.8923,-1.6625,-0.14065,2.0742,-0.083123,-0.53832,0.79505,33.912
0.72098,-10.916,-0.8084,0.20908,1.8625,-0.04042,-0.74455,0.71654,46.904
0.11455,-7.5312,0.70052,0.03322,2.0994,0.035026,-0.51369,0.80443,32.361
-0.26971,-9.0443,-1.6732,-0.078217,1.9935,-0.08366,-0.6169,0.76514,38.862
0.32927,-8.0896,-2.4925,0.095489,2.0603,-0.12462,-0.55178,0.78993,34.76
-0.26049,-6.7636,-3.8227,-0.075543,2.1532,-0.19114,-0.46133,0.82436,29.062
-0.93666,-8.7911,-3.4929,-0.27163,2.0112,-0.17464,-0.59963,0.77171,37.775
-0.29523,-7.974,-6.2741,-0.085617,2.0684,-0.31371,-0.54389,0.79293,34.263
0.21393,-7.543,-3.8603,0.06204,2.0986,-0.19301,-0.5145,0.80412,32.411
0.12811,-6.0424,1.948,0.037152,2.2036,0.097398,-0.41214,0.84309,25.963
-0.86298,-8.7398,-0.8012,-0.25026,2.0148,-0.04006,-0.59613,0.77304,37.554
-0.16848,-8.7904,-5.7997,-0.04886,2.0113,-0.28999,-0.59958,0.77173,37.771
-1.0654,-8.4673,-1.395,-0.30898,2.0339,-0.069751,-0.57754,0.78012,36.383
