% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
0.00060853,-2.0697,-0.57296,0.00017647,0.78012,-0.028648,-0.14355,0.84481,8.8933
0.31269,-2.644,-0.10827,0.090681,0.73992,-0.0054134,-0.18338,0.80175,11.361
0.13257,-2.8532,-2.0062,0.038447,0.72527,-0.10031,-0.19789,0.78606,12.26
0.054796,-4.4166,-1.4665,0.015891,0.61584,-0.073325,-0.30633,0.66884,18.977
-0.31192,-3.0627,-1.1603,-0.090457,0.71061,-0.058015,-0.21242,0.77035,13.16
0.004921,-2.9757,0.58521,0.0014271,0.7167,0.029261,-0.20639,0.77688,12.786
-0.23542,-2.6238,-0.73228,-0.068271,0.74133,-0.036614,-0.18199,0.80326,11.274
0.0016495,-2.4258,0.19348,0.00047834,0.7552,0.0096738,-0.16825,0.81811,10.423
-0.28245,-2.0021,-0.65051,-0.081909,0.78485,-0.032525,-0.13886,0.84988,8.6029
0.040659,-2.4949,-0.50882,0.011791,0.75035,-0.025441,-0.17304,0.81293,10.72
-0.21247,-4.1892,-0.72537,-0.061617,0.63175,-0.036268,-0.29056,0.68588,18.001
0.038554,-2.3243,-0.12549,0.011181,0.7623,-0.0062745,-0.16121,0.82572,9.9873
-0.05567,-2.0254,-0.2195,-0.016144,0.78322,-0.010975,-0.14048,0.84813,8.7028
0.46009,-3.2599,0.03588,0.13343,0.69681,0.001794,-0.2261,0.75557,14.007
-0.24103,-2.5142,-2.0352,-0.069899,0.749,-0.10176,-0.17438,0.81148,10.803
-0.11163,-2.5166,-0.30868,-0.032372,0.74884,-0.015434,-0.17455,0.8113,10.813
0.070498,-2.1946,-0.4902,0.020444,0.77138,-0.02451,-0.15221,0.83544,9.43
-0.0018672,-2.0576,-0.013348,-0.0005415,0.78096,-0.00066742,-0.14271,0.84571,8.8414
-0.11979,-3.7828,-1.7893,-0.034739,0.6602,-0.089465,-0.26237,0.71636,16.254
0.23132,-1.9498,0.34538,0.067083,0.78851,0.017269,-0.13524,0.8538,8.3782
0.61255,-3.3723,-0.82968,0.17764,0.68894,-0.041484,-0.2339,0.74714,14.49
0.18807,-4.1502,-0.99343,0.054539,0.63448,-0.049671,-0.28785,0.68881,17.833
-0.21386,-2.1226,-0.45347,-0.06202,0.77642,-0.022674,-0.14722,0.84084,9.1205
-0.083297,-2.97,0.81847,-0.024156,0.7171,0.040923,-0.20599,0.7773,12.762
-0.045374,-2.1599,-0.33977,-0.013159,0.7738,-0.016988,-0.14981,0.83804,9.281
-0.10055,-3.0689,-0.4047,-0.029159,0.71018,-0.020235,-0.21285,0.76989,13.187
-0.60875,-3.0415,-1.9154,-0.17654,0.71209,-0.095769,-0.21095,0.77194,13.069
0.21108,-2.482,-0.32631,0.061214,0.75126,-0.016316,-0.17215,0.81389,10.665
-0.12019,-2.5083,-1.2948,-0.034854,0.74942,-0.064738,-0.17397,0.81192,10.778
0.26092,-2.4714,-0.64098,0.075666,0.752,-0.032049,-0.17141,0.81469,10.619
-0.061226,-2.7663,-0.31485,-0.017756,0.73135,-0.015742,-0.19187,0.79257,11.887
0.16839,-3.6745,-0.6912,0.048833,0.66778,-0.03456,-0.25486,0.72448,15.789
-0.076516,-3.5485,-0.26079,-0.02219,0.6766,-0.01304,-0.24612,0.73392,15.248
-0.2789,-1.8361,-0.70365,-0.080881,0.79647,-0.035182,-0.12735,0.86233,7.8894
0.053234,-2.4932,-0.10148,0.015438,0.75048,-0.005074,-0.17292,0.81306,10.713
-0.014231,-2.9007,-1.535,-0.004127,0.72195,-0.076749,-0.20119,0.7825,12.464
0.014128,-2.2852,0.23595,0.0040972,0.76503,0.011798,-0.1585,0.82865,9.8193
-0.50018,-5.3826,-4.0984,-0.14505,0.54821,-0.20492,-0.37333,0.5964,23.129
-0.1195,-1.9609,-1.3075,-0.034656,0.78774,-0.065374,-0.136,0.85297,8.4256
0.051472,-1.9397,-0.74406,0.014927,0.78922,-0.037203,-0.13453,0.85456,8.3345
-0.032147,-2.6632,-0.57875,-0.0093225,0.73858,-0.028938,-0.18471,0.80031,11.443
0.39941,-4.746,-0.51799,0.11583,0.59278,-0.0259,-0.32918,0.64413,20.393
0.13337,-2.7006,-0.55132,0.038677,0.73596,-0.027566,-0.18731,0.7975,11.604
-0.10766,-2.8723,-0.54117,-0.031223,0.72394,-0.027058,-0.19922,0.78463,12.342
-0.22075,-3.8091,-0.67166,-0.064018,0.65836,-0.033583,-0.26419,0.71439,16.367
-0.18244,-5.0919,-1.0834,-0.052907,0.56857,-0.054169,-0.35316,0.6182,21.879
0.11769,-3.9179,-0.22687,0.034129,0.65075,-0.011344,-0.27174,0.70623,16.835
-0.24893,-3.0726,-0.96561,-0.072191,0.70992,-0.048281,-0.21311,0.76961,13.202
-0.32414,-2.5842,-1.2787,-0.094001,0.7441,-0.063936,-0.17924,0.80623,11.104
0.070311,-3.2195,-1.72,0.02039,0.69964,-0.086002,-0.2233,0.7586,13.834
-0.18692,-2.7051,0.51823,-0.054207,0.73564,0.025911,-0.18762,0.79717,11.623
0.074728,-2.8521,-0.74033,0.021671,0.72535,-0.037017,-0.19782,0.78614,12.255
-0.02518,-1.8275,-0.64542,-0.0073023,0.79707,-0.032271,-0.12675,0.86297,7.8525
-0.18137,-2.0222,-0.98672,-0.052598,0.78345,-0.049336,-0.14026,0.84837,8.6891
0.022151,-3.1046,-2.0867,0.0064238,0.70768,-0.10433,-0.21533,0.76721,13.34
0.049346,-2.5243,-0.4101,0.01431,0.7483,-0.020505,-0.17508,0.81072,10.847
-0.15205,-3.2484,-0.78156,-0.044094,0.69761,-0.039078,-0.2253,0.75643,13.958
0.4059,-2.7313,0.065584,0.11771,0.73381,0.0032792,-0.18944,0.7952,11.736
0.07091,-4.1847,-0.89053,0.020564,0.63207,-0.044527,-0.29024,0.68622,17.981
0.0095596,-3.2063,-1.0405,0.0027723,0.70056,-0.052023,-0.22238,0.75959,13.777
-0.070375,-2.4467,-0.85726,-0.020409,0.75373,-0.042863,-0.1697,0.81654,10.513
0.051442,-2.2673,-0.22217,0.014918,0.76629,-0.011109,-0.15726,0.82999,9.7423
-0.066194,-2.805,-0.37497,-0.019196,0.72865,-0.018749,-0.19455,0.78968,12.053
-0.18043,-4.2228,-2.4412,-0.052323,0.6294,-0.12206,-0.29289,0.68337,18.145
-0.23029,-2.111,-0.77852,-0.066783,0.77723,-0.038926,-0.14642,0.84171,9.0707
-0.03005,-2.4925,0.10439,-0.0087146,0.75052,0.0052193,-0.17288,0.81311,10.71
0.00020316,-2.4186,-1.071,5.8916e-05,0.7557,-0.053551,-0.16775,0.81865,10.392
-0.061318,-2.7773,-1.1192,-0.017782,0.73059,-0.055962,-0.19263,0.79175,11.934
-0.17641,-3.761,-1.3088,-0.051158,0.66173,-0.065439,-0.26086,0.71799,16.161
-0.077844,-2.2468,-0.23274,-0.022575,0.76772,-0.011637,-0.15584,0.83153,9.6543
-0.0062272,-2.508,0.97496,-0.0018059,0.74944,0.048748,-0.17395,0.81195,10.777
-0.057793,-2.5671,-0.54542,-0.01676,0.7453,-0.027271,-0.17805,0.80751,11.031
0.29699,-2.7696,-0.3002,0.086128,0.73113,-0.01501,-0.19209,0.79233,11.901
-0.26336,-2.8969,-1.4118,-0.076373,0.72222,-0.070591,-0.20092,0.78279,12.447
0.16395,-2.797,-0.0077833,0.047546,0.72921,-0.00038916,-0.194,0.79027,12.018
0.037686,-3.3383,-0.43395,0.010929,0.69132,-0.021698,-0.23154,0.74969,14.344
0.17754,-2.9656,-0.90759,0.051488,0.71741,-0.04538,-0.20569,0.77763,12.743
0.27749,-2.3234,0.17123,0.080471,0.76236,0.0085616,-0.16115,0.82578,9.9836
0.059959,-2.0446,0.10412,0.017388,0.78187,0.0052062,-0.14181,0.84669,8.7856
-0.060869,-3.0251,-2.0363,-0.017652,0.71324,-0.10181,-0.20982,0.77317,12.999
-0.027183,-2.2457,-0.73387,-0.0078832,0.7678,-0.036694,-0.15576,0.83161,9.6497
-0.68797,-2.7291,-1.868,-0.19951,0.73396,-0.093402,-0.18929,0.79537,11.727
0.25078,-2.8422,-0.91672,0.072728,0.72604,-0.045836,-0.19713,0.78688,12.213
0.057663,-3.0033,-0.33878,0.016722,0.71477,-0.016939,-0.2083,0.77481,12.905
-0.007171,-2.0395,-0.29085,-0.0020796,0.78224,-0.014543,-0.14145,0.84708,8.7634
-0.027294,-2.8744,-1.0907,-0.0079154,0.72379,-0.054534,-0.19936,0.78447,12.351
-0.087519,-2.9531,0.16947,-0.02538,0.71828,0.0084734,-0.20482,0.77857,12.689
0.02262,-2.328,0.15863,0.0065598,0.76204,0.0079316,-0.16146,0.82544,10.003
-0.35715,-2.6124,-0.78484,-0.10357,0.74213,-0.039242,-0.18119,0.80411,11.225
-0.0074445,-2.3737,0.6754,-0.0021589,0.75884,0.03377,-0.16464,0.82201,10.2
0.10504,-4.6254,-1.4204,0.030463,0.60122,-0.071018,-0.32081,0.65318,19.875
-0.0067309,-2.6194,-0.86114,-0.001952,0.74164,-0.043057,-0.18168,0.80359,11.255
0.10133,-3.5576,-0.1546,0.029385,0.67597,-0.0077301,-0.24675,0.73325,15.286
-0.073356,-3.8891,-1.6615,-0.021273,0.65276,-0.083076,-0.26974,0.70838,16.711
-0.2445,-2.1394,-0.63842,-0.070905,0.77524,-0.031921,-0.14838,0.83959,9.1926
0.25089,-2.163,0.051962,0.072757,0.77359,0.0025981,-0.15002,0.83781,9.2941
0.034927,-2.6776,-0.44881,0.010129,0.73756,-0.022441,-0.18572,0.79922,11.506
0.30139,-1.9699,0.37834,0.087404,0.7871,0.018917,-0.13663,0.85229,8.4646
-0.12844,-2.5499,-0.30606,-0.037247,0.74651,-0.015303,-0.17685,0.80881,10.956
-0.37587,-3.0061,-1.2394,-0.109,0.71457,-0.061972,-0.2085,0.7746,12.917
0.13397,-2.804,-0.60606,0.038851,0.72872,-0.030303,-0.19448,0.78975,12.048
-0.12484,-2.4085,0.79203,-0.036205,0.7564,0.039602,-0.16705,0.8194,10.349
-0.13044,-4.8842,-1.6128,-0.037828,0.5831,-0.080641,-0.33876,0.63377,20.987
-0.065744,-2.3108,-0.82841,-0.019066,0.76324,-0.04142,-0.16027,0.82673,9.9291
0.10321,-2.4254,-0.77932,0.029932,0.75522,-0.038966,-0.16822,0.81814,10.422
-0.00017241,-2.4243,-0.095734,-4.9998e-05,0.7553,-0.0047867,-0.16815,0.81822,10.417
0.2682,-2.6827,-0.018682,0.077779,0.73721,-0.00093408,-0.18607,0.79885,11.527
-0.071663,-2.8551,-1.2952,-0.020782,0.72514,-0.064761,-0.19803,0.78592,12.268
-0.29774,-2.7993,-1.1991,-0.086343,0.72905,-0.059953,-0.19415,0.79011,12.028
-0.14607,-4.2806,-1.6079,-0.04236,0.62536,-0.080393,-0.2969,0.67903,18.393
-0.13439,-2.3892,-0.18747,-0.038974,0.75775,-0.0093733,-0.16571,0.82085,10.266
-0.14991,-4.4175,-2.5468,-0.043473,0.61577,-0.12734,-0.30639,0.66877,18.982
0.0062524,-2.2296,-1.0508,0.0018132,0.76892,-0.052538,-0.15464,0.83282,9.5805
0.10552,-2.0393,-0.051985,0.030602,0.78225,-0.0025993,-0.14144,0.84709,8.7627
0.1076,-2.0676,0.085789,0.031203,0.78027,0.0042894,-0.1434,0.84497,8.8841
-0.13751,-2.5728,0.20497,-0.039879,0.7449,0.010248,-0.17845,0.80708,11.055
0.0026692,-2.1669,-0.16917,0.00077406,0.77332,-0.0084583,-0.15029,0.83752,9.3108
0.12418,-1.9204,-0.0084564,0.036013,0.79057,-0.00042282,-0.13319,0.85601,8.2517
-0.07548,-2.4114,-1.0014,-0.021889,0.7562,-0.050071,-0.16725,0.81919,10.361
0.0048724,-2.6673,-0.098694,0.001413,0.73829,-0.0049347,-0.185,0.8,11.461
0.059133,-1.9608,0.09156,0.017149,0.78774,0.004578,-0.136,0.85297,8.4255
-0.30385,-4.4823,-1.0456,-0.088117,0.61124,-0.052281,-0.31088,0.66391,19.26
-0.1118,-3.5265,-1.0001,-0.032422,0.67814,-0.050007,-0.24459,0.73557,15.153
0.25206,-2.5231,-2.273,0.073098,0.74838,-0.11365,-0.175,0.81082,10.841
0.017563,-2.5654,-0.46565,0.0050933,0.74542,-0.023283,-0.17793,0.80764,11.023
-0.11547,-2.3496,-0.518,-0.033486,0.76053,-0.0259,-0.16296,0.82382,10.096
-0.15946,-2.8722,-1.5183,-0.046244,0.72394,-0.075914,-0.19921,0.78463,12.342
0.26147,-2.1585,-0.026913,0.075826,0.77391,-0.0013456,-0.14971,0.83815,9.2747
0.0033919,-3.4783,-1.2264,0.00098366,0.68151,-0.061318,-0.24125,0.73919,14.946
0.27991,-2.2253,-0.17487,0.081174,0.76923,-0.0087436,-0.15435,0.83314,9.562
-0.13016,-1.8839,-0.35966,-0.037746,0.79313,-0.017983,-0.13066,0.85874,8.0948
0.13315,-2.2369,-0.22746,0.038614,0.76842,-0.011373,-0.15515,0.83227,9.6116
0.026758,-3.7937,-0.33362,0.0077598,0.65944,-0.016681,-0.26312,0.71554,16.301
-0.031157,-3.5769,-0.31247,-0.0090355,0.67462,-0.015623,-0.24809,0.7318,15.369
0.18684,-5.4438,-0.90641,0.054184,0.54393,-0.04532,-0.37757,0.59181,23.391
0.53865,-2.7346,1.2391,0.15621,0.73357,0.061956,-0.18967,0.79495,11.75
-0.33814,-2.3287,-1.0928,-0.098061,0.76199,-0.05464,-0.16151,0.82539,10.006
-0.029325,-3.0706,-1.8486,-0.0085043,0.71006,-0.09243,-0.21297,0.76976,13.194
-0.09891,-2.0285,0.63086,-0.028684,0.783,0.031543,-0.1407,0.8479,8.7164
0.094227,-3.2132,0.81213,0.027326,0.70007,0.040607,-0.22286,0.75907,13.807
0.079952,-2.8602,-0.60527,0.023186,0.72478,-0.030263,-0.19838,0.78553,12.29
-0.090667,-2.8517,-0.31084,-0.026294,0.72538,-0.015542,-0.19779,0.78617,12.253
0.44886,-7.0091,-0.90476,0.13017,0.43436,-0.045238,-0.48614,0.47444,30.117
0.5567,-2.7223,1.6573,0.16144,0.73443,0.082867,-0.18882,0.79587,11.698
-0.06497,-3.2445,-0.92223,-0.018841,0.69788,-0.046111,-0.22504,0.75672,13.941
-0.73117,-4.8722,-2.8937,-0.21204,0.58394,-0.14468,-0.33793,0.63467,20.935
-0.073808,-2.3966,-0.97804,-0.021404,0.75724,-0.048902,-0.16622,0.8203,10.298
0.1589,-3.1039,-1.6013,0.046081,0.70773,-0.080063,-0.21528,0.76726,13.337
-0.078778,-2.826,-1.0037,-0.022846,0.72718,-0.050183,-0.19601,0.7881,12.143
0.14433,-3.3297,-1.3584,0.041855,0.69192,-0.067922,-0.23094,0.75033,14.307
-0.13487,-2.0778,0.22035,-0.039113,0.77956,0.011018,-0.14411,0.84421,8.9279
-0.30564,-2.1628,-0.69096,-0.088635,0.7736,-0.034548,-0.15001,0.83783,9.2935
0.5101,-2.763,-0.18012,0.14793,0.73159,-0.009006,-0.19164,0.79282,11.872
-0.081525,-3.9735,0.46201,-0.023642,0.64685,0.023101,-0.27559,0.70206,17.074
-0.14475,-2.7207,-0.21492,-0.041977,0.73455,-0.010746,-0.1887,0.796,11.69
-0.040094,-2.044,-1.0492,-0.011627,0.78192,-0.052458,-0.14177,0.84673,8.783
-0.0054826,-2.9935,-1.114,-0.00159,0.71545,-0.055702,-0.20763,0.77554,12.863
0.088211,-2.3236,-0.050317,0.025581,0.76235,-0.0025158,-0.16116,0.82577,9.9843
-0.50631,-3.1448,-2.7898,-0.14683,0.70486,-0.13949,-0.21812,0.76419,13.513
0.075642,-2.0868,-0.22119,0.021936,0.77892,-0.011059,-0.14474,0.84353,8.9667
-0.08212,-2.5897,-0.68632,-0.023815,0.74372,-0.034316,-0.17962,0.80582,11.128
0.074891,-4.1965,-1.0678,0.021718,0.63125,-0.053391,-0.29106,0.68534,18.032
-0.40005,-2.5316,-1.0351,-0.11602,0.74779,-0.051755,-0.17559,0.81017,10.878
0.35526,-2.2286,-0.59288,0.10303,0.769,-0.029644,-0.15457,0.8329,9.5759
-0.15431,-3.144,-2.1896,-0.04475,0.70491,-0.10948,-0.21807,0.76425,13.51
-0.052376,-2.6644,-0.67116,-0.015189,0.73849,-0.033558,-0.1848,0.80021,11.449
-0.18958,-2.9332,-1.5938,-0.054978,0.71967,-0.079691,-0.20344,0.78006,12.604
-0.065154,-3.1003,-0.71613,-0.018895,0.70798,-0.035807,-0.21503,0.76753,13.322
-0.27396,-2.8788,-1.1454,-0.079448,0.72348,-0.05727,-0.19967,0.78414,12.37
0.095678,-2.6081,-1.1362,0.027747,0.74243,-0.056808,-0.18089,0.80444,11.207
-0.0733,-2.4594,-0.82619,-0.021257,0.75284,-0.041309,-0.17058,0.81559,10.568
0.13564,-2.5293,0.043219,0.039335,0.74795,0.002161,-0.17543,0.81035,10.868
0.05416,-2.351,-0.8603,0.015706,0.76043,-0.043015,-0.16306,0.82372,10.102
-0.23132,-4.2453,-1.0112,-0.067083,0.62783,-0.050561,-0.29445,0.68168,18.242
0.077592,-2.4838,0.053677,0.022502,0.75113,0.0026838,-0.17227,0.81376,10.673
0.014035,-2.3261,-0.70774,0.00407,0.76217,-0.035387,-0.16134,0.82558,9.9952
-0.0033428,-3.8825,-0.97826,-0.00096942,0.65323,-0.048913,-0.26928,0.70888,16.683
-0.13769,-1.9533,-0.35146,-0.039929,0.78826,-0.017573,-0.13548,0.85353,8.3933
-0.23392,-3.6269,-2.0302,-0.067836,0.67112,-0.10151,-0.25155,0.72805,15.584
-0.16061,-2.6659,-1.5494,-0.046577,0.73839,-0.077468,-0.1849,0.80011,11.455
0.088066,-2.5053,-1.3804,0.025539,0.74963,-0.069021,-0.17377,0.81215,10.765
0.40631,-2.3655,-1.071,0.11783,0.75941,-0.053548,-0.16407,0.82263,10.164
-0.26142,-3.0973,-0.86313,-0.075812,0.70819,-0.043156,-0.21483,0.76776,13.309
-0.07608,-2.3222,-0.32359,-0.022063,0.76244,-0.01618,-0.16107,0.82587,9.9784
-0.099952,-3.2826,-0.35268,-0.028986,0.69522,-0.017634,-0.22767,0.75387,14.105
0.5739,-4.4817,-3.7519,0.16643,0.61128,-0.1876,-0.31084,0.66395,19.257
-0.32978,-2.2875,-1.1077,-0.095635,0.76487,-0.055386,-0.15866,0.82848,9.8292
-0.4632,-4.2932,-3.6307,-0.13433,0.62448,-0.18154,-0.29777,0.67809,18.447
-0.12986,-2.7112,-1.0204,-0.037658,0.73521,-0.051018,-0.18804,0.79671,11.65
-0.11696,-2.3755,-2.4538,-0.033919,0.75872,-0.12269,-0.16476,0.82188,10.207
0.015042,-2.8095,-0.12195,0.0043622,0.72833,-0.0060977,-0.19486,0.78934,12.072
0.033894,-3.5703,-0.88591,0.0098292,0.67508,-0.044295,-0.24763,0.73229,15.341
0.058578,-1.9175,-0.24728,0.016988,0.79078,-0.012364,-0.13299,0.85622,8.2391
-0.062825,-4.2599,-0.70927,-0.018219,0.62681,-0.035463,-0.29546,0.68058,18.304
0.093727,-2.4163,0.32394,0.027181,0.75586,0.016197,-0.16759,0.81882,10.383
-0.11572,-2.0235,0.37204,-0.033558,0.78335,0.018602,-0.14035,0.84827,8.6947
0.12522,-2.7754,-0.0060815,0.036315,0.73072,-0.00030408,-0.1925,0.79189,11.926
-0.13852,-2.6284,0.32315,-0.040169,0.74101,0.016158,-0.1823,0.80292,11.294
-0.08113,-4.1487,-1.0902,-0.023528,0.63459,-0.054508,-0.28775,0.68892,17.826
0.016536,-3.2718,-0.80075,0.0047955,0.69597,-0.040037,-0.22693,0.75467,14.059
0.11447,-2.8882,0.011524,0.033196,0.72282,0.00057618,-0.20032,0.78344,12.41
0.22312,-2.3394,0.1714,0.064706,0.76124,0.00857,-0.16226,0.82458,10.052
-0.74445,-2.7144,-3.2397,-0.21589,0.73499,-0.16199,-0.18827,0.79646,11.664
0.010303,-2.1376,-0.47269,0.0029877,0.77537,-0.023634,-0.14826,0.83972,9.1848
0.15312,-2.9139,-0.12924,0.044404,0.72103,-0.0064622,-0.2021,0.78151,12.521
-0.42007,-4.3272,-1.8553,-0.12182,0.6221,-0.092764,-0.30012,0.67554,18.593
-0.1708,-2.7794,-0.58546,-0.049532,0.73044,-0.029273,-0.19277,0.7916,11.943
0.2539,-3.8441,-0.28469,0.073632,0.65591,-0.014234,-0.26662,0.71176,16.518
0.040341,-2.6522,0.2467,0.011699,0.73934,0.012335,-0.18395,0.80113,11.396
-0.094984,-3.1851,-0.58924,-0.027545,0.70204,-0.029462,-0.22091,0.76118,13.686
0.11596,-2.8489,-0.87775,0.033628,0.72558,-0.043888,-0.19759,0.78639,12.241
-0.091736,-2.3819,-1.3462,-0.026603,0.75827,-0.067311,-0.1652,0.8214,10.235
-0.32986,-3.0959,-1.2301,-0.095659,0.70828,-0.061503,-0.21473,0.76786,13.303
-0.10397,-2.8082,-2.2095,-0.030151,0.72843,-0.11048,-0.19477,0.78944,12.066
0.075339,-2.6564,-1.3595,0.021848,0.73905,-0.067973,-0.18424,0.80082,11.414
