% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-0.0070883,-0.25836,-0.0061295,-0.0020556,0.052768,-0.00030647,-0.018072,0.74494,1.1101
-0.0075957,-0.1815,-0.0075569,-0.0022027,0.058148,-0.00037784,-0.012696,0.82081,0.7799
0.013852,-0.15799,-0.013174,0.0040172,0.059794,-0.00065869,-0.011051,0.84402,0.67886
0.016378,-0.17168,0.14471,0.0047495,0.058836,0.0072356,-0.012009,0.83051,0.73767
-0.0093822,-0.19439,0.0042618,-0.0027208,0.057246,0.00021309,-0.013598,0.80809,0.83528
0.018026,-0.19524,-0.079837,0.0052275,0.057186,-0.0039918,-0.013657,0.80725,0.83893
0.0060622,-0.21103,-0.11168,0.001758,0.056081,-0.0055842,-0.014762,0.79166,0.90678
-0.070252,-0.30155,-0.10013,-0.020373,0.049745,-0.0050063,-0.021093,0.70229,1.2957
-0.017381,-0.21404,-0.084774,-0.0050405,0.055871,-0.0042387,-0.014972,0.78869,0.91969
-0.0033262,-0.21652,-0.11837,-0.0009646,0.055697,-0.0059185,-0.015146,0.78624,0.93037
-0.011103,-0.21652,-0.079508,-0.0032197,0.055697,-0.0039754,-0.015146,0.78624,0.93036
0.0019067,-0.16305,-0.067582,0.00055294,0.05944,-0.0033791,-0.011405,0.83903,0.70059
-0.0055448,-0.16573,0.0033167,-0.001608,0.059252,0.00016584,-0.011593,0.83638,0.71211
-0.0053658,-0.18149,-0.022635,-0.0015561,0.058149,-0.0011318,-0.012695,0.82083,0.77983
-0.00065735,-0.23327,0.065946,-0.00019063,0.054524,0.0032973,-0.016317,0.7697,1.0023
-0.0019887,-0.17866,0.02202,-0.00057672,0.058347,0.001101,-0.012497,0.82362,0.76768
-0.030046,-0.24287,-0.076915,-0.0087134,0.053852,-0.0038457,-0.016989,0.76023,1.0436
-0.0083085,-0.16602,0.010414,-0.0024095,0.059232,0.00052072,-0.011613,0.83609,0.71337
0.035519,-0.1701,0.07685,0.0103,0.058946,0.0038425,-0.011899,0.83206,0.73091
-0.004975,-0.17691,-0.055545,-0.0014428,0.05847,-0.0027773,-0.012375,0.82535,0.76015
-0.029597,-0.35264,-0.15505,-0.0085833,0.046168,-0.0077524,-0.024667,0.65185,1.5153
0.024165,-0.27524,0.0036262,0.0070079,0.051586,0.00018131,-0.019253,0.72826,1.1827
4.6612e-05,-0.15854,-0.043888,1.3518e-05,0.059756,-0.0021944,-0.01109,0.84348,0.68121
0.023952,-0.20252,-0.0082931,0.006946,0.056677,-0.00041466,-0.014167,0.80006,0.87023
0.010155,-0.21855,-0.15367,0.0029449,0.055555,-0.0076837,-0.015288,0.78423,0.93909
0.0041973,-0.3383,-0.11233,0.0012172,0.047172,-0.0056165,-0.023664,0.66601,1.4536
-0.023892,-0.2346,-0.088876,-0.0069288,0.054432,-0.0044438,-0.01641,0.76839,1.008
0.00037694,-0.22793,0.044826,0.00010931,0.054898,0.0022413,-0.015944,0.77497,0.9794
-0.018033,-0.20098,-0.056092,-0.0052294,0.056785,-0.0028046,-0.014059,0.80158,0.8636
0.00012635,-0.18581,0.01482,3.664e-05,0.057847,0.000741,-0.012997,0.81656,0.7984
-0.021635,-0.15336,-0.049828,-0.0062741,0.060118,-0.0024914,-0.010728,0.84859,0.65897
0.0031144,-0.19111,-0.038975,0.00090319,0.057476,-0.0019487,-0.013368,0.81133,0.82117
-0.016275,-0.32089,-0.055562,-0.0047197,0.048391,-0.0027781,-0.022446,0.6832,1.3788
0.0029531,-0.17804,-0.0096123,0.00085641,0.058391,-0.00048061,-0.012454,0.82423,0.76501
-0.0042642,-0.15514,-0.016813,-0.0012366,0.059993,-0.00084067,-0.010852,0.84684,0.66662
0.035242,-0.2497,0.0027484,0.01022,0.053374,0.00013742,-0.017467,0.75348,1.0729
-0.018462,-0.19259,-0.1559,-0.0053541,0.057372,-0.0077948,-0.013471,0.80987,0.82752
-0.0085504,-0.19277,-0.023644,-0.0024796,0.05736,-0.0011822,-0.013484,0.80969,0.82829
0.0054,-0.1681,-0.037548,0.001566,0.059086,-0.0018774,-0.011759,0.83404,0.72232
-0.00014303,-0.15761,-0.0010225,-4.1478e-05,0.05982,-5.1123e-05,-0.011025,0.8444,0.67724
-0.0091757,-0.28975,-0.13706,-0.0026609,0.05057,-0.0068528,-0.020268,0.71394,1.245
0.017719,-0.14935,0.026455,0.0051385,0.060398,0.0013228,-0.010447,0.85255,0.64176
0.04692,-0.25831,-0.063552,0.013607,0.052771,-0.0031776,-0.018069,0.74498,1.1099
0.014406,-0.3179,-0.076095,0.0041776,0.0486,-0.0038047,-0.022237,0.68615,1.366
-0.016381,-0.16259,-0.034735,-0.0047506,0.059472,-0.0017368,-0.011373,0.83949,0.69862
-0.0063804,-0.2275,0.062693,-0.0018503,0.054929,0.0031347,-0.015913,0.7754,0.97752
-0.0034756,-0.16545,-0.026025,-0.0010079,0.059272,-0.0013013,-0.011573,0.83666,0.71091
-0.0077017,-0.23507,-0.031,-0.0022335,0.054398,-0.00155,-0.016443,0.76793,1.0101
-0.04663,-0.23297,-0.14671,-0.013523,0.054545,-0.0073357,-0.016297,0.76999,1.0011
0.016169,-0.19012,-0.024995,0.0046889,0.057545,-0.0012497,-0.013299,0.8123,0.81692
-0.0092062,-0.19213,-0.099177,-0.0026698,0.057404,-0.0049588,-0.01344,0.81032,0.82557
0.019986,-0.18931,-0.049098,0.0057958,0.057602,-0.0024549,-0.013242,0.81311,0.81343
-0.0046898,-0.2119,-0.024117,-0.00136,0.05602,-0.0012058,-0.014822,0.7908,0.9105
0.012898,-0.28146,-0.052945,0.0037405,0.051151,-0.0026472,-0.019688,0.72212,1.2094
-0.005861,-0.27181,-0.019976,-0.0016997,0.051826,-0.00099881,-0.019013,0.73165,1.1679
-0.021363,-0.14064,-0.053898,-0.0061954,0.061008,-0.0026949,-0.0098379,0.86115,0.60432
0.0040776,-0.19097,-0.0077732,0.0011825,0.057485,-0.00038866,-0.013359,0.81146,0.82059
-0.0010901,-0.22219,-0.11758,-0.00031612,0.0553,-0.0058789,-0.015542,0.78064,0.95473
0.0010822,-0.17504,0.018074,0.00031384,0.0586,0.00090368,-0.012244,0.82719,0.75214
-0.038313,-0.4123,-0.31393,-0.011111,0.041992,-0.015696,-0.028841,0.59295,1.7716
-0.0091537,-0.1502,-0.10015,-0.0026546,0.060339,-0.0050075,-0.010506,0.85172,0.64539
0.0039427,-0.14857,-0.056993,0.0011434,0.060453,-0.0028497,-0.010393,0.85332,0.63841
-0.0024624,-0.204,-0.044332,-0.00071409,0.056574,-0.0022166,-0.01427,0.7986,0.87655
0.030594,-0.36354,-0.039677,0.0088724,0.045406,-0.0019839,-0.02543,0.64109,1.5621
0.010216,-0.20686,-0.04223,0.0029626,0.056373,-0.0021115,-0.01447,0.79578,0.88886
-0.0082469,-0.22001,-0.041452,-0.0023916,0.055452,-0.0020726,-0.01539,0.78279,0.94536
-0.016909,-0.29177,-0.051448,-0.0049037,0.050429,-0.0025724,-0.020409,0.71195,1.2537
-0.013975,-0.39003,-0.082984,-0.0040526,0.043551,-0.0041492,-0.027283,0.61494,1.6759
0.0090146,-0.3001,-0.017378,0.0026142,0.049846,-0.00086889,-0.020992,0.70372,1.2895
-0.019068,-0.23535,-0.073964,-0.0055297,0.054379,-0.0036982,-0.016463,0.76765,1.0113
-0.024829,-0.19795,-0.097948,-0.0072003,0.056997,-0.0048974,-0.013847,0.80457,0.85056
0.0053857,-0.2466,-0.13175,0.0015618,0.053591,-0.0065876,-0.01725,0.75654,1.0596
-0.014318,-0.2072,0.039695,-0.0041521,0.056349,0.0019848,-0.014494,0.79544,0.89033
0.005724,-0.21847,-0.056708,0.00166,0.055561,-0.0028354,-0.015282,0.78432,0.93873
-0.0019288,-0.13998,-0.049438,-0.00055934,0.061054,-0.0024719,-0.0097918,0.8618,0.60149
-0.013893,-0.1549,-0.075581,-0.0040289,0.060011,-0.0037791,-0.010835,0.84708,0.66557
0.0016967,-0.2378,-0.15984,0.00049205,0.054207,-0.0079918,-0.016635,0.76523,1.0218
0.0037798,-0.19336,-0.031413,0.0010961,0.057318,-0.0015706,-0.013525,0.80911,0.83084
-0.011647,-0.24882,-0.059866,-0.0033775,0.053436,-0.0029933,-0.017405,0.75435,1.0692
0.031091,-0.20921,0.0050236,0.0090164,0.056209,0.00025118,-0.014634,0.79346,0.89895
0.0054316,-0.32054,-0.068213,0.0015752,0.048415,-0.0034107,-0.022422,0.68354,1.3773
0.00073225,-0.2456,-0.079697,0.00021235,0.053661,-0.0039849,-0.01718,0.75753,1.0553
-0.0053906,-0.18741,-0.065664,-0.0015633,0.057734,-0.0032832,-0.01311,0.81497,0.8053
0.0039404,-0.17367,-0.017018,0.0011427,0.058696,-0.0008509,-0.012148,0.82854,0.74624
-0.0050703,-0.21486,-0.028722,-0.0014704,0.055813,-0.0014361,-0.015029,0.78788,0.92322
-0.01382,-0.32346,-0.18699,-0.0040079,0.048211,-0.0093497,-0.022626,0.68066,1.3899
-0.017639,-0.1617,-0.059633,-0.0051154,0.059534,-0.0029816,-0.011311,0.84036,0.6948
-0.0023018,-0.19092,0.0079957,-0.00066752,0.057489,0.00039979,-0.013355,0.81151,0.82037
1.5562e-05,-0.18526,-0.082039,4.5129e-06,0.057885,-0.0041019,-0.012959,0.8171,0.79604
-0.0046969,-0.21274,-0.085731,-0.0013621,0.055962,-0.0042866,-0.014881,0.78997,0.91411
-0.013512,-0.28809,-0.10025,-0.0039186,0.050687,-0.0050125,-0.020152,0.71558,1.2379
-0.0059627,-0.1721,-0.017828,-0.0017292,0.058806,-0.00089138,-0.012039,0.83009,0.7395
-0.00047699,-0.19211,0.07468,-0.00013833,0.057406,0.003734,-0.013438,0.81034,0.82546
-0.0044269,-0.19664,-0.041778,-0.0012838,0.057088,-0.0020889,-0.013755,0.80587,0.84494
0.022749,-0.21214,-0.022995,0.0065973,0.056003,-0.0011497,-0.01484,0.79056,0.91156
-0.020173,-0.22189,-0.10814,-0.00585,0.055321,-0.0054071,-0.015522,0.78093,0.95345
0.012558,-0.21425,-0.00059619,0.003642,0.055856,-2.9809e-05,-0.014987,0.78848,0.92059
0.0028867,-0.25571,-0.03324,0.00083714,0.052954,-0.001662,-0.017887,0.74755,1.0987
0.013599,-0.22716,-0.06952,0.0039439,0.054952,-0.003476,-0.01589,0.77574,0.97608
0.021255,-0.17797,0.013116,0.006164,0.058395,0.0006558,-0.012449,0.8243,0.76472
0.0045928,-0.15662,0.0079757,0.0013319,0.05989,0.00039878,-0.010955,0.84538,0.67296
-0.0046624,-0.23172,-0.15598,-0.0013521,0.054633,-0.0077988,-0.016209,0.77123,0.99567
-0.0020822,-0.17202,-0.056213,-0.00060384,0.058812,-0.0028107,-0.012033,0.83017,0.73915
-0.052697,-0.20904,-0.14309,-0.015282,0.05622,-0.0071545,-0.014623,0.79362,0.89824
0.01921,-0.21771,-0.070219,0.0055708,0.055613,-0.003511,-0.015229,0.78506,0.93548
0.0044169,-0.23005,-0.02595,0.0012809,0.05475,-0.0012975,-0.016092,0.77288,0.98849
-0.00054929,-0.15622,-0.022279,-0.00015929,0.059918,-0.0011139,-0.010928,0.84577,0.67126
-0.0020907,-0.22017,-0.083544,-0.00060631,0.055441,-0.0041772,-0.015401,0.78263,0.94606
-0.0067038,-0.2262,0.012981,-0.0019441,0.055019,0.00064905,-0.015823,0.77668,0.97195
0.0017327,-0.17832,0.012151,0.00050247,0.058371,0.00060755,-0.012473,0.82395,0.76622
-0.027357,-0.20011,-0.060118,-0.0079335,0.056846,-0.0030059,-0.013998,0.80244,0.85984
-0.00057023,-0.18182,0.051735,-0.00016537,0.058126,0.0025867,-0.012718,0.8205,0.78127
0.0080462,-0.35429,-0.1088,0.0023334,0.046053,-0.0054399,-0.024783,0.65022,1.5224
-0.00051557,-0.20064,-0.065962,-0.00014952,0.056809,-0.0032981,-0.014035,0.80192,0.86212
0.0077616,-0.2725,-0.011842,0.0022509,0.051778,-0.00059211,-0.019062,0.73097,1.1709
-0.0056189,-0.2979,-0.12727,-0.0016295,0.05,-0.0063635,-0.020838,0.7059,1.28
-0.018728,-0.16387,-0.048902,-0.0054312,0.059382,-0.0024451,-0.011463,0.83822,0.70414
0.019217,-0.16568,0.0039802,0.005573,0.059256,0.00019901,-0.011589,0.83643,0.71191
0.0026753,-0.2051,-0.034378,0.00077584,0.056496,-0.0017189,-0.014347,0.79751,0.8813
0.023086,-0.15089,0.02898,0.006695,0.060291,0.001449,-0.010555,0.85103,0.64838
-0.0098381,-0.19531,-0.023443,-0.0028531,0.057181,-0.0011722,-0.013662,0.80717,0.83924
-0.028791,-0.23026,-0.094939,-0.0083495,0.054735,-0.004747,-0.016107,0.77267,0.9894
0.010262,-0.21478,-0.046423,0.0029759,0.055819,-0.0023212,-0.015024,0.78796,0.92288
-0.0095629,-0.18449,0.060668,-0.0027732,0.057939,0.0030334,-0.012905,0.81786,0.79272
-0.0099915,-0.37412,-0.12354,-0.0028975,0.044665,-0.0061769,-0.02617,0.63064,1.6076
-0.0050358,-0.177,-0.063454,-0.0014604,0.058463,-0.0031727,-0.012381,0.82525,0.76055
0.0079059,-0.18578,-0.059695,0.0022927,0.057848,-0.0029847,-0.012996,0.81659,0.79828
-1.3206e-05,-0.1857,-0.0073331,-3.8298e-06,0.057854,-0.00036665,-0.01299,0.81667,0.79793
0.020544,-0.20549,-0.001431,0.0059577,0.056469,-7.1549e-05,-0.014374,0.79713,0.88297
-0.0054893,-0.2187,-0.099211,-0.0015919,0.055545,-0.0049605,-0.015298,0.78409,0.93971
-0.022806,-0.21442,-0.091846,-0.0066137,0.055844,-0.0045923,-0.014999,0.78831,0.92133
-0.011189,-0.32789,-0.12316,-0.0032447,0.047901,-0.006158,-0.022936,0.67629,1.4089
-0.010294,-0.18301,-0.01436,-0.0029854,0.058042,-0.00071798,-0.012802,0.81932,0.78638
-0.011483,-0.33837,-0.19508,-0.0033299,0.047167,-0.0097542,-0.023669,0.66594,1.454
0.00047892,-0.17079,-0.080486,0.00013889,0.058898,-0.0040243,-0.011947,0.83139,0.73385
0.0080828,-0.15621,-0.003982,0.002344,0.059919,-0.0001991,-0.010927,0.84578,0.67121
0.0082416,-0.15837,0.0065713,0.0023901,0.059767,0.00032856,-0.011078,0.84365,0.68051
-0.010533,-0.19708,0.0157,-0.0030546,0.057058,0.000785,-0.013785,0.80544,0.84681
0.00020445,-0.16598,-0.012958,5.9291e-05,0.059235,-0.00064789,-0.01161,0.83614,0.71319
0.0095121,-0.1471,-0.00064775,0.0027585,0.060556,-3.2387e-05,-0.01029,0.85478,0.63206
-0.0057817,-0.18471,-0.076706,-0.0016767,0.057924,-0.0038353,-0.01292,0.81765,0.79366
0.00037322,-0.20431,-0.0075598,0.00010823,0.056551,-0.00037799,-0.014292,0.79829,0.87791
0.0045295,-0.1502,0.0070133,0.0013135,0.060339,0.00035067,-0.010506,0.85172,0.64538
-0.023275,-0.34333,-0.080093,-0.0067496,0.04682,-0.0040047,-0.024016,0.66104,1.4753
-0.0085638,-0.27012,-0.076609,-0.0024835,0.051945,-0.0038304,-0.018895,0.73332,1.1607
0.019307,-0.19326,-0.17411,0.0055992,0.057325,-0.0087053,-0.013519,0.8092,0.83042
0.0013453,-0.19651,-0.035668,0.00039014,0.057098,-0.0017834,-0.013746,0.806,0.84436
-0.0088447,-0.17997,-0.039678,-0.002565,0.058255,-0.0019839,-0.012589,0.82232,0.77333
-0.012215,-0.22001,-0.1163,-0.0035422,0.055453,-0.0058148,-0.01539,0.7828,0.94535
0.020028,-0.16534,-0.0020615,0.0058082,0.05928,-0.00010307,-0.011565,0.83677,0.71043
0.00025982,-0.26643,-0.093937,7.5347e-05,0.052203,-0.0046968,-0.018637,0.73696,1.1448
0.021441,-0.17046,-0.013395,0.0062178,0.058921,-0.00066974,-0.011923,0.83172,0.73243
-0.00997,-0.1443,-0.027549,-0.0028913,0.060752,-0.0013775,-0.010094,0.85754,0.62005
0.010199,-0.17134,-0.017423,0.0029577,0.058859,-0.00087115,-0.011985,0.83084,0.73623
0.0020496,-0.29059,-0.025555,0.00059439,0.050512,-0.0012778,-0.020327,0.71311,1.2486
-0.0023866,-0.27398,-0.023935,-0.00069211,0.051675,-0.0011967,-0.019165,0.72951,1.1773
0.014312,-0.41698,-0.069429,0.0041504,0.041664,-0.0034715,-0.029168,0.58833,1.7917
0.04126,-0.20947,0.094915,0.011965,0.05619,0.0047457,-0.014652,0.7932,0.90006
-0.025901,-0.17837,-0.083707,-0.0075113,0.058367,-0.0041853,-0.012477,0.8239,0.76644
-0.0022463,-0.2352,-0.1416,-0.00065142,0.054389,-0.00708,-0.016452,0.76779,1.0106
-0.0075764,-0.15538,0.048323,-0.0021971,0.059976,0.0024162,-0.010869,0.8466,0.66766
0.0072176,-0.24613,0.062208,0.0020931,0.053624,0.0031104,-0.017217,0.75701,1.0576
0.0061242,-0.21909,-0.046363,0.001776,0.055517,-0.0023181,-0.015325,0.7837,0.9414
-0.006945,-0.21844,-0.02381,-0.002014,0.055563,-0.0011905,-0.01528,0.78435,0.9386
0.034382,-0.53688,-0.069303,0.0099707,0.033271,-0.0034651,-0.037555,0.46996,2.3069
0.042642,-0.20853,0.12695,0.012366,0.056256,0.0063475,-0.014587,0.79413,0.89602
-0.0049766,-0.24853,-0.070641,-0.0014432,0.053456,-0.0035321,-0.017384,0.75464,1.0679
-0.056006,-0.3732,-0.22165,-0.016242,0.044729,-0.011082,-0.026106,0.63155,1.6036
-0.0056535,-0.18357,-0.074916,-0.0016395,0.058003,-0.0037458,-0.012841,0.81877,0.7888
0.012171,-0.23775,-0.12265,0.0035297,0.054211,-0.0061327,-0.016631,0.76528,1.0216
-0.0060343,-0.21647,-0.076879,-0.0017499,0.0557,-0.003844,-0.015142,0.78629,0.93015
0.011055,-0.25505,-0.10405,0.0032061,0.053,-0.0052027,-0.017841,0.7482,1.0959
-0.010331,-0.15915,0.016879,-0.002996,0.059713,0.00084393,-0.011133,0.84288,0.68386
-0.023411,-0.16567,-0.052927,-0.0067893,0.059256,-0.0026463,-0.011589,0.83644,0.71186
0.039073,-0.21164,-0.013797,0.011331,0.056038,-0.00068985,-0.014804,0.79106,0.9094
-0.0062447,-0.30436,0.035389,-0.001811,0.049548,0.0017695,-0.02129,0.69952,1.3078
-0.011088,-0.2084,-0.016462,-0.0032154,0.056265,-0.00082312,-0.014578,0.79426,0.89547
-0.0030711,-0.15657,-0.080363,-0.00089063,0.059893,-0.0040182,-0.010952,0.84542,0.67277
-0.00041996,-0.2293,-0.085334,-0.00012179,0.054802,-0.0042667,-0.01604,0.77362,0.98527
0.0067568,-0.17798,-0.0038542,0.0019595,0.058394,-0.00019271,-0.01245,0.82428,0.76478
-0.038782,-0.24089,-0.21369,-0.011247,0.053991,-0.010685,-0.01685,0.76218,1.0351
0.0057941,-0.15984,-0.016943,0.0016803,0.059664,-0.00084713,-0.011181,0.84219,0.68684
-0.0062902,-0.19837,-0.052571,-0.0018242,0.056967,-0.0026285,-0.013876,0.80416,0.85237
0.0057365,-0.32144,-0.081793,0.0016636,0.048352,-0.0040897,-0.022485,0.68265,1.3812
-0.030643,-0.19392,-0.079287,-0.0088866,0.057279,-0.0039644,-0.013565,0.80855,0.83324
0.027212,-0.1707,-0.045413,0.0078916,0.058904,-0.0022707,-0.011941,0.83147,0.7335
-0.01182,-0.24083,-0.16772,-0.0034278,0.053995,-0.0083859,-0.016846,0.76224,1.0348
-0.0040119,-0.20409,-0.05141,-0.0011634,0.056567,-0.0025705,-0.014276,0.79851,0.87696
-0.014522,-0.22468,-0.12208,-0.0042113,0.055126,-0.0061042,-0.015716,0.77818,0.96543
-0.0049907,-0.23748,-0.054855,-0.0014473,0.05423,-0.0027427,-0.016612,0.76555,1.0204
-0.020985,-0.22051,-0.087736,-0.0060856,0.055417,-0.0043868,-0.015425,0.7823,0.94752
0.0073288,-0.19977,-0.087028,0.0021253,0.056869,-0.0043514,-0.013974,0.80277,0.8584
-0.0056146,-0.18838,-0.063285,-0.0016282,0.057666,-0.0031642,-0.013177,0.81402,0.80946
0.01039,-0.19374,0.0033105,0.003013,0.057291,0.00016553,-0.013552,0.80873,0.83249
0.0041486,-0.18008,-0.065897,0.0012031,0.058248,-0.0032949,-0.012597,0.82221,0.77379
-0.017719,-0.32518,-0.077457,-0.0051384,0.04809,-0.0038729,-0.022747,0.67896,1.3973
0.0059434,-0.19026,0.0041115,0.0017236,0.057535,0.00020558,-0.013308,0.81217,0.81751
0.001075,-0.17818,-0.054212,0.00031176,0.058381,-0.0027106,-0.012464,0.82409,0.76561
-0.00025605,-0.29739,-0.074933,-7.4256e-05,0.050036,-0.0037467,-0.020803,0.7064,1.2779
-0.010547,-0.14962,-0.026921,-0.0030585,0.06038,-0.0013461,-0.010466,0.85228,0.64291
-0.017918,-0.27781,-0.15551,-0.0051961,0.051406,-0.0077754,-0.019433,0.72573,1.1937
-0.012303,-0.2042,-0.11868,-0.0035677,0.056559,-0.0059339,-0.014284,0.7984,0.87743
0.0067457,-0.1919,-0.10574,0.0019562,0.05742,-0.0052869,-0.013424,0.81054,0.82459
0.031123,-0.1812,-0.082034,0.0090257,0.058169,-0.0041017,-0.012675,0.82111,0.77858
-0.020024,-0.23725,-0.066114,-0.0058071,0.054246,-0.0033057,-0.016596,0.76577,1.0194
-0.0058276,-0.17788,-0.024787,-0.00169,0.058402,-0.0012393,-0.012443,0.82439,0.76433
-0.0076562,-0.25144,-0.027015,-0.0022203,0.053252,-0.0013507,-0.017588,0.75176,1.0804
0.04396,-0.34329,-0.28739,0.012748,0.046823,-0.014369,-0.024013,0.66109,1.4751
-0.02526,-0.17522,-0.08485,-0.0073255,0.058588,-0.0042425,-0.012257,0.82701,0.7529
-0.03548,-0.32885,-0.27811,-0.010289,0.047834,-0.013905,-0.023003,0.67534,1.413
-0.0099468,-0.20767,-0.078157,-0.0028846,0.056316,-0.0039079,-0.014527,0.79497,0.89235
-0.0089592,-0.18196,-0.18795,-0.0025982,0.058116,-0.0093977,-0.012728,0.82036,0.78185
0.0011522,-0.2152,-0.0093414,0.00033414,0.055789,-0.00046707,-0.015054,0.78754,0.92471
0.0025962,-0.27348,-0.067859,0.0007529,0.05171,-0.0033929,-0.01913,0.73001,1.1751
0.0044869,-0.14687,-0.018941,0.0013012,0.060572,-0.00094707,-0.010274,0.855,0.6311
-0.0048123,-0.3263,-0.054328,-0.0013956,0.048012,-0.0027164,-0.022825,0.67786,1.4021
0.0071793,-0.18508,0.024813,0.002082,0.057897,0.0012407,-0.012947,0.81728,0.79528
-0.0088638,-0.15499,0.028498,-0.0025705,0.060004,0.0014249,-0.010842,0.84698,0.666
0.0095919,-0.21259,-0.00046583,0.0027817,0.055972,-2.3292e-05,-0.014871,0.79012,0.91349
-0.01061,-0.20133,0.024753,-0.0030769,0.05676,0.0012376,-0.014083,0.80123,0.8651
-0.0062144,-0.31778,-0.083504,-0.0018022,0.048608,-0.0041752,-0.022229,0.68627,1.3655
