% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
0.95223,-9.9816,8.4139,0.27615,3.4208,0.42069,-0.67106,0.8371,42.89
-0.5455,-11.302,0.24779,-0.15819,3.3284,0.012389,-0.75985,0.81555,48.565
1.0481,-11.352,-4.6418,0.30394,3.3249,-0.23209,-0.76317,0.81474,48.777
0.35247,-12.27,-6.4935,0.10221,3.2607,-0.32467,-0.8249,0.79976,52.722
-4.0846,-17.533,-5.8215,-1.1845,2.8923,-0.29107,-1.1787,0.71387,75.336
-1.0106,-12.444,-4.9289,-0.29307,3.2484,-0.24645,-0.83664,0.79691,53.472
-0.19339,-12.589,-6.8823,-0.056084,3.2383,-0.34411,-0.84636,0.79455,54.094
-0.64552,-12.589,-4.6227,-0.1872,3.2383,-0.23114,-0.84635,0.79455,54.093
0.11086,-9.4798,-3.9293,0.032149,3.456,-0.19647,-0.63733,0.84529,40.734
-0.32238,-9.6357,0.19284,-0.093491,3.445,0.0096421,-0.64781,0.84275,41.404
-0.31198,-10.552,-1.3161,-0.090474,3.3809,-0.065803,-0.70942,0.82779,45.341
-0.038219,-13.563,3.8342,-0.011084,3.1702,0.19171,-0.91182,0.77866,58.277
-0.11563,-10.388,1.2803,-0.033531,3.3924,0.064014,-0.69836,0.83048,44.634
-1.747,-14.121,-4.472,-0.50662,3.1311,-0.2236,-0.94935,0.76955,60.676
-0.48307,-9.6527,0.60552,-0.14009,3.4438,0.030276,-0.64896,0.84247,41.477
2.0651,-9.8901,4.4682,0.59888,3.4272,0.22341,-0.66491,0.8386,42.497
-0.28926,-10.286,-3.2295,-0.083885,3.3995,-0.16148,-0.69151,0.83214,44.197
-1.7209,-20.503,-9.0148,-0.49905,2.6843,-0.45074,-1.3784,0.66539,88.1
1.405,-16.003,0.21084,0.40745,2.9993,0.010542,-1.0759,0.73883,68.764
0.0027101,-9.2176,-2.5517,0.00078593,3.4743,-0.12759,-0.6197,0.84957,39.607
1.3926,-11.775,-0.48218,0.40385,3.2953,-0.024109,-0.79165,0.80783,50.597
0.59043,-12.707,-8.9349,0.17122,3.2301,-0.44674,-0.85429,0.79262,54.6
0.24404,-19.669,-6.5311,0.07077,2.7427,-0.32656,-1.3224,0.679,84.517
-1.3892,-13.64,-5.1674,-0.40285,3.1647,-0.25837,-0.91701,0.7774,58.609
0.021916,-13.252,2.6063,0.0063556,3.1919,0.13031,-0.89097,0.78372,56.944
-1.0484,-11.685,-3.2613,-0.30405,3.3016,-0.16306,-0.78562,0.8093,50.211
0.0073459,-10.803,0.86166,0.0021303,3.3633,0.043083,-0.72631,0.82369,46.42
-1.2579,-8.9166,-2.8971,-0.36479,3.4954,-0.14485,-0.59947,0.85448,38.314
0.18108,-11.111,-2.2661,0.052513,3.3417,-0.1133,-0.74702,0.81866,47.744
-0.94626,-18.657,-3.2305,-0.27441,2.8135,-0.16152,-1.2543,0.69552,80.167
0.1717,-10.351,-0.55888,0.049793,3.3949,-0.027944,-0.69593,0.83107,44.479
-0.24793,-9.0202,-0.97756,-0.071899,3.4881,-0.048878,-0.60643,0.85279,38.759
2.049,-14.518,0.15979,0.59422,3.1033,0.0079897,-0.97606,0.76307,62.383
-1.0734,-11.197,-9.064,-0.3113,3.3357,-0.4532,-0.7528,0.81726,48.114
-0.49714,-11.208,-1.3747,-0.14417,3.335,-0.068735,-0.7535,0.81709,48.158
0.31397,-9.7738,-2.1831,0.091051,3.4354,-0.10916,-0.6571,0.84049,41.997
-0.0083159,-9.1638,-0.059448,-0.0024116,3.4781,-0.0029724,-0.61608,0.85045,39.376
-0.53349,-16.847,-7.9687,-0.15471,2.9403,-0.39844,-1.1326,0.72506,72.389
1.0302,-8.6837,1.5382,0.29876,3.5117,0.076908,-0.58381,0.85828,37.313
2.728,-15.019,-3.695,0.79113,3.0682,-0.18475,-1.0097,0.7549,64.534
0.83757,-18.483,-4.4243,0.24289,2.8257,-0.22121,-1.2426,0.69836,79.42
-0.95245,-9.4531,-2.0196,-0.27621,3.4578,-0.10098,-0.63553,0.84573,40.619
-0.37097,-13.227,3.6451,-0.10758,3.1936,0.18225,-0.88926,0.78414,56.835
-0.20208,-9.6194,-1.5132,-0.058602,3.4462,-0.075658,-0.64672,0.84301,41.334
-0.44779,-13.667,-1.8024,-0.12986,3.1628,-0.090119,-0.91886,0.77695,58.727
-2.7111,-13.546,-8.5302,-0.78623,3.1713,-0.42651,-0.91067,0.77894,58.204
0.94007,-11.054,-1.4533,0.27262,3.3458,-0.072663,-0.74315,0.8196,47.497
-0.53526,-11.171,-5.7663,-0.15523,3.3376,-0.28832,-0.75102,0.81769,48
1.162,-11.007,-2.8546,0.33698,3.3491,-0.14273,-0.73998,0.82037,47.294
-0.27268,-12.32,-1.4022,-0.079076,3.2571,-0.070109,-0.82828,0.79894,52.938
0.74994,-16.365,-3.0783,0.21748,2.974,-0.15392,-1.1002,0.73293,70.317
-0.34077,-15.804,-1.1614,-0.098823,3.0133,-0.058072,-1.0625,0.74209,67.907
-1.2421,-8.1771,-3.1337,-0.36021,3.5471,-0.15669,-0.54975,0.86655,35.136
0.23708,-11.104,-0.45195,0.068754,3.3423,-0.022597,-0.7465,0.81879,47.711
-0.06338,-12.919,-6.8362,-0.01838,3.2152,-0.34181,-0.86853,0.78917,55.51
0.062921,-10.177,1.0508,0.018247,3.4071,0.052542,-0.68422,0.83391,43.731
-2.2276,-23.972,-18.252,-0.646,2.4415,-0.91262,-1.6116,0.60878,103
-0.53221,-8.7328,-5.8229,-0.15434,3.5082,-0.29115,-0.58711,0.85748,37.524
0.22923,-8.6384,-3.3137,0.066478,3.5149,-0.16569,-0.58076,0.85902,37.118
-0.14317,-11.861,-2.5775,-0.041519,3.2893,-0.12888,-0.7974,0.80644,50.964
1.7788,-21.137,-2.3069,0.51586,2.64,-0.11535,-1.421,0.65505,90.822
0.59396,-12.027,-2.4553,0.17225,3.2776,-0.12277,-0.8086,0.80372,51.68
-0.47949,-12.792,-2.4101,-0.13905,3.2241,-0.12051,-0.86,0.79124,54.965
-0.98314,-16.964,-2.9913,-0.28511,2.9321,-0.14956,-1.1405,0.72315,72.893
-0.8125,-22.677,-4.8249,-0.23563,2.5321,-0.24124,-1.5246,0.62991,97.441
0.52412,-17.448,-1.0104,0.152,2.8981,-0.050519,-1.1731,0.71524,74.974
-1.1086,-13.684,-4.3004,-0.32151,3.1617,-0.21502,-0.91997,0.77668,58.798
-1.4436,-11.509,-5.6949,-0.41864,3.3139,-0.28474,-0.77376,0.81217,49.453
0.31313,-14.338,-7.6603,0.090808,3.1159,-0.38301,-0.96395,0.766,61.609
-0.83246,-12.047,2.3079,-0.24141,3.2762,0.1154,-0.80994,0.80339,51.766
0.3328,-12.702,-3.2971,0.096513,3.2304,-0.16486,-0.85396,0.7927,54.579
-0.11214,-8.1388,-2.8744,-0.032521,3.5498,-0.14372,-0.54718,0.86718,34.972
-0.80776,-9.0059,-4.3944,-0.23425,3.4891,-0.21972,-0.60547,0.85302,38.697
0.098651,-13.826,-9.2931,0.028609,3.1517,-0.46466,-0.92955,0.77435,59.411
0.21977,-11.242,-1.8264,0.063732,3.3326,-0.09132,-0.75581,0.81653,48.306
-0.67715,-14.467,-3.4807,-0.19637,3.1069,-0.17404,-0.97262,0.7639,62.163
1.8077,-12.164,0.29208,0.52423,3.2681,0.014604,-0.81778,0.80149,52.267
0.3158,-18.637,-3.9661,0.091583,2.815,-0.1983,-1.253,0.69585,80.08
0.042574,-14.279,-4.6337,0.012346,3.12,-0.23169,-0.96001,0.76696,61.357
-0.31342,-10.897,-3.8179,-0.090892,3.3568,-0.19089,-0.73259,0.82217,46.822
0.2291,-10.098,-0.98946,0.066439,3.4127,-0.049473,-0.67886,0.83521,43.388
-0.2948,-12.492,-1.67,-0.085492,3.2451,-0.083498,-0.83986,0.79613,53.678
-0.80353,-18.806,-10.872,-0.23303,2.8031,-0.54361,-1.2644,0.69308,80.809
-1.0256,-9.4014,-3.4672,-0.29742,3.4614,-0.17336,-0.63206,0.84657,40.397
-0.13383,-11.101,0.46489,-0.038811,3.3425,0.023244,-0.74629,0.81884,47.698
0.00090478,-10.771,-4.7699,0.00026239,3.3655,-0.23849,-0.72416,0.82421,46.283
-0.27308,-12.369,-4.9846,-0.079194,3.2537,-0.24923,-0.83157,0.79814,53.148
-0.78563,-16.75,-5.8287,-0.22783,2.947,-0.29143,-1.1261,0.72664,71.973
-0.34668,-10.006,-1.0365,-0.10054,3.4191,-0.051827,-0.67273,0.8367,42.996
-0.027733,-11.169,4.3421,-0.0080426,3.3377,0.2171,-0.75093,0.81772,47.994
-0.25739,-11.433,-2.4291,-0.074642,3.3192,-0.12145,-0.76864,0.81342,49.126
1.3227,-12.334,-1.337,0.38358,3.2561,-0.066848,-0.82925,0.7987,53
-1.1729,-12.901,-6.2876,-0.34013,3.2164,-0.31438,-0.86736,0.78945,55.436
0.73017,-12.457,-0.034663,0.21175,3.2476,-0.0017332,-0.83747,0.79671,53.525
0.16784,-14.867,-1.9326,0.048673,3.0788,-0.096631,-0.99953,0.75737,63.883
0.7907,-13.207,-4.042,0.2293,3.195,-0.2021,-0.88794,0.78446,56.751
1.2358,-10.348,0.76259,0.35838,3.3952,0.03813,-0.69567,0.83113,44.462
0.26703,-9.1059,0.46372,0.077439,3.4821,0.023186,-0.6122,0.85139,39.127
-0.27108,-13.473,-9.0687,-0.078614,3.1765,-0.45343,-0.90577,0.78013,57.89
-0.12106,-10.001,-3.2683,-0.035108,3.4194,-0.16342,-0.6724,0.83678,42.975
-3.0639,-12.154,-8.3195,-0.88853,3.2687,-0.41597,-0.81713,0.80164,52.225
1.1169,-12.658,-4.0827,0.3239,3.2335,-0.20413,-0.85101,0.79342,54.391
0.25681,-13.375,-1.5088,0.074474,3.1833,-0.07544,-0.89923,0.78172,57.472
-0.031937,-9.0829,-1.2953,-0.0092616,3.4837,-0.064767,-0.61065,0.85177,39.028
-0.12156,-12.801,-4.8574,-0.035252,3.2234,-0.24287,-0.86064,0.79108,55.006
-0.38977,-13.152,0.75474,-0.11303,3.1989,0.037737,-0.88419,0.78537,56.511
0.10074,-10.368,0.70648,0.029215,3.3938,0.035324,-0.69703,0.8308,44.549
-1.5906,-11.635,-3.4954,-0.46127,3.3051,-0.17477,-0.7822,0.81012,49.993
-0.033154,-10.571,3.008,-0.0096148,3.3795,0.1504,-0.71072,0.82748,45.424
0.46782,-20.599,-6.3257,0.13567,2.6776,-0.31628,-1.3849,0.66382,88.513
-0.029976,-11.666,-3.8352,-0.0086932,3.303,-0.19176,-0.78428,0.80962,50.125
0.45127,-15.844,-0.68853,0.13087,3.0105,-0.034427,-1.0652,0.74143,68.079
-0.3267,-17.32,-7.3997,-0.094742,2.9071,-0.36999,-1.1645,0.71733,74.424
-1.0889,-9.5278,-2.8433,-0.31578,3.4526,-0.14216,-0.64056,0.84451,40.94
1.1173,-9.633,0.23141,0.32403,3.4452,0.011571,-0.64763,0.84279,41.392
0.15555,-11.925,-1.9988,0.045109,3.2848,-0.099941,-0.80172,0.80538,51.241
1.3423,-8.7733,1.685,0.38926,3.5054,0.084248,-0.58983,0.85682,37.698
-0.57201,-11.356,-1.363,-0.16588,3.3246,-0.068152,-0.76346,0.81467,48.795
-1.674,-13.388,-5.5199,-0.48545,3.1824,-0.276,-0.90006,0.78151,57.526
0.59664,-12.488,-2.6991,0.17302,3.2454,-0.13496,-0.83955,0.7962,53.658
-0.556,-10.726,3.5274,-0.16124,3.3687,0.17637,-0.72114,0.82495,46.09
-0.58093,-21.752,-7.1828,-0.16847,2.5969,-0.35914,-1.4624,0.64501,93.467
-0.29279,-10.291,-3.6894,-0.08491,3.3992,-0.18447,-0.69188,0.83205,44.22
0.45966,-10.802,-3.4708,0.1333,3.3634,-0.17354,-0.7262,0.82372,46.414
-0.00076783,-10.797,-0.42636,-0.00022267,3.3638,-0.021318,-0.72588,0.8238,46.393
1.1945,-11.948,-0.083199,0.34639,3.2832,-0.00416,-0.80324,0.80502,51.337
-0.31916,-12.715,-5.7683,-0.092555,3.2295,-0.28841,-0.85486,0.79249,54.637
-1.326,-12.467,-5.3401,-0.38454,3.2469,-0.26701,-0.83814,0.79655,53.568
-0.65053,-19.064,-7.1607,-0.18865,2.7851,-0.35804,-1.2817,0.68888,81.916
-0.59853,-10.641,-0.83489,-0.17357,3.3747,-0.041745,-0.71537,0.82635,45.722
-0.66762,-19.674,-11.343,-0.19361,2.7424,-0.56713,-1.3227,0.67893,84.536
0.027845,-9.9298,-4.6796,0.0080751,3.4245,-0.23398,-0.66759,0.83795,42.667
0.46995,-9.0822,-0.23152,0.13629,3.4838,-0.011576,-0.6106,0.85178,39.025
0.47918,-9.208,0.38207,0.13896,3.475,0.019103,-0.61906,0.84973,39.566
-0.61242,-11.458,0.91283,-0.1776,3.3175,0.045641,-0.77035,0.813,49.235
0.011887,-9.6503,-0.75339,0.0034473,3.444,-0.037669,-0.6488,0.84251,41.466
0.55305,-8.5525,-0.037661,0.16038,3.5209,-0.0018831,-0.57499,0.86042,36.749
-0.33616,-10.739,-4.4598,-0.097485,3.3678,-0.22299,-0.722,0.82474,46.145
0.021699,-11.879,-0.43954,0.0062928,3.288,-0.021977,-0.79864,0.80613,51.043
0.26335,-8.7327,0.40777,0.076372,3.5082,0.020388,-0.5871,0.85748,37.524
-1.3532,-19.962,-4.6568,-0.39243,2.7222,-0.23284,-1.3421,0.67422,85.775
-0.49791,-15.706,-4.4542,-0.14439,3.0202,-0.22271,-1.0559,0.74369,67.485
1.1226,-11.237,-10.123,0.32555,3.333,-0.50615,-0.75544,0.81662,48.282
0.078218,-11.425,-2.0738,0.022683,3.3198,-0.10369,-0.76812,0.81354,49.093
-0.51425,-10.464,-2.3069,-0.14913,3.3871,-0.11535,-0.7035,0.82923,44.963
-0.71018,-12.792,-6.7617,-0.20595,3.2241,-0.33809,-0.85999,0.79124,54.965
1.1645,-9.6129,-0.11986,0.3377,3.4466,-0.0059929,-0.64628,0.84312,41.306
0.015106,-15.491,-5.4617,0.0043808,3.0352,-0.27308,-1.0415,0.74719,66.563
1.2466,-9.9106,-0.7788,0.36151,3.4258,-0.03894,-0.6663,0.83826,42.585
-0.57967,-8.3899,-1.6018,-0.16811,3.5322,-0.080088,-0.56406,0.86308,36.051
0.593,-9.962,-1.013,0.17197,3.4222,-0.05065,-0.66975,0.83742,42.806
0.11917,-16.895,-1.4858,0.034559,2.9369,-0.074291,-1.1359,0.72427,72.597
-0.13876,-15.93,-1.3916,-0.04024,3.0045,-0.06958,-1.071,0.74003,68.449
0.83211,-24.244,-4.0367,0.24131,2.4224,-0.20184,-1.6299,0.60434,104.17
2.3989,-12.179,5.5185,0.69569,3.267,0.27593,-0.81879,0.80124,52.331
-1.5059,-10.371,-4.8669,-0.43672,3.3936,-0.24334,-0.69723,0.83075,44.562
-0.1306,-13.675,-8.2329,-0.037875,3.1623,-0.41164,-0.91938,0.77682,58.76
-0.4405,-9.0342,2.8096,-0.12775,3.4871,0.14048,-0.60737,0.85256,38.819
0.41965,-14.31,3.6169,0.1217,3.1178,0.18084,-0.96208,0.76646,61.489
0.35607,-12.738,-2.6956,0.10326,3.2279,-0.13478,-0.85639,0.79211,54.735
-0.40379,-12.7,-1.3843,-0.1171,3.2305,-0.069217,-0.85384,0.79273,54.572
1.999,-31.215,-4.0294,0.57971,1.9345,-0.20147,-2.0986,0.49057,134.13
2.4793,-12.124,7.3811,0.719,3.2708,0.36905,-0.81511,0.80214,52.096
-0.28935,-14.45,-4.1072,-0.083912,3.1081,-0.20536,-0.97146,0.76418,62.089
-3.2563,-21.699,-12.887,-0.94433,2.6006,-0.64436,-1.4588,0.64588,93.237
-0.32871,-10.673,-4.3558,-0.095325,3.3724,-0.21779,-0.71757,0.82581,45.862
0.70766,-13.823,-7.1313,0.20522,3.1519,-0.35657,-0.92935,0.7744,59.397
-0.35084,-12.586,-4.4699,-0.10175,3.2385,-0.2235,-0.84616,0.7946,54.081
0.64278,-14.829,-6.0499,0.18641,3.0815,-0.30249,-0.99697,0.75799,63.719
-0.60067,-9.2534,0.98135,-0.17419,3.4718,0.049068,-0.62211,0.84899,39.761
-1.3612,-9.6323,-3.0772,-0.39474,3.4453,-0.15386,-0.64758,0.8428,41.389
2.2718,-12.305,-0.80218,0.65881,3.2582,-0.040109,-0.82728,0.79918,52.874
-0.36308,-17.696,2.0576,-0.10529,2.8808,0.10288,-1.1897,0.7112,76.038
-0.64465,-12.117,-0.95715,-0.18695,3.2714,-0.047858,-0.81461,0.80226,52.064
-0.17856,-9.1033,-4.6725,-0.051783,3.4823,-0.23362,-0.61202,0.85144,39.116
-0.024417,-13.332,-4.9615,-0.007081,3.1863,-0.24807,-0.89631,0.78243,57.286
0.39285,-10.348,-0.22409,0.11393,3.3952,-0.011204,-0.69572,0.83112,44.466
-2.2549,-14.006,-12.425,-0.65391,3.1391,-0.62123,-0.94161,0.77143,60.181
0.33688,-9.2937,-0.98508,0.097695,3.469,-0.049254,-0.62482,0.84833,39.934
-0.36573,-11.534,-3.0566,-0.10606,3.3122,-0.15283,-0.77541,0.81177,49.558
0.33353,-18.689,-4.7556,0.096724,2.8113,-0.23778,-1.2565,0.69499,80.306
-1.7817,-11.275,-4.6099,-0.51668,3.3303,-0.23049,-0.758,0.816,48.446
1.5822,-9.9251,-2.6404,0.45883,3.4248,-0.13202,-0.66727,0.83802,42.647
-0.68723,-14.002,-9.7515,-0.1993,3.1394,-0.48757,-0.94137,0.77149,60.166
-0.23326,-11.866,-2.989,-0.067645,3.2889,-0.14945,-0.79777,0.80634,50.988
-0.84431,-13.063,-7.0982,-0.24485,3.2051,-0.35491,-0.87825,0.78681,56.132
-0.29017,-13.807,-3.1893,-0.084149,3.153,-0.15947,-0.92828,0.77466,59.329
-1.2201,-12.821,-5.1011,-0.35383,3.2221,-0.25506,-0.86196,0.79076,55.091
0.42611,-11.615,-5.06,0.12357,3.3065,-0.253,-0.78089,0.81044,49.909
-0.32644,-10.953,-3.6795,-0.094669,3.3528,-0.18397,-0.73637,0.82125,47.064
0.60407,-11.265,0.19248,0.17518,3.331,0.0096239,-0.75732,0.81616,48.402
0.24121,-10.47,-3.8314,0.06995,3.3866,-0.19157,-0.70392,0.82913,44.989
-1.0302,-18.907,-4.5035,-0.29876,2.7961,-0.22518,-1.2711,0.69144,81.241
0.34556,-11.062,0.23905,0.10021,3.3452,0.011953,-0.74369,0.81947,47.531
0.062504,-10.36,-3.152,0.018126,3.3944,-0.1576,-0.69648,0.83093,44.514
-0.014887,-17.291,-4.3568,-0.0043174,2.9092,-0.21784,-1.1625,0.71782,74.297
-0.6132,-8.6993,-1.5652,-0.17783,3.5106,-0.078262,-0.58486,0.85803,37.38
-1.0418,-16.152,-9.0415,-0.30211,2.9889,-0.45207,-1.0859,0.73639,69.405
-0.71529,-11.873,-6.9001,-0.20743,3.2885,-0.34501,-0.7982,0.80624,51.016
0.39221,-11.158,-6.1478,0.11374,3.3385,-0.30739,-0.75013,0.81791,47.943
1.8095,-10.535,-4.7696,0.52477,3.3821,-0.23848,-0.70828,0.82807,45.268
-1.1643,-13.794,-3.844,-0.33763,3.1539,-0.1922,-0.92738,0.77488,59.272
-0.33883,-10.342,-1.4411,-0.09826,3.3956,-0.072057,-0.69531,0.83122,44.44
-0.44514,-14.619,-1.5707,-0.12909,3.0962,-0.078535,-0.98285,0.76142,62.817
2.5559,-19.959,-16.709,0.74121,2.7224,-0.83547,-1.3419,0.67426,85.764
-1.4687,-10.188,-4.9333,-0.42592,3.4064,-0.24667,-0.68492,0.83374,43.775
-2.0629,-19.12,-16.17,-0.59823,2.7811,-0.80849,-1.2854,0.68797,82.156
-0.57832,-12.075,-4.5442,-0.16771,3.2743,-0.22721,-0.81178,0.80295,51.883
-0.5209,-10.579,-10.928,-0.15106,3.379,-0.5464,-0.71125,0.82735,45.458
0.066991,-12.512,-0.54313,0.019427,3.2437,-0.027156,-0.84121,0.7958,53.764
0.15095,-15.9,-3.9454,0.043775,3.0065,-0.19727,-1.069,0.74051,68.322
0.26088,-8.5395,-1.1013,0.075655,3.5218,-0.055064,-0.57412,0.86064,36.694
-0.27979,-18.972,-3.1588,-0.08114,2.7915,-0.15794,-1.2755,0.69038,81.519
0.41742,-10.761,1.4427,0.12105,3.3663,0.072134,-0.72347,0.82438,46.239
-0.51536,-9.0117,1.6569,-0.14945,3.4887,0.082845,-0.60586,0.85293,38.722
0.55769,-12.36,-0.027084,0.16173,3.2543,-0.0013542,-0.831,0.79828,53.112
-0.61689,-11.706,1.4392,-0.1789,3.3001,0.071959,-0.78698,0.80896,50.298
-0.36132,-18.476,-4.8551,-0.10478,2.8262,-0.24275,-1.2422,0.69847,79.391
0.073645,-14.571,-3.5662,0.021357,3.0995,-0.17831,-0.97964,0.7622,62.612
0.50979,-12.863,0.051321,0.14784,3.2191,0.0025661,-0.86477,0.79008,55.27
0.9937,-10.419,0.76334,0.28817,3.3902,0.038167,-0.70046,0.82997,44.768
-3.3154,-12.089,-14.428,-0.96148,3.2733,-0.72141,-0.81275,0.80271,51.945
0.045883,-9.5197,-2.1051,0.013306,3.4532,-0.10526,-0.64002,0.84464,40.905
0.68192,-12.977,-0.5756,0.19776,3.2111,-0.02878,-0.87246,0.78821,55.761
-1.8708,-19.271,-8.2626,-0.54253,2.7705,-0.41313,-1.2956,0.68549,82.807
-0.76067,-12.378,-2.6074,-0.22059,3.2531,-0.13037,-0.83218,0.79799,53.187
1.1308,-17.12,-1.2679,0.32793,2.9211,-0.063394,-1.151,0.7206,73.563
0.17966,-11.812,1.0987,0.052102,3.2927,0.054934,-0.79411,0.80723,50.754
-0.42302,-14.185,-2.6242,-0.12267,3.1266,-0.13121,-0.95366,0.7685,60.951
0.51642,-12.688,-3.9091,0.14976,3.2314,-0.19546,-0.85299,0.79294,54.517
-0.40855,-10.608,-5.9955,-0.11848,3.377,-0.29977,-0.71317,0.82688,45.581
-1.469,-13.788,-5.4782,-0.42602,3.1544,-0.27391,-0.92696,0.77498,59.245
-0.46303,-12.506,-9.8402,-0.13428,3.2441,-0.49201,-0.8408,0.7959,53.738
0.33553,-11.83,-6.0544,0.097303,3.2914,-0.30272,-0.79536,0.80693,50.834
0.20093,-9.4768,3.0551,0.058269,3.4562,0.15276,-0.63713,0.84534,40.721
-1.3535,-13.707,-1.2566,-0.39251,3.16,-0.062829,-0.92155,0.7763,58.899
-0.26424,-13.787,-9.0962,-0.076631,3.1545,-0.45481,-0.92688,0.775,59.24
-1.671,-13.28,-2.1879,-0.4846,3.1899,-0.1094,-0.89282,0.78327,57.063
-0.89384,-27.434,-11.212,-0.25921,2.1992,-0.5606,-1.8444,0.55228,117.88
-2.0357,-19.823,-0.23341,-0.59035,2.7319,-0.01167,-1.3327,0.6765,85.176
-7.4498,-33.963,-38.148,-2.1604,1.7421,-1.9074,-2.2833,0.44573,145.93
0.062493,-12.552,-6.1195,0.018123,3.2409,-0.30597,-0.8439,0.79515,53.936
1.9012,-33.813,-7.0197,0.55136,1.7526,-0.35098,-2.2732,0.44818,145.29
