% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.25864,-3.1412e-14,0,0.089748,0,0,-0.077592,0.53632,31234
-0.20974,-1.5706e-14,0,0.10442,0,0,-0.062922,0.62398,25329
-0.16495,0,0,0.11785,0,0,-0.049485,0.70428,19920
-0.25404,-1.5706e-14,0,0.091129,0,0,-0.076211,0.54457,30678
-0.20623,0,0,0.10547,0,0,-0.06187,0.63027,24906
-0.18619,-1.5706e-14,0,0.11148,0,0,-0.055856,0.66621,22485
-0.17994,-1.5706e-14,0,0.11336,0,0,-0.053981,0.67742,21730
-0.15432,0,0,0.12104,0,0,-0.046297,0.72334,18637
-0.15181,-3.1412e-14,0,0.1218,0,0,-0.045542,0.72784,18333
-0.15869,0,0,0.11973,0,0,-0.047607,0.71551,19164
-0.23078,-1.5706e-14,0,0.098105,0,0,-0.069234,0.58626,27870
-0.20234,-1.5706e-14,0,0.10664,0,0,-0.060702,0.63725,24435
-0.25684,-3.1412e-14,0,0.090286,0,0,-0.077053,0.53954,31017
-0.21972,0,0,0.10142,0,0,-0.065916,0.6061,26534
-0.14876,-3.1412e-14,0,0.12271,0,0,-0.044628,0.73331,17965
-0.21244,0,0,0.10361,0,0,-0.063731,0.61915,25655
-0.2058,-1.5706e-14,0,0.1056,0,0,-0.061741,0.63104,24854
-0.24015,-1.5706e-14,0,0.095293,0,0,-0.072046,0.56946,29002
-0.21604,-1.5706e-14,0,0.10253,0,0,-0.064813,0.61269,26090
-0.14625,0,0,0.12346,0,0,-0.043876,0.7378,17662
-0.19969,-1.5706e-14,0,0.10743,0,0,-0.059906,0.64201,24115
-0.15786,-1.5706e-14,0,0.11998,0,0,-0.047359,0.71699,19064
-0.15608,-3.1412e-14,0,0.12051,0,0,-0.046825,0.72018,18849
-0.24084,-1.5706e-14,0,0.095088,0,0,-0.072251,0.56823,29084
-0.23762,-3.1412e-14,0,0.096054,0,0,-0.071285,0.57401,28695
-0.2316,0,0,0.097858,0,0,-0.069481,0.58479,27969
-0.21484,0,0,0.10289,0,0,-0.064451,0.61485,25944
-0.16043,-1.5706e-14,0,0.11921,0,0,-0.04813,0.71238,19375
-0.14751,0,0,0.12309,0,0,-0.044254,0.73555,17814
-0.13278,-1.5706e-14,0,0.1275,0,0,-0.039835,0.76195,16036
-0.19463,0,0,0.10895,0,0,-0.058388,0.65108,23504
-0.24041,-3.1412e-14,0,0.095216,0,0,-0.072123,0.569,29033
-0.17497,0,0,0.11485,0,0,-0.052492,0.68631,21130
-0.22044,-1.5706e-14,0,0.10121,0,0,-0.066132,0.60481,26621
-0.18295,-1.5706e-14,0,0.11245,0,0,-0.054886,0.67201,22094
-0.28726,0,0,0.081161,0,0,-0.086179,0.48501,34691
-0.17365,-1.5706e-14,0,0.11524,0,0,-0.052095,0.68869,20970
-0.13405,-3.1412e-14,0,0.12712,0,0,-0.040216,0.75967,16189
-0.16898,-1.5706e-14,0,0.11664,0,0,-0.050695,0.69705,20407
-0.21461,1.5706e-14,0,0.10296,1.1869e-14,0,-0.064384,0.61525,25917
-0.16955,0,0,0.11648,0,0,-0.050864,0.69604,20475
-0.19993,-1.5706e-14,0,0.10736,0,0,-0.05998,0.64157,24145
-0.27194,0,0,0.085757,0,0,-0.081582,0.51247,32841
-0.13846,0,0,0.1258,0,0,-0.041538,0.75177,16721
-0.13942,-3.1412e-14,0,0.12551,0,0,-0.041825,0.75006,16836
-0.17542,-3.1412e-14,0,0.11471,0,0,-0.052627,0.68551,21185
-0.29885,0,0,0.077685,0,0,-0.089654,0.46424,36090
-0.21564,0,0,0.10265,0,0,-0.064692,0.61341,26042
-0.14479,0,0,0.1239,0,0,-0.043438,0.74042,17486
-0.16633,-1.5706e-14,0,0.11744,0,0,-0.049899,0.70181,20087
-0.20624,-3.1412e-14,0,0.10547,0,0,-0.061873,0.63026,24907
-0.15619,0,0,0.12048,0,0,-0.046857,0.71999,18862
-0.16349,-3.1412e-14,0,0.11829,0,0,-0.049046,0.70691,19743
-0.17982,-1.5706e-14,0,0.11339,0,0,-0.053947,0.67762,21716
-0.19939,-4.7118e-14,0,0.10752,0,0,-0.059816,0.64254,24079
-0.16229,-1.5706e-14,0,0.11865,0,0,-0.048687,0.70905,19599
-0.19812,-3.1412e-14,0,0.1079,0,0,-0.059437,0.64481,23926
-0.14371,-1.5706e-14,0,0.12422,0,0,-0.043114,0.74235,17355
-0.18626,-3.1412e-14,0,0.11146,0,0,-0.055877,0.66608,22493
-0.15741,-3.1412e-14,0,0.12012,0,0,-0.047222,0.71781,19009
-0.27522,0,0,0.084772,0,0,-0.082567,0.50659,33237
-0.14628,-1.5706e-14,0,0.12345,0,0,-0.043885,0.73775,17666
-0.16227,-3.1412e-14,0,0.11866,0,0,-0.04868,0.70909,19596
-0.19401,0,0,0.10914,0,0,-0.058202,0.65219,23429
-0.21732,0,0,0.10214,0,0,-0.065197,0.61039,26245
-0.17495,-3.1412e-14,0,0.11486,0,0,-0.052484,0.68636,21127
-0.22625,0,0,0.099465,0,0,-0.067874,0.59439,27322
-0.2109,-1.5706e-14,0,0.10407,0,0,-0.06327,0.62191,25469
-0.24653,-3.1412e-14,0,0.093381,0,0,-0.073958,0.55804,29771
-0.13467,-1.5706e-14,0,0.12694,0,0,-0.040401,0.75857,16263
-0.16439,0,0,0.11802,0,0,-0.049318,0.70528,19853
-0.15115,0,0,0.12199,0,0,-0.045346,0.72902,18254
-0.24371,-1.5706e-14,0,0.094227,0,0,-0.073112,0.56309,29431
-0.18993,-1.5706e-14,0,0.11036,0,0,-0.05698,0.65949,22937
-0.14829,1.5706e-14,0,0.12285,1.1869e-14,0,-0.044487,0.73415,17908
-0.21703,-3.1412e-14,0,0.10223,0,0,-0.06511,0.61091,26210
-0.14968,-1.5706e-14,0,0.12244,0,0,-0.044903,0.73166,18076
-0.18206,-3.1412e-14,0,0.11272,0,0,-0.054619,0.6736,21987
-0.16373,0,0,0.11822,0,0,-0.049118,0.70648,19772
-0.19711,-1.5706e-14,0,0.10821,0,0,-0.059133,0.64663,23804
-0.16133,-1.5706e-14,0,0.11894,0,0,-0.048399,0.71078,19483
-0.21971,-1.5706e-14,0,0.10143,0,0,-0.065912,0.60612,26533
-0.18669,-1.5706e-14,0,0.11133,0,0,-0.056008,0.6653,22546
-0.22256,-1.5706e-14,0,0.10057,0,0,-0.066769,0.60099,26878
-0.16814,-4.7118e-14,0,0.1169,0,0,-0.050443,0.69856,20306
-0.18582,0,0,0.11159,0,0,-0.055745,0.66688,22440
-0.17648,-3.1412e-14,0,0.1144,0,0,-0.052943,0.68362,21312
-0.15211,-3.1412e-14,0,0.12171,0,0,-0.045632,0.72731,18369
-0.14307,-1.5706e-14,0,0.12442,0,0,-0.042922,0.7435,17278
-0.20499,-1.5706e-14,0,0.10584,0,0,-0.061498,0.6325,24756
-0.31487,-1.5706e-14,0,0.07288,0,0,-0.09446,0.43552,38024
-0.1862,1.5706e-14,0,0.11148,1.1869e-14,0,-0.055861,0.66618,22487
-0.17703,0,0,0.11423,0,0,-0.05311,0.68262,21379
-0.18979,0,0,0.1104,0,0,-0.056936,0.65976,22919
-0.19822,-3.1412e-14,0,0.10787,0,0,-0.059467,0.64463,23938
-0.16453,-1.5706e-14,0,0.11798,0,0,-0.049358,0.70504,19869
-0.1531,-1.5706e-14,0,0.12141,0,0,-0.045931,0.72552,18490
-0.19044,0,0,0.11021,0,0,-0.057131,0.65859,22998
-0.14114,-3.1412e-14,0,0.125,0,0,-0.042341,0.74698,17044
-0.17144,-3.1412e-14,0,0.11591,0,0,-0.051431,0.69266,20703
-0.26476,-1.5706e-14,0,0.087911,0,0,-0.079429,0.52534,31974
-0.1371,-1.5706e-14,0,0.12621,0,0,-0.04113,0.75421,16557
-0.15222,-1.5706e-14,0,0.12167,0,0,-0.045665,0.72711,18382
-0.30069,0,0,0.077133,0,0,-0.090207,0.46094,36312
-0.22438,0,0,0.10002,0,0,-0.067315,0.59773,27098
-0.28248,0,0,0.082594,0,0,-0.084745,0.49357,34114
-0.1942,-1.5706e-14,0,0.10908,0,0,-0.058261,0.65184,23453
-0.16383,-3.1412e-14,0,0.11819,0,0,-0.049149,0.70629,19785
-0.24751,0,0,0.093085,0,0,-0.074254,0.55627,29891
-0.16708,0,0,0.11721,0,0,-0.050125,0.70046,20177
-0.24879,-4.7118e-14,0,0.092701,0,0,-0.074638,0.55397,30045
-0.1715,-1.5706e-14,0,0.11589,0,0,-0.05145,0.69254,20711
-0.18828,-3.1412e-14,0,0.11085,0,0,-0.056484,0.66246,22737
-0.164,0,0,0.11814,0,0,-0.049201,0.70598,19806
-0.15656,-1.5706e-14,0,0.12037,0,0,-0.046969,0.71932,18907
-0.23568,0,0,0.096635,0,0,-0.070705,0.57748,28462
-0.15511,-3.1412e-14,0,0.12081,0,0,-0.046533,0.72192,18732
-0.16849,-3.1412e-14,0,0.11679,0,0,-0.050547,0.69794,20348
-0.20557,-1.5706e-14,0,0.10567,0,0,-0.06167,0.63147,24825
-0.19053,-1.5706e-14,0,0.11018,0,0,-0.05716,0.65842,23009
-0.1373,0,0,0.12615,0,0,-0.041191,0.75385,16581
-0.32825,-1.5706e-14,0,0.068866,0,0,-0.098474,0.41153,39640
-0.19517,-1.5706e-14,0,0.10879,0,0,-0.058551,0.6501,23570
-0.17614,-1.5706e-14,0,0.1145,0,0,-0.052843,0.68422,21272
-0.24922,0,0,0.092573,0,0,-0.074767,0.5532,30097
-0.17852,-1.5706e-14,0,0.11378,0,0,-0.053557,0.67995,21559
-0.12843,-1.5706e-14,0,0.12881,0,0,-0.03853,0.76975,15510
-0.2089,-1.5706e-14,0,0.10467,0,0,-0.062671,0.62549,25228
-0.1782,1.5706e-14,0,0.11388,1.1869e-14,0,-0.053461,0.68052,21520
-0.21619,-1.5706e-14,0,0.10248,0,0,-0.064856,0.61243,26108
-0.20123,-3.1412e-14,0,0.10697,0,0,-0.06037,0.63923,24302
-0.27211,0,0,0.085707,0,0,-0.081633,0.51217,32861
-0.24329,0,0,0.094353,0,0,-0.072986,0.56384,29380
-0.30013,0,0,0.0773,0,0,-0.090039,0.46194,36245
-0.23549,-3.1412e-14,0,0.096692,0,0,-0.070648,0.57782,28439
-0.18584,-3.1412e-14,0,0.11159,0,0,-0.055752,0.66683,22443
-0.17088,0,0,0.11607,0,0,-0.051264,0.69365,20636
-0.14251,0,0,0.12458,0,0,-0.042754,0.7445,17211
-0.15327,-1.5706e-14,0,0.12136,0,0,-0.045982,0.72522,18510
-0.27099,-3.1412e-14,0,0.086041,0,0,-0.081298,0.51417,32726
-0.23083,-3.1412e-14,0,0.09809,0,0,-0.069249,0.58617,27876
-0.16517,-1.5706e-14,0,0.11779,0,0,-0.049551,0.70389,19946
-0.15222,0,0,0.12167,0,0,-0.045666,0.7271,18383
-0.22465,-3.1412e-14,0,0.099944,0,0,-0.067395,0.59726,27129
-0.20273,-1.5706e-14,0,0.10652,0,0,-0.060819,0.63655,24482
-0.18808,-1.5706e-14,0,0.11092,0,0,-0.056424,0.66282,22713
-0.17435,0,0,0.11503,0,0,-0.052305,0.68743,21055
-0.14904,0,0,0.12263,0,0,-0.044711,0.73281,17998
-0.20035,-3.1412e-14,0,0.10724,0,0,-0.060104,0.64083,24194
-0.19195,-3.1412e-14,0,0.10975,0,0,-0.057586,0.65587,23181
-0.13668,1.5706e-14,0,0.12633,1.1869e-14,0,-0.041005,0.75496,16506
-0.28443,-1.5706e-14,0,0.082009,0,0,-0.08533,0.49008,34349
-0.16125,1.5706e-14,0,0.11896,1.1869e-14,0,-0.048374,0.71092,19473
-0.12798,0,0,0.12895,0,0,-0.038393,0.77057,15455
-0.18198,-1.5706e-14,0,0.11275,0,0,-0.054594,0.67375,21976
-0.16562,-3.1412e-14,0,0.11765,0,0,-0.049686,0.70308,20001
-0.19942,0,0,0.10751,0,0,-0.059825,0.64249,24082
-0.19159,-1.5706e-14,0,0.10986,0,0,-0.057477,0.65653,23137
-0.1438,-1.5706e-14,0,0.1242,0,0,-0.04314,0.7422,17366
-0.14646,0,0,0.1234,0,0,-0.043937,0.73744,17686
-0.22221,-1.5706e-14,0,0.10068,0,0,-0.066663,0.60163,26835
-0.22161,-1.5706e-14,0,0.10086,0,0,-0.066482,0.60271,26762
-0.15389,0,0,0.12117,0,0,-0.046166,0.72411,18584
-0.17345,-3.1412e-14,0,0.1153,0,0,-0.052036,0.68904,20947
-0.2412,-1.5706e-14,0,0.09498,0,0,-0.072359,0.56759,29128
-0.166,-1.5706e-14,0,0.11754,0,0,-0.049799,0.70241,20046
-0.17699,-1.5706e-14,0,0.11424,0,0,-0.053098,0.68269,21375
-0.24191,0,0,0.094765,0,0,-0.072574,0.5663,29214
-0.3035,-1.5706e-14,0,0.076288,0,0,-0.091051,0.45589,36652
-0.16083,-1.5706e-14,0,0.11909,0,0,-0.048249,0.71167,19422
-0.16242,-1.5706e-14,0,0.11861,0,0,-0.048726,0.70882,19614
-0.16781,-3.1412e-14,0,0.117,0,0,-0.050343,0.69915,20265
-0.30199,1.5706e-14,0,0.076743,1.1869e-14,0,-0.090596,0.45861,36469
-0.16532,-3.1412e-14,0,0.11774,0,0,-0.049597,0.70362,19965
-0.28547,0,0,0.081699,0,0,-0.08564,0.48822,34474
-0.2491,0,0,0.09261,0,0,-0.074729,0.55343,30082
-0.18951,-3.1412e-14,0,0.11049,0,0,-0.056853,0.66025,22886
-0.19311,-1.5706e-14,0,0.10941,0,0,-0.057934,0.65379,23321
-0.21705,0,0,0.10222,0,0,-0.065115,0.61088,26212
-0.2031,0,0,0.10641,0,0,-0.06093,0.63589,24527
-0.15378,0,0,0.1212,0,0,-0.046134,0.72431,18571
-0.15566,-1.5706e-14,0,0.12064,0,0,-0.046698,0.72094,18798
-0.2919,-3.1412e-14,0,0.079769,0,0,-0.087571,0.47669,35251
-0.19488,-1.5706e-14,0,0.10887,0,0,-0.058465,0.65062,23535
-0.16294,-1.5706e-14,0,0.11846,0,0,-0.048882,0.70789,19677
-0.152,-1.5706e-14,0,0.12174,0,0,-0.045601,0.72749,18357
-0.20465,-3.1412e-14,0,0.10595,0,0,-0.061394,0.63312,24714
-0.16054,1.5706e-14,0,0.11918,1.1869e-14,0,-0.048161,0.7122,19387
-0.15342,-3.1412e-14,0,0.12131,0,0,-0.046027,0.72495,18528
-0.20112,-1.5706e-14,0,0.107,0,0,-0.060335,0.63945,24287
-0.22878,0,0,0.098705,0,0,-0.068635,0.58985,27629
-0.24808,-3.1412e-14,0,0.092915,0,0,-0.074425,0.55525,29959
-0.15876,-1.5706e-14,0,0.11971,0,0,-0.047629,0.71538,19173
-0.21418,-3.1412e-14,0,0.10309,0,0,-0.064253,0.61603,25865
-0.17751,-1.5706e-14,0,0.11409,0,0,-0.053252,0.68177,21436
-0.21181,-4.7118e-14,0,0.10379,0,0,-0.063544,0.62027,25580
-0.15265,-1.5706e-14,0,0.12154,0,0,-0.045795,0.72633,18435
-0.23357,-3.1412e-14,0,0.097269,0,0,-0.07007,0.58127,28206
-0.21669,-3.1412e-14,0,0.10233,0,0,-0.065007,0.61153,26168
-0.14525,0,0,0.12377,0,0,-0.043574,0.73961,17541
-0.15364,1.5706e-14,0,0.12125,1.1869e-14,0,-0.046092,0.72456,18554
-0.17561,-1.5706e-14,0,0.11466,0,0,-0.052683,0.68517,21207
-0.18449,-1.5706e-14,0,0.11199,0,0,-0.055347,0.66925,22280
-0.18985,-4.7118e-14,0,0.11038,0,0,-0.056955,0.65964,22927
-0.16754,0,0,0.11708,0,0,-0.050262,0.69964,20233
-0.15378,-1.5706e-14,0,0.12121,0,0,-0.046133,0.72432,18571
-0.25957,0,0,0.089469,0,0,-0.07787,0.53466,31346
-0.19355,0,0,0.10927,0,0,-0.058065,0.65301,23374
-0.19985,0,0,0.10738,0,0,-0.059956,0.64171,24135
-0.14588,-3.1412e-14,0,0.12357,0,0,-0.043765,0.73847,17617
-0.25595,-1.5706e-14,0,0.090555,0,0,-0.076785,0.54114,30909
-0.1684,0,0,0.11682,0,0,-0.050521,0.69809,20337
-0.13378,0,0,0.12721,0,0,-0.040134,0.76016,16156
-0.18893,-1.5706e-14,0,0.11066,0,0,-0.05668,0.66129,22816
-0.1685,-1.5706e-14,0,0.11679,0,0,-0.050549,0.69793,20348
-0.18507,-3.1412e-14,0,0.11182,0,0,-0.055522,0.66821,22350
-0.22219,0,0,0.10068,0,0,-0.066658,0.60166,26833
-0.22642,-3.1412e-14,0,0.099414,0,0,-0.067925,0.59409,27343
-0.19149,-1.5706e-14,0,0.10989,0,0,-0.057448,0.6567,23125
-0.19127,-1.5706e-14,0,0.10996,0,0,-0.057382,0.65709,23099
-0.20006,-1.5706e-14,0,0.10732,0,0,-0.060018,0.64134,24160
-0.1869,0,0,0.11127,0,0,-0.056069,0.66494,22570
-0.17006,-3.1412e-14,0,0.11632,0,0,-0.051019,0.69512,20537
-0.19976,0,0,0.10741,0,0,-0.059929,0.64187,24124
-0.24735,0,0,0.093133,0,0,-0.074206,0.55655,29871
-0.18504,0,0,0.11183,0,0,-0.055512,0.66827,22346
-0.18729,-1.5706e-14,0,0.11115,0,0,-0.056187,0.66423,22618
-0.25253,-3.1412e-14,0,0.09158,0,0,-0.075759,0.54727,30497
-0.15237,-1.5706e-14,0,0.12163,0,0,-0.045712,0.72683,18401
-0.25751,-3.1412e-14,0,0.090085,0,0,-0.077254,0.53834,31098
-0.18418,0,0,0.11208,0,0,-0.055255,0.6698,22243
-0.16328,0,0,0.11836,0,0,-0.048984,0.70728,19718
-0.22869,0,0,0.098733,0,0,-0.068606,0.59002,27617
-0.20016,0,0,0.10729,0,0,-0.060049,0.64116,24172
-0.22646,0,0,0.099403,0,0,-0.067937,0.59402,27348
-0.19411,0,0,0.10911,0,0,-0.058233,0.65201,23441
-0.19351,-1.5706e-14,0,0.10929,0,0,-0.058053,0.65308,23369
-0.15647,-3.1412e-14,0,0.1204,0,0,-0.046942,0.71948,18896
-0.26076,-3.1412e-14,0,0.089112,0,0,-0.078227,0.53252,31490
-0.2366,-3.1412e-14,0,0.096358,0,0,-0.070981,0.57582,28573
-0.24206,-1.5706e-14,0,0.094721,0,0,-0.072618,0.56604,29232
-0.21781,0,0,0.102,0,0,-0.065343,0.60952,26303
-0.17068,0,0,0.11614,0,0,-0.051204,0.69401,20612
-0.17286,0,0,0.11548,0,0,-0.051857,0.69011,20875
-0.14864,0,0,0.12275,0,0,-0.044593,0.73352,17951
-0.14176,-1.5706e-14,0,0.12481,0,0,-0.042529,0.74585,17120
-0.21602,-3.1412e-14,0,0.10253,0,0,-0.064806,0.61272,26088
-0.206,-3.1412e-14,0,0.10554,0,0,-0.061801,0.63068,24878
-0.17937,0,0,0.11353,0,0,-0.05381,0.67844,21661
-0.21164,-1.5706e-14,0,0.10385,0,0,-0.063492,0.62058,25558
-0.19418,0,0,0.10909,0,0,-0.058253,0.65189,23450
-0.20629,1.5706e-14,0,0.10545,1.1869e-14,0,-0.061886,0.63018,24912
-0.15167,-1.5706e-14,0,0.12184,0,0,-0.045501,0.72809,18316
-0.18973,0,0,0.11042,0,0,-0.056918,0.65986,22912
-0.19537,-3.1412e-14,0,0.10873,0,0,-0.058612,0.64974,23594
-0.17449,-1.5706e-14,0,0.11499,0,0,-0.052346,0.68719,21071
-0.30993,-1.5706e-14,0,0.07436,0,0,-0.092979,0.44437,37428
-0.24825,-3.1412e-14,0,0.092865,0,0,-0.074474,0.55495,29979
-0.13274,-1.5706e-14,0,0.12752,0,0,-0.039821,0.76203,16030
-0.24073,-1.5706e-14,0,0.09512,0,0,-0.07222,0.56842,29072
-0.17174,-3.1412e-14,0,0.11582,0,0,-0.051523,0.69211,20740
-0.19345,-4.7118e-14,0,0.1093,0,0,-0.058036,0.65319,23362
-0.21683,0,0,0.10229,0,0,-0.065049,0.61128,26185
-0.20401,0,0,0.10614,0,0,-0.061204,0.63425,24637
-0.26208,-3.1412e-14,0,0.088716,0,0,-0.078624,0.53016,31650
-0.22035,-1.5706e-14,0,0.10123,0,0,-0.066106,0.60496,26611
-0.15729,-3.1412e-14,0,0.12015,0,0,-0.047187,0.71802,18995
-0.17063,0,0,0.11615,0,0,-0.051188,0.69411,20605
-0.17216,0,0,0.11569,0,0,-0.051649,0.69135,20791
-0.19217,-1.5706e-14,0,0.10969,0,0,-0.057652,0.65548,23208
