% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-0.51647,-4.1747,-1.3221,-0.14978,0.92568,-0.066105,-0.28872,0.76294,17.938
-0.14282,-2.8538,0.17902,-0.041417,1.0182,0.0089509,-0.19736,0.83795,12.262
0.61054,-2.9239,1.321,0.17706,1.0132,0.06605,-0.20221,0.83397,12.564
-0.085517,-3.0409,-0.95478,-0.0248,1.0051,-0.047739,-0.2103,0.82733,13.066
-0.50876,-6.0617,-2.6652,-0.14754,0.7936,-0.13326,-0.41921,0.6558,26.046
0.41538,-4.7312,0.062332,0.12046,0.88673,0.0031166,-0.3272,0.73134,20.33
0.00080123,-2.7251,-0.7544,0.00023236,1.0272,-0.03772,-0.18846,0.84526,11.71
0.41171,-3.4812,-0.14255,0.1194,0.97423,-0.0071276,-0.24075,0.80232,14.959
0.17456,-3.7567,-2.6415,0.050621,0.95494,-0.13208,-0.25981,0.78668,16.142
0.072148,-5.8151,-1.9309,0.020923,0.81086,-0.096544,-0.40216,0.6698,24.987
-0.41069,-4.0325,-1.5277,-0.1191,0.93564,-0.076386,-0.27888,0.77102,17.327
0.0064793,-3.918,0.77053,0.001879,0.94365,0.038527,-0.27096,0.77752,16.835
-0.30997,-3.4547,-0.96417,-0.08989,0.97608,-0.048209,-0.23892,0.80383,14.845
0.0021718,-3.1939,0.25474,0.00062982,0.99434,0.012737,-0.22088,0.81864,13.724
-0.37189,-2.6361,-0.8565,-0.10785,1.0334,-0.042825,-0.18231,0.85031,11.327
0.053535,-3.285,-0.66995,0.015525,0.98797,-0.033498,-0.22718,0.81347,14.115
-0.27975,-5.5158,-0.95507,-0.081129,0.83181,-0.047753,-0.38146,0.68679,23.701
0.050762,-3.0603,-0.16523,0.014721,1.0037,-0.0082614,-0.21165,0.82622,13.15
-0.073298,-2.6667,-0.28901,-0.021257,1.0312,-0.01445,-0.18443,0.84857,11.459
0.60579,-4.2922,0.047242,0.17568,0.91746,0.0023621,-0.29684,0.75627,18.443
-0.31736,-3.3104,-2.6797,-0.092033,0.98619,-0.13399,-0.22894,0.81202,14.224
-0.14698,-3.3135,-0.40642,-0.042623,0.98597,-0.020321,-0.22915,0.81185,14.238
0.092822,-2.8896,-0.64543,0.026919,1.0156,-0.032271,-0.19984,0.83592,12.416
-0.0024585,-2.7092,-0.017575,-0.00071297,1.0283,-0.00087877,-0.18736,0.84616,11.641
-0.15772,-4.9807,-2.3559,-0.04574,0.86927,-0.1178,-0.34445,0.71718,21.401
0.30457,-2.5673,0.45475,0.088326,1.0382,0.022737,-0.17755,0.85422,11.031
0.80653,-4.4402,-1.0924,0.23389,0.9071,-0.05462,-0.30707,0.74787,19.079
0.24762,-5.4644,-1.308,0.07181,0.8354,-0.065401,-0.37791,0.68971,23.48
-0.28158,-2.7947,-0.59707,-0.081659,1.0223,-0.029853,-0.19328,0.8413,12.009
-0.10967,-3.9105,1.0776,-0.031806,0.94418,0.053882,-0.27044,0.77795,16.803
-0.059743,-2.8439,-0.44736,-0.017325,1.0188,-0.022368,-0.19668,0.83851,12.22
-0.13239,-4.0407,-0.53286,-0.038392,0.93507,-0.026643,-0.27944,0.77056,17.362
-0.80153,-4.0047,-2.5219,-0.23244,0.93759,-0.1261,-0.27695,0.7726,17.208
0.27792,-3.268,-0.42964,0.080598,0.98916,-0.021482,-0.22601,0.81443,14.042
-0.15825,-3.3026,-1.7048,-0.045892,0.98673,-0.085239,-0.2284,0.81247,14.191
0.34354,-3.254,-0.84395,0.099626,0.99013,-0.042198,-0.22504,0.81522,13.982
-0.080615,-3.6424,-0.41455,-0.023378,0.96295,-0.020727,-0.2519,0.79317,15.651
0.22171,-4.8381,-0.91008,0.064297,0.87925,-0.045504,-0.33459,0.72527,20.789
-0.10075,-4.6722,-0.34337,-0.029216,0.89086,-0.017169,-0.32312,0.73469,20.076
-0.36722,-2.4175,-0.92647,-0.10649,1.0487,-0.046323,-0.16719,0.86272,10.388
0.070092,-3.2827,-0.13362,0.020327,0.98813,-0.0066808,-0.22702,0.8136,14.105
-0.018738,-3.8193,-2.0211,-0.0054339,0.95056,-0.10105,-0.26413,0.78313,16.411
0.018602,-3.0088,0.31067,0.0053946,1.0073,0.015534,-0.20808,0.82915,12.929
-0.65857,-7.0871,-5.3962,-0.19098,0.72181,-0.26981,-0.49013,0.59757,30.453
-0.15735,-2.5818,-1.7215,-0.04563,1.0372,-0.086076,-0.17855,0.8534,11.094
0.067772,-2.5539,-0.97968,0.019654,1.0391,-0.048984,-0.17662,0.85498,10.974
-0.042326,-3.5065,-0.76203,-0.012275,0.97246,-0.038101,-0.2425,0.80089,15.067
0.5259,-6.2489,-0.68202,0.15251,0.78049,-0.034101,-0.43216,0.64516,26.851
0.1756,-3.5558,-0.7259,0.050924,0.96901,-0.036295,-0.24591,0.79809,15.279
-0.14176,-3.7818,-0.71254,-0.04111,0.95319,-0.035627,-0.26154,0.78525,16.25
-0.29066,-5.0153,-0.88435,-0.084291,0.86684,-0.044218,-0.34685,0.71521,21.55
-0.24021,-6.7043,-1.4264,-0.069661,0.74861,-0.071322,-0.46365,0.6193,28.808
0.15495,-5.1585,-0.29871,0.044937,0.85682,-0.014936,-0.35675,0.70708,22.166
-0.32776,-4.0455,-1.2714,-0.095051,0.93473,-0.06357,-0.27978,0.77028,17.383
-0.42679,-3.4026,-1.6837,-0.12377,0.97973,-0.084183,-0.23532,0.80679,14.621
0.092576,-4.239,-2.2647,0.026847,0.92119,-0.11324,-0.29316,0.7593,18.214
-0.24611,-3.5617,0.68233,-0.071372,0.9686,0.034117,-0.24632,0.79775,15.304
0.098392,-3.7553,-0.97477,0.028534,0.95504,-0.048738,-0.25971,0.78676,16.136
-0.033154,-2.4062,-0.8498,-0.0096147,1.0495,-0.04249,-0.16641,0.86337,10.339
-0.23881,-2.6625,-1.2992,-0.069254,1.0315,-0.064959,-0.18414,0.84881,11.441
0.029166,-4.0877,-2.7475,0.008458,0.93178,-0.13737,-0.28269,0.76789,17.564
0.064972,-3.3237,-0.53996,0.018842,0.98526,-0.026998,-0.22986,0.81127,14.281
-0.2002,-4.2771,-1.029,-0.058057,0.91852,-0.051452,-0.29579,0.75713,18.378
0.53443,-3.5962,0.086352,0.15498,0.96618,0.0043176,-0.2487,0.7958,15.452
0.093365,-5.5098,-1.1725,0.027076,0.83223,-0.058627,-0.38105,0.68713,23.675
0.012587,-4.2216,-1.3699,0.0036502,0.9224,-0.068497,-0.29196,0.76028,18.14
-0.092661,-3.2215,-1.1287,-0.026872,0.99241,-0.056436,-0.22279,0.81707,13.843
0.067732,-2.9853,-0.29253,0.019642,1.0089,-0.014626,-0.20645,0.83049,12.827
-0.087155,-3.6932,-0.49371,-0.025275,0.95939,-0.024686,-0.25542,0.79028,15.869
-0.23756,-5.56,-3.2143,-0.068892,0.82871,-0.16071,-0.38452,0.68428,23.891
-0.30321,-2.7795,-1.025,-0.087931,1.0234,-0.051252,-0.19222,0.84217,11.943
-0.039566,-3.2818,0.13744,-0.011474,0.98819,0.006872,-0.22696,0.81365,14.102
0.00026749,-3.1845,-1.4102,7.7573e-05,0.995,-0.070509,-0.22023,0.81917,13.683
-0.080736,-3.6568,-1.4737,-0.023413,0.96194,-0.073683,-0.2529,0.79235,15.713
-0.23227,-4.952,-1.7232,-0.067357,0.87127,-0.086161,-0.34247,0.71881,21.278
-0.10249,-2.9583,-0.30644,-0.029723,1.0108,-0.015322,-0.20459,0.83202,12.712
-0.0081991,-3.3022,1.2837,-0.0023778,0.98676,0.064185,-0.22837,0.81249,14.189
-0.076095,-3.3801,-0.71814,-0.022067,0.98131,-0.035907,-0.23376,0.80807,14.524
0.39104,-3.6466,-0.39526,0.1134,0.96265,-0.019763,-0.25219,0.79293,15.669
-0.34675,-3.8142,-1.8589,-0.10056,0.95092,-0.092944,-0.26378,0.78342,16.389
0.21587,-3.6827,-0.010248,0.062603,0.96012,-0.0005124,-0.25469,0.79088,15.824
0.04962,-4.3954,-0.57137,0.01439,0.91024,-0.028568,-0.30398,0.75041,18.887
0.23377,-3.9047,-1.195,0.067792,0.94459,-0.05975,-0.27004,0.77828,16.778
0.36536,-3.0592,0.22546,0.10595,1.0038,0.011273,-0.21157,0.82629,13.145
0.078946,-2.6921,0.1371,0.022894,1.0295,0.0068548,-0.18618,0.84713,11.568
-0.080144,-3.9831,-2.6811,-0.023242,0.9391,-0.13405,-0.27546,0.77383,17.115
-0.035791,-2.9569,-0.96627,-0.010379,1.0109,-0.048313,-0.20449,0.8321,12.705
-0.90582,-3.5933,-2.4596,-0.26269,0.96638,-0.12298,-0.24851,0.79596,15.44
0.3302,-3.7423,-1.207,0.095758,0.95595,-0.060351,-0.25881,0.7875,16.08
0.075923,-3.9543,-0.44606,0.022018,0.94111,-0.022303,-0.27347,0.77546,16.991
-0.0094419,-2.6853,-0.38296,-0.0027381,1.0299,-0.019148,-0.18571,0.84752,11.538
-0.035938,-3.7846,-1.4361,-0.010422,0.95299,-0.071803,-0.26174,0.7851,16.262
-0.11523,-3.8882,0.22313,-0.033418,0.94574,0.011157,-0.2689,0.77921,16.707
0.029783,-3.0652,0.20887,0.0086371,1.0034,0.010443,-0.21198,0.82595,13.171
-0.47024,-3.4397,-1.0334,-0.13637,0.97714,-0.051669,-0.23788,0.80468,14.78
-0.0098019,-3.1254,0.88928,-0.0028425,0.99914,0.044464,-0.21614,0.82253,13.429
0.13831,-6.0901,-1.8701,0.040109,0.79161,-0.093507,-0.42118,0.65418,26.168
-0.0088623,-3.4488,-1.1338,-0.0025701,0.9765,-0.056692,-0.23851,0.80416,14.819
0.13342,-4.6841,-0.20356,0.03869,0.89003,-0.010178,-0.32394,0.73402,20.127
-0.096585,-5.1207,-2.1877,-0.02801,0.85947,-0.10938,-0.35414,0.70923,22.003
-0.32193,-2.8168,-0.84059,-0.093358,1.0207,-0.04203,-0.19481,0.84005,12.104
0.33033,-2.8479,0.068416,0.095796,1.0186,0.0034208,-0.19696,0.83828,12.237
0.045987,-3.5256,-0.59094,0.013336,0.97113,-0.029547,-0.24382,0.79981,15.149
0.39684,-2.5938,0.49815,0.11508,1.0364,0.024908,-0.17938,0.85272,11.145
-0.16911,-3.3573,-0.40297,-0.049042,0.9829,-0.020149,-0.23218,0.80936,14.426
-0.4949,-3.958,-1.6319,-0.14352,0.94086,-0.081597,-0.27373,0.77525,17.007
0.17639,-3.6919,-0.79798,0.051153,0.95948,-0.039899,-0.25532,0.79036,15.864
-0.16438,-3.1712,1.0428,-0.04767,0.99593,0.052142,-0.21931,0.81993,13.626
-0.17175,-6.4309,-2.1235,-0.049807,0.76775,-0.10618,-0.44475,0.63483,27.633
-0.086562,-3.0425,-1.0907,-0.025103,1.0049,-0.054537,-0.21041,0.82723,13.073
0.1359,-3.1934,-1.0261,0.03941,0.99437,-0.051305,-0.22085,0.81866,13.722
-0.000227,-3.192,-0.12605,-6.5831e-05,0.99447,-0.0063025,-0.22075,0.81874,13.716
0.35314,-3.5322,-0.024597,0.10241,0.97066,-0.0012299,-0.24428,0.79943,15.178
-0.094356,-3.7592,-1.7054,-0.027363,0.95477,-0.085268,-0.25998,0.78654,16.153
-0.39202,-3.6857,-1.5788,-0.11369,0.95992,-0.078938,-0.25489,0.79071,15.837
-0.19232,-5.6361,-2.117,-0.055774,0.82339,-0.10585,-0.38978,0.67996,24.218
-0.17695,-3.1458,-0.24683,-0.051316,0.99771,-0.012342,-0.21756,0.82137,13.517
-0.19738,-5.8164,-3.3533,-0.057239,0.81077,-0.16767,-0.40225,0.66972,24.992
0.0082323,-2.9357,-1.3835,0.0023874,1.0124,-0.069175,-0.20303,0.8333,12.614
0.13894,-2.6851,-0.068447,0.040292,1.03,-0.0034223,-0.1857,0.84753,11.538
0.14167,-2.7223,0.11296,0.041084,1.0274,0.0056478,-0.18827,0.84542,11.697
-0.18106,-3.3876,0.26987,-0.052507,0.98078,0.013494,-0.23428,0.80764,14.556
0.0035144,-2.8531,-0.22273,0.0010192,1.0182,-0.011137,-0.19731,0.83799,12.259
0.16351,-2.5285,-0.011134,0.047417,1.0409,-0.00055671,-0.17486,0.85642,10.865
-0.099382,-3.175,-1.3185,-0.028821,0.99567,-0.065926,-0.21957,0.81971,13.643
0.0064153,-3.512,-0.12995,0.0018604,0.97208,-0.0064973,-0.24288,0.80058,15.091
0.077858,-2.5818,0.12055,0.022579,1.0372,0.0060277,-0.17855,0.8534,11.094
-0.40007,-5.9017,-1.3767,-0.11602,0.8048,-0.068837,-0.40815,0.66488,25.359
-0.1472,-4.6432,-1.3168,-0.042689,0.89289,-0.065842,-0.32112,0.73634,19.951
0.33188,-3.322,-2.9928,0.096246,0.98537,-0.14964,-0.22974,0.81136,14.274
0.023125,-3.3778,-0.61311,0.0067062,0.98147,-0.030656,-0.2336,0.8082,14.514
-0.15203,-3.0936,-0.68203,-0.04409,1.0014,-0.034102,-0.21395,0.82433,13.293
-0.20996,-3.7818,-1.9991,-0.060889,0.95319,-0.099953,-0.26154,0.78526,16.25
0.34427,-2.842,-0.035435,0.099838,1.019,-0.0017718,-0.19655,0.83862,12.212
0.0044661,-4.5798,-1.6147,0.0012952,0.89733,-0.080735,-0.31673,0.73994,19.679
0.36855,-2.93,-0.23025,0.10688,1.0128,-0.011512,-0.20263,0.83362,12.59
-0.17138,-2.4804,-0.47355,-0.049699,1.0443,-0.023677,-0.17154,0.85915,10.658
0.17532,-2.9452,-0.29949,0.050841,1.0117,-0.014974,-0.20368,0.83276,12.655
0.035231,-4.995,-0.43927,0.010217,0.86826,-0.021964,-0.34544,0.71637,21.463
-0.041023,-4.7095,-0.41142,-0.011897,0.88825,-0.020571,-0.3257,0.73258,20.236
0.24601,-7.1676,-1.1934,0.071342,0.71618,-0.059672,-0.4957,0.59299,30.799
0.70922,-3.6006,1.6315,0.20568,0.96587,0.081576,-0.24901,0.79554,15.471
-0.44522,-3.0661,-1.4389,-0.12911,1.0033,-0.071943,-0.21204,0.8259,13.175
-0.038612,-4.0429,-2.434,-0.011197,0.93491,-0.1217,-0.2796,0.77043,17.372
-0.13023,-2.6709,0.83064,-0.037767,1.031,0.041532,-0.18471,0.84834,11.477
0.12407,-4.2307,1.0693,0.035979,0.92176,0.053465,-0.29259,0.75976,18.179
0.10527,-3.766,-0.79694,0.030528,0.9543,-0.039847,-0.26045,0.78615,16.182
-0.11938,-3.7548,-0.40927,-0.03462,0.95508,-0.020463,-0.25967,0.78679,16.134
0.59099,-9.2286,-1.1913,0.17139,0.57191,-0.059563,-0.63823,0.47596,39.655
0.73299,-3.5844,2.1822,0.21257,0.96701,0.10911,-0.24789,0.79646,15.402
-0.085544,-4.272,-1.2143,-0.024808,0.91888,-0.060713,-0.29544,0.75742,18.356
-0.9627,-6.4151,-3.81,-0.27918,0.76886,-0.1905,-0.44365,0.63573,27.565
-0.09718,-3.1555,-1.2878,-0.028182,0.99703,-0.064388,-0.21823,0.82082,13.559
0.20922,-4.0868,-2.1083,0.060673,0.93184,-0.10542,-0.28263,0.76794,17.56
-0.10373,-3.721,-1.3215,-0.03008,0.95745,-0.066075,-0.25733,0.78871,15.989
0.19003,-4.3841,-1.7886,0.05511,0.91102,-0.08943,-0.3032,0.75105,18.838
-0.17758,-2.7357,0.29013,-0.051499,1.0264,0.014506,-0.1892,0.84466,11.755
-0.40243,-2.8477,-0.90977,-0.1167,1.0186,-0.045488,-0.19694,0.8383,12.236
0.67163,-3.638,-0.23716,0.19477,0.96326,-0.011858,-0.25159,0.79342,15.632
-0.10734,-5.2317,0.60831,-0.031129,0.85169,0.030416,-0.36182,0.70292,22.48
-0.19059,-3.5822,-0.28298,-0.05527,0.96716,-0.014149,-0.24774,0.79659,15.392
-0.052791,-2.6913,-1.3814,-0.015309,1.0295,-0.069069,-0.18613,0.84718,11.564
-0.0072188,-3.9415,-1.4668,-0.0020934,0.94201,-0.073342,-0.27258,0.77619,16.936
0.11614,-3.0594,-0.06625,0.033682,1.0038,-0.0033125,-0.21158,0.82627,13.146
-0.66664,-4.1407,-3.6732,-0.19332,0.92807,-0.18366,-0.28636,0.76488,17.792
0.099596,-2.7476,-0.29123,0.028883,1.0256,-0.014562,-0.19002,0.84398,11.806
-0.10812,-3.4098,-0.90366,-0.031356,0.97923,-0.045183,-0.23582,0.80638,14.652
0.098606,-5.5254,-1.406,0.028596,0.83114,-0.070298,-0.38212,0.68625,23.742
-0.52674,-3.3333,-1.3629,-0.15275,0.98458,-0.068144,-0.23052,0.81072,14.323
0.46776,-2.9343,-0.78062,0.13565,1.0125,-0.039031,-0.20293,0.83338,12.608
-0.20318,-4.1397,-2.883,-0.058921,0.92814,-0.14415,-0.28629,0.76493,17.788
-0.068961,-3.5082,-0.88369,-0.019999,0.97234,-0.044185,-0.24262,0.80079,15.074
-0.24961,-3.8621,-2.0985,-0.072388,0.94757,-0.10493,-0.26709,0.7807,16.595
-0.085787,-4.0821,-0.94291,-0.024878,0.93217,-0.047146,-0.28231,0.7682,17.54
-0.36071,-3.7905,-1.5081,-0.10461,0.95258,-0.075406,-0.26214,0.78476,16.287
0.12598,-3.4339,-1.4959,0.036533,0.97754,-0.074797,-0.23748,0.80501,14.755
-0.096511,-3.2382,-1.0878,-0.027988,0.99124,-0.054391,-0.22394,0.81613,13.914
0.17859,-3.3303,0.056905,0.051791,0.98479,0.0028453,-0.23031,0.81089,14.31
0.071311,-3.0955,-1.1327,0.02068,1.0012,-0.056636,-0.21407,0.82423,13.301
-0.30457,-5.5897,-1.3314,-0.088326,0.82664,-0.066572,-0.38657,0.6826,24.018
0.10216,-3.2703,0.070674,0.029627,0.98899,0.0035337,-0.22617,0.8143,14.052
0.018479,-3.0627,-0.93186,0.0053589,1.0035,-0.046593,-0.21181,0.82609,13.16
-0.0044014,-5.1119,-1.288,-0.0012764,0.86008,-0.064402,-0.35353,0.70973,21.965
-0.18129,-2.5719,-0.46275,-0.052573,1.0379,-0.023138,-0.17787,0.85396,11.051
-0.30799,-4.7754,-2.6731,-0.089317,0.88364,-0.13365,-0.33025,0.72884,20.519
-0.21147,-3.5101,-2.04,-0.061327,0.97221,-0.102,-0.24275,0.80068,15.082
0.11595,-3.2987,-1.8175,0.033626,0.98701,-0.090877,-0.22813,0.81269,14.174
0.53498,-3.1146,-1.4101,0.15514,0.99989,-0.070505,-0.2154,0.82314,13.383
-0.3442,-4.0781,-1.1364,-0.099819,0.93244,-0.056822,-0.28204,0.76843,17.523
-0.10017,-3.0576,-0.42607,-0.02905,1.0039,-0.021303,-0.21146,0.82638,13.138
-0.1316,-4.322,-0.46437,-0.038165,0.91537,-0.023218,-0.2989,0.75458,18.571
0.75563,-5.9009,-4.94,0.21913,0.80485,-0.247,-0.40809,0.66493,25.355
-0.43421,-3.0119,-1.4585,-0.12592,1.0071,-0.072925,-0.2083,0.82897,12.942
-0.60987,-5.6527,-4.7805,-0.17686,0.82223,-0.23902,-0.39093,0.67902,24.289
-0.17098,-3.5698,-1.3435,-0.049583,0.96803,-0.067173,-0.24688,0.7973,15.339
-0.154,-3.1277,-3.2308,-0.044661,0.99898,-0.16154,-0.2163,0.8224,13.439
0.019805,-3.6992,-0.16057,0.0057436,0.95897,-0.0080286,-0.25583,0.78995,15.895
0.044627,-4.7009,-1.1664,0.012942,0.88885,-0.058322,-0.3251,0.73307,20.199
0.077127,-2.5247,-0.32559,0.022367,1.0412,-0.016279,-0.1746,0.85664,10.848
-0.082719,-5.6089,-0.93387,-0.023989,0.82529,-0.046693,-0.3879,0.68151,24.101
0.12341,-3.1814,0.42652,0.035788,0.99521,0.021326,-0.22002,0.81935,13.67
-0.15236,-2.6642,0.48985,-0.044185,1.0314,0.024493,-0.18425,0.84871,11.448
0.16488,-3.6543,-0.0080073,0.047815,0.96211,-0.00040037,-0.25272,0.7925,15.702
-0.18238,-3.4607,0.42548,-0.05289,0.97566,0.021274,-0.23934,0.80349,14.87
-0.10682,-5.4624,-1.4354,-0.030978,0.83554,-0.071768,-0.37777,0.68982,23.472
0.021773,-4.3079,-1.0543,0.0063141,0.91636,-0.052716,-0.29793,0.75538,18.511
0.15072,-3.8028,0.015173,0.043708,0.95172,0.00075864,-0.26299,0.78406,16.34
0.29378,-3.0802,0.22568,0.085197,1.0023,0.011284,-0.21302,0.82509,13.235
-0.98019,-3.574,-4.2656,-0.28425,0.96773,-0.21328,-0.24717,0.79705,15.357
0.013565,-2.8144,-0.62237,0.0039338,1.0209,-0.031118,-0.19464,0.84019,12.093
0.2016,-3.8366,-0.17017,0.058465,0.94935,-0.0085086,-0.26533,0.78214,16.485
-0.55309,-5.6974,-2.4428,-0.1604,0.81909,-0.12214,-0.39402,0.67648,24.481
-0.22489,-3.6595,-0.77086,-0.065217,0.96175,-0.038543,-0.25308,0.7922,15.724
0.33431,-5.0614,-0.37484,0.096949,0.86361,-0.018742,-0.35004,0.71259,21.748
0.053116,-3.4921,0.32482,0.015403,0.97347,0.016241,-0.2415,0.80171,15.005
-0.12506,-4.1937,-0.77583,-0.036268,0.92436,-0.038792,-0.29003,0.76187,18.02
0.15268,-3.751,-1.1557,0.044276,0.95535,-0.057785,-0.25941,0.787,16.118
-0.12079,-3.1361,-1.7725,-0.035028,0.99838,-0.088626,-0.21689,0.82192,13.476
-0.43431,-4.0763,-1.6196,-0.12595,0.93257,-0.080979,-0.28191,0.76853,17.515
-0.13689,-3.6974,-2.9092,-0.039699,0.9591,-0.14546,-0.2557,0.79005,15.887
0.099196,-3.4976,-1.7899,0.028767,0.97309,-0.089497,-0.24188,0.8014,15.029
0.059402,-2.8017,0.90323,0.017227,1.0218,0.045162,-0.19376,0.84091,12.039
-0.40015,-4.0525,-0.3715,-0.11604,0.93424,-0.018575,-0.28026,0.76988,17.413
